row_region	row_sector	column_region	column_sector	value_meur
DE	BASIC_METALS	REU	REF_RATV	5.171223720945875
DE	BASIC_METALS	REU	REP_ELMA	0.0022069299647335945
DE	BASIC_METALS	REU	REP_OFMA	8.960751023215312e-5
DE	BASIC_METALS	REU	REP_RATV	0.0280421527140516
DE	BASIC_METALS	REU	REU_ELMA	0.07083469962801552
DE	BASIC_METALS	REU	REU_OFMA	0.006003791462951384
DE	BASIC_METALS	REU	REU_RATV	0.21555406304062413
DE	BASIC_METALS	REU	TRADE	138.3395804611876
DE	BASIC_METALS	REU	TRANSPORT	88.49401723281306
DE	BASIC_METALS	REU	UTIL_WASTE	189.53836705361255
DE	BASIC_METALS	ROW	AGRI_FOOD	91.75058829018408
DE	BASIC_METALS	ROW	BASIC_METALS	2509.1042495065094
DE	BASIC_METALS	ROW	CONSTRUCTION	1255.116359878783
DE	BASIC_METALS	ROW	EXTRACTIVE	176.34047031728596
DE	BASIC_METALS	ROW	INC_EE	0.10196705488280736
DE	BASIC_METALS	ROW	METAL_COMPONENTS	1396.6409133358839
DE	BASIC_METALS	ROW	NEW_ELMA	693.9024362590227
DE	BASIC_METALS	ROW	NEW_OFMA	51.12289983863498
DE	BASIC_METALS	ROW	NEW_RATV	184.2241047691661
DE	BASIC_METALS	ROW	OTHER_MANUFACTURING	3261.7866839519893
DE	BASIC_METALS	ROW	OTHER_SERVICES	178.59068047041274
DE	BASIC_METALS	ROW	PUBLIC_SOCIAL	55.11259933073447
DE	BASIC_METALS	ROW	REF_ELMA	1.410372013500643
DE	BASIC_METALS	ROW	REF_OFMA	0.549642270932377
DE	BASIC_METALS	ROW	REF_RATV	1.9996575967487256
DE	BASIC_METALS	ROW	REP_ELMA	0.041654290373040956
DE	BASIC_METALS	ROW	REP_OFMA	0.022367038307761485
DE	BASIC_METALS	ROW	REP_RATV	0.10518132699006401
DE	BASIC_METALS	ROW	REU_ELMA	0.09753851517682764
DE	BASIC_METALS	ROW	REU_OFMA	0.04498280019378921
DE	BASIC_METALS	ROW	REU_RATV	0.18119902575525787
DE	BASIC_METALS	ROW	TRADE	82.61005042723869
DE	BASIC_METALS	ROW	TRANSPORT	29.733719194584193
DE	BASIC_METALS	ROW	UTIL_WASTE	58.2281739691351
DE	BASIC_METALS	SK	AGRI_FOOD	2.0150264878397803
DE	BASIC_METALS	SK	BASIC_METALS	187.0431673560743
DE	BASIC_METALS	SK	CONSTRUCTION	30.307470747745523
DE	BASIC_METALS	SK	EXTRACTIVE	0.12002799597673491
DE	BASIC_METALS	SK	METAL_COMPONENTS	111.91304095257618
DE	BASIC_METALS	SK	NEW_ELMA	14.559064155126952
DE	BASIC_METALS	SK	NEW_RATV	3.6118261969119922
DE	BASIC_METALS	SK	OTHER_MANUFACTURING	194.85366407666234
DE	BASIC_METALS	SK	OTHER_SERVICES	31.65467092523362
DE	BASIC_METALS	SK	PUBLIC_SOCIAL	0.2941480416882015
DE	BASIC_METALS	SK	REF_ELMA	0.4069643651452656
DE	BASIC_METALS	SK	REF_RATV	0.6477099248955623
DE	BASIC_METALS	SK	REU_ELMA	0.049066523271946216
DE	BASIC_METALS	SK	REU_RATV	0.0727306266961438
DE	BASIC_METALS	SK	TRADE	8.295931787158802
DE	BASIC_METALS	SK	TRANSPORT	1.076470168406817
DE	BASIC_METALS	SK	UTIL_WASTE	8.553940585754283
DE	CONSTRUCTION	DE	AGRI_FOOD	2097.3050656415467
DE	CONSTRUCTION	DE	BASIC_METALS	1110.8390371537125
DE	CONSTRUCTION	DE	CONSTRUCTION	21092.34995786339
DE	CONSTRUCTION	DE	EXTRACTIVE	248.43610948142816
DE	CONSTRUCTION	DE	INC_EE	4.109628681802182
DE	CONSTRUCTION	DE	METAL_COMPONENTS	751.6372867248974
DE	CONSTRUCTION	DE	NEW_ELMA	350.9286077903346
DE	CONSTRUCTION	DE	NEW_OFMA	0.0005303860999396533
DE	CONSTRUCTION	DE	NEW_RATV	297.32729373722407
DE	CONSTRUCTION	DE	OTHER_MANUFACTURING	7130.037632942453
DE	CONSTRUCTION	DE	OTHER_SERVICES	45489.305885585534
DE	CONSTRUCTION	DE	PUBLIC_SOCIAL	13260.926580602358
DE	CONSTRUCTION	DE	REC_EE	11.04406963669303
DE	CONSTRUCTION	DE	REF_ELMA	43.84642402877566
DE	CONSTRUCTION	DE	REF_RATV	43.43028797737945
DE	CONSTRUCTION	DE	REP_ELMA	0.25180428153101797
DE	CONSTRUCTION	DE	REP_RATV	0.6476538664952652
DE	CONSTRUCTION	DE	REU_ELMA	27.148551937540507
DE	CONSTRUCTION	DE	REU_RATV	38.59623697019987
DE	CONSTRUCTION	DE	TRADE	3530.560275988711
DE	CONSTRUCTION	DE	TRANSPORT	4129.177191383203
DE	CONSTRUCTION	DE	UTIL_WASTE	8080.7464616452635
DE	CONSTRUCTION	FR	AGRI_FOOD	10.150170669424242
DE	CONSTRUCTION	FR	BASIC_METALS	3.05903792511947
DE	CONSTRUCTION	FR	CONSTRUCTION	8.039392773813208
DE	CONSTRUCTION	FR	EXTRACTIVE	1.3174874087411423
DE	CONSTRUCTION	FR	INC_EE	0.0011210565883860329
DE	CONSTRUCTION	FR	METAL_COMPONENTS	3.7241920660349783
DE	CONSTRUCTION	FR	NEW_ELMA	2.250646287523043
DE	CONSTRUCTION	FR	NEW_RATV	2.165272154827298
DE	CONSTRUCTION	FR	OTHER_MANUFACTURING	65.32519573840133
DE	CONSTRUCTION	FR	OTHER_SERVICES	49.9556264317095
DE	CONSTRUCTION	FR	PUBLIC_SOCIAL	10.749447680726409
DE	CONSTRUCTION	FR	REC_EE	0.0013528579185206047
DE	CONSTRUCTION	FR	REF_ELMA	0.04056159080992271
DE	CONSTRUCTION	FR	REF_RATV	0.05252743146578019
DE	CONSTRUCTION	FR	REP_ELMA	0.0008044685820332795
DE	CONSTRUCTION	FR	REP_RATV	0.0008240575990475745
DE	CONSTRUCTION	FR	REU_ELMA	0.0040781050405591926
DE	CONSTRUCTION	FR	REU_RATV	0.0038729514206505746
DE	CONSTRUCTION	FR	TRADE	9.937045081491695
DE	CONSTRUCTION	FR	TRANSPORT	10.440209378919109
DE	CONSTRUCTION	FR	UTIL_WASTE	9.39577612696304
DE	CONSTRUCTION	IT	AGRI_FOOD	2.056690538718112
DE	CONSTRUCTION	IT	BASIC_METALS	0.7632210567918373
DE	CONSTRUCTION	IT	CONSTRUCTION	4.4261057266728105
DE	CONSTRUCTION	IT	EXTRACTIVE	0.04478016394008713
DE	CONSTRUCTION	IT	INC_EE	0.00017839972088005485
DE	CONSTRUCTION	IT	METAL_COMPONENTS	1.442281821459886
DE	CONSTRUCTION	IT	NEW_ELMA	1.1220949205356257
DE	CONSTRUCTION	IT	NEW_OFMA	0.14095996072207195
DE	CONSTRUCTION	IT	NEW_RATV	0.4911706559844252
DE	CONSTRUCTION	IT	OTHER_MANUFACTURING	30.03162599748431
DE	CONSTRUCTION	IT	OTHER_SERVICES	4.284268398496489
DE	CONSTRUCTION	IT	PUBLIC_SOCIAL	19.642812207789166
DE	CONSTRUCTION	IT	REC_EE	0.0004429657793804891
DE	CONSTRUCTION	IT	REF_ELMA	0.03042871843329621
DE	CONSTRUCTION	IT	REF_OFMA	0.0022069985466222513
DE	CONSTRUCTION	IT	REF_RATV	0.007987026511076144
DE	CONSTRUCTION	IT	REP_ELMA	2.747290120608763e-6
DE	CONSTRUCTION	IT	REP_RATV	1.583066960032283e-6
DE	CONSTRUCTION	IT	REU_ELMA	0.004708570670238975
DE	CONSTRUCTION	IT	REU_OFMA	0.0004840766896793223
DE	CONSTRUCTION	IT	REU_RATV	0.0017794393085864965
DE	CONSTRUCTION	IT	TRADE	1.02293467948583
DE	CONSTRUCTION	IT	TRANSPORT	0.7131320987591919
DE	CONSTRUCTION	IT	UTIL_WASTE	0.4302153154138097
DE	CONSTRUCTION	PL	AGRI_FOOD	2.0437195875201772
DE	CONSTRUCTION	PL	BASIC_METALS	0.23095661006477544
DE	CONSTRUCTION	PL	CONSTRUCTION	13.519007698263941
DE	CONSTRUCTION	PL	EXTRACTIVE	0.22870255470506784
DE	CONSTRUCTION	PL	INC_EE	0.0007654340417542066
DE	CONSTRUCTION	PL	METAL_COMPONENTS	0.9867145101469706
DE	CONSTRUCTION	PL	NEW_ELMA	0.8071246544810033
DE	CONSTRUCTION	PL	NEW_OFMA	0.01332510406637331
DE	CONSTRUCTION	PL	NEW_RATV	0.508903270334716
DE	CONSTRUCTION	PL	OTHER_MANUFACTURING	16.90690145407407
DE	CONSTRUCTION	PL	OTHER_SERVICES	7.704500936978231
DE	CONSTRUCTION	PL	PUBLIC_SOCIAL	1.475415425235191
DE	CONSTRUCTION	PL	REC_EE	0.0004390945217642465
DE	CONSTRUCTION	PL	REF_ELMA	0.035501991826532756
DE	CONSTRUCTION	PL	REF_OFMA	0.00047201525612417466
DE	CONSTRUCTION	PL	REF_RATV	0.026088289676672007
DE	CONSTRUCTION	PL	REP_ELMA	0.00034231239639531967
DE	CONSTRUCTION	PL	REU_ELMA	0.0037468530405074907
DE	CONSTRUCTION	PL	REU_OFMA	6.936553736176078e-6
DE	CONSTRUCTION	PL	REU_RATV	0.0022937985149095452
DE	CONSTRUCTION	PL	TRADE	1.8611169076787482
DE	CONSTRUCTION	PL	TRANSPORT	1.8768085086723496
DE	CONSTRUCTION	PL	UTIL_WASTE	0.5885138732204461
DE	CONSTRUCTION	REU	AGRI_FOOD	26.144803793018248
DE	CONSTRUCTION	REU	BASIC_METALS	6.630947015187153
DE	CONSTRUCTION	REU	CONSTRUCTION	438.60224836828
DE	CONSTRUCTION	REU	EXTRACTIVE	7.050912136031291
DE	CONSTRUCTION	REU	INC_EE	0.003736251037097323
DE	CONSTRUCTION	REU	METAL_COMPONENTS	15.535556463305332
DE	CONSTRUCTION	REU	NEW_ELMA	6.565450517400266
DE	CONSTRUCTION	REU	NEW_OFMA	0.5462618465350103
DE	CONSTRUCTION	REU	NEW_RATV	9.84262654593301
DE	CONSTRUCTION	REU	OTHER_MANUFACTURING	216.36378788354438
DE	CONSTRUCTION	REU	OTHER_SERVICES	148.95709147254848
DE	CONSTRUCTION	REU	PUBLIC_SOCIAL	35.28338172097975
DE	CONSTRUCTION	REU	REC_EE	0.0007715210114552312
DE	CONSTRUCTION	REU	REF_ELMA	0.36534499123624503
DE	CONSTRUCTION	REU	REF_OFMA	0.03319527481591497
DE	CONSTRUCTION	REU	REF_RATV	0.7177974456139061
DE	CONSTRUCTION	REU	REP_ELMA	0.0007985127789359391
DE	CONSTRUCTION	REU	REP_OFMA	7.049485066921585e-5
