value_added_region	value_added_code	column_region	column_sector	value_meur
IT	D1	IT	PUBLIC_SOCIAL	182822.424
IT	D1	IT	REC_EE	63.79386255977436
IT	D1	IT	REF_ELMA	529.7556976286661
IT	D1	IT	REF_OFMA	61.09248503014437
IT	D1	IT	REF_RATV	212.7236382202206
IT	D1	IT	REP_ELMA	3.8381470701592755
IT	D1	IT	REP_OFMA	0.9564296247249879
IT	D1	IT	REP_RATV	3.3302817747994777
IT	D1	IT	REU_ELMA	141.55301742648342
IT	D1	IT	REU_OFMA	18.318237700289266
IT	D1	IT	REU_RATV	63.783985337404616
IT	D1	IT	TRADE	71540.26378269511
IT	D1	IT	TRANSPORT	38272.896
IT	D1	IT	UTIL_WASTE	13514.002073318105
IT	D21X31	IT	AGRI_FOOD	1939.496
IT	D21X31	IT	BASIC_METALS	146.193
IT	D21X31	IT	CONSTRUCTION	2006.873
IT	D21X31	IT	EXTRACTIVE	376.984
IT	D21X31	IT	INC_EE	2.0078919585037895
IT	D21X31	IT	METAL_COMPONENTS	470.471
IT	D21X31	IT	NEW_ELMA	131.75050000000002
IT	D21X31	IT	NEW_OFMA	14.406401843979602
IT	D21X31	IT	NEW_RATV	50.1629981560204
IT	D21X31	IT	OTHER_MANUFACTURING	3519.8801
IT	D21X31	IT	OTHER_SERVICES	14143.120047029588
IT	D21X31	IT	PUBLIC_SOCIAL	13131.121
IT	D21X31	IT	REC_EE	4.342947893017017
IT	D21X31	IT	REF_ELMA	30.131783798247458
IT	D21X31	IT	REF_OFMA	3.5248646073575562
IT	D21X31	IT	REF_RATV	12.273555792350077
IT	D21X31	IT	REP_ELMA	0.298743226465725
IT	D21X31	IT	REP_OFMA	0.07444396130601852
IT	D21X31	IT	REP_RATV	0.25921339236287017
IT	D21X31	IT	REU_ELMA	9.04358336506722
IT	D21X31	IT	REU_OFMA	1.142770582804559
IT	D21X31	IT	REU_RATV	3.979119787078224
IT	D21X31	IT	TRADE	3974.0658744573734
IT	D21X31	IT	TRANSPORT	3986.803
