row_region	row_sector	final_demand_region	final_demand_code	value_meur
DE	NEW_ELMA	DE	P3_S14	8182.650522138288
DE	NEW_ELMA	DE	P3_S15	74.09539575461352
DE	NEW_ELMA	DE	P51G	5662.922980428126
DE	NEW_ELMA	DE	P5M	1031.7868127485176
DE	NEW_ELMA	FR	P3_S13	6.809421326881282
DE	NEW_ELMA	FR	P3_S14	414.62465591437564
DE	NEW_ELMA	FR	P51G	154.66773891686114
DE	NEW_ELMA	FR	P5M	66.25940022010813
DE	NEW_ELMA	IT	P3_S13	0.8783849494874798
DE	NEW_ELMA	IT	P3_S14	387.20070785462264
DE	NEW_ELMA	IT	P51G	289.3068724980728
DE	NEW_ELMA	IT	P5M	0.3281870218097715
DE	NEW_ELMA	PL	P3_S13	0.7530911383559185
DE	NEW_ELMA	PL	P3_S14	209.63368079018886
DE	NEW_ELMA	PL	P3_S15	0.18104172716856498
DE	NEW_ELMA	PL	P51G	149.50979084998778
DE	NEW_ELMA	PL	P5M	63.860718117678374
DE	NEW_ELMA	REU	P3_S13	18.60505884851539
DE	NEW_ELMA	REU	P3_S14	2819.3284963912183
DE	NEW_ELMA	REU	P3_S15	0.05808997632918816
DE	NEW_ELMA	REU	P51G	2710.1762970014593
DE	NEW_ELMA	REU	P5M	275.0888704148383
DE	NEW_ELMA	ROW	P3_S13	45.40543547857182
DE	NEW_ELMA	ROW	P3_S14	2567.082703204833
DE	NEW_ELMA	ROW	P3_S15	0.25989152814816824
DE	NEW_ELMA	ROW	P51G	2862.0680288069443
DE	NEW_ELMA	ROW	P5M	336.09544910192585
DE	NEW_ELMA	SK	P3_S13	0.6934163695349498
DE	NEW_ELMA	SK	P3_S14	52.33116413954047
DE	NEW_ELMA	SK	P51G	64.03504318531841
DE	NEW_ELMA	SK	P5M	32.69596353290618
DE	NEW_OFMA	DE	P3_S13	0.007216863312652788
DE	NEW_OFMA	DE	P3_S14	0.3189952918450461
DE	NEW_OFMA	DE	P3_S15	0.004385706853372681
DE	NEW_OFMA	DE	P51G	0.20143004821651775
DE	NEW_OFMA	DE	P5M	-0.26293937642769644
DE	NEW_OFMA	FR	P3_S13	0.00010971124679855508
DE	NEW_OFMA	FR	P3_S14	0.0035910872912955473
DE	NEW_OFMA	FR	P51G	0.0011029460981314245
DE	NEW_OFMA	FR	P5M	0.0001249159002605751
DE	NEW_OFMA	IT	P3_S13	1.3543693370336016e-5
DE	NEW_OFMA	IT	P3_S14	0.008381370204763134
DE	NEW_OFMA	IT	P51G	0.009807018417230385
DE	NEW_OFMA	IT	P5M	5.337633464950664e-6
DE	NEW_OFMA	PL	P3_S13	1.0569084914667347e-5
DE	NEW_OFMA	PL	P3_S14	0.0037597702261118605
DE	NEW_OFMA	PL	P3_S15	4.52103372889892e-7
DE	NEW_OFMA	PL	P51G	0.0003001825596162084
DE	NEW_OFMA	PL	P5M	-0.00938911389089197
DE	NEW_OFMA	REU	P3_S13	0.00024656589116285875
DE	NEW_OFMA	REU	P3_S14	0.09237070036436379
DE	NEW_OFMA	REU	P3_S15	1.3583386337610587e-6
DE	NEW_OFMA	REU	P51G	0.16893653875043957
DE	NEW_OFMA	REU	P5M	0.0004287784278738768
DE	NEW_OFMA	ROW	P3_S13	0.0008356794350996635
DE	NEW_OFMA	ROW	P3_S14	0.10498473448170807
DE	NEW_OFMA	ROW	P3_S15	1.1534154913268557e-5
DE	NEW_OFMA	ROW	P51G	0.15247044441171137
DE	NEW_OFMA	ROW	P5M	0.0004948505653475693
DE	NEW_OFMA	SK	P3_S13	1.0765750015123161e-5
DE	NEW_OFMA	SK	P3_S14	6.822873598520146e-5
DE	NEW_OFMA	SK	P51G	0.00011330378147198468
DE	NEW_OFMA	SK	P5M	3.10530410950118e-5
DE	NEW_RATV	DE	P3_S13	417.56684162020065
DE	NEW_RATV	DE	P3_S14	9014.135481360818
DE	NEW_RATV	DE	P3_S15	118.22444463906953
DE	NEW_RATV	DE	P51G	5890.983890841056
DE	NEW_RATV	DE	P5M	-6703.043766960413
DE	NEW_RATV	FR	P3_S13	8.617442180673859
DE	NEW_RATV	FR	P3_S14	426.6390110379233
DE	NEW_RATV	FR	P51G	289.95994540211524
DE	NEW_RATV	FR	P5M	33.30782060668816
DE	NEW_RATV	IT	P3_S13	0.40710638682302336
DE	NEW_RATV	IT	P3_S14	599.7610179517969
DE	NEW_RATV	IT	P51G	634.6986881395604
DE	NEW_RATV	IT	P5M	0.1592807893365058
DE	NEW_RATV	PL	P3_S13	0.43522944683845743
DE	NEW_RATV	PL	P3_S14	448.66385149421666
DE	NEW_RATV	PL	P3_S15	0.4062945368966115
DE	NEW_RATV	PL	P51G	238.0206380272274
DE	NEW_RATV	PL	P5M	47.44606036238221
DE	NEW_RATV	REU	P3_S13	27.60511546456166
DE	NEW_RATV	REU	P3_S14	2787.935278482289
DE	NEW_RATV	REU	P3_S15	0.12546804028026054
DE	NEW_RATV	REU	P51G	4891.92739200268
DE	NEW_RATV	REU	P5M	182.24381194377963
DE	NEW_RATV	ROW	P3_S13	216.45981103238282
DE	NEW_RATV	ROW	P3_S14	2924.0073031047446
DE	NEW_RATV	ROW	P3_S15	1.0889866117927123
DE	NEW_RATV	ROW	P51G	4351.5208894547495
DE	NEW_RATV	ROW	P5M	344.00826018922913
DE	NEW_RATV	SK	P3_S13	0.3235171452353529
DE	NEW_RATV	SK	P3_S14	38.739408251397236
DE	NEW_RATV	SK	P51G	45.1018445589244
DE	NEW_RATV	SK	P5M	28.888276299896347
DE	OTHER_MANUFACTURING	DE	P3_S13	11942.590281277626
DE	OTHER_MANUFACTURING	DE	P3_S14	169494.85925339287
DE	OTHER_MANUFACTURING	DE	P3_S15	1225.7979111134384
DE	OTHER_MANUFACTURING	DE	P51G	96404.06351799211
DE	OTHER_MANUFACTURING	DE	P5M	-27013.400433372906
DE	OTHER_MANUFACTURING	FR	P3_S13	1467.41504164292
DE	OTHER_MANUFACTURING	FR	P3_S14	10994.455494504116
DE	OTHER_MANUFACTURING	FR	P51G	6145.839199008162
DE	OTHER_MANUFACTURING	FR	P5M	1406.6048123008802
DE	OTHER_MANUFACTURING	IT	P3_S13	202.2351670730858
DE	OTHER_MANUFACTURING	IT	P3_S14	8935.040731593768
DE	OTHER_MANUFACTURING	IT	P51G	6028.815058870174
DE	OTHER_MANUFACTURING	IT	P5M	74.27938563355787
DE	OTHER_MANUFACTURING	PL	P3_S13	149.1574884737703
DE	OTHER_MANUFACTURING	PL	P3_S14	5657.622281828063
DE	OTHER_MANUFACTURING	PL	P3_S15	2.1518732884614837
DE	OTHER_MANUFACTURING	PL	P51G	3322.3352209973527
DE	OTHER_MANUFACTURING	PL	P5M	504.8074183473425
DE	OTHER_MANUFACTURING	REU	P3_S13	2837.185687487002
DE	OTHER_MANUFACTURING	REU	P3_S14	60146.59011065477
DE	OTHER_MANUFACTURING	REU	P3_S15	1.7613677158906689
DE	OTHER_MANUFACTURING	REU	P51G	56324.83113825415
DE	OTHER_MANUFACTURING	REU	P5M	4151.474386009174
DE	OTHER_MANUFACTURING	ROW	P3_S13	5260.951435653237
DE	OTHER_MANUFACTURING	ROW	P3_S14	45901.81997299945
DE	OTHER_MANUFACTURING	ROW	P3_S15	5.07312597424289
DE	OTHER_MANUFACTURING	ROW	P51G	64987.51609585891
DE	OTHER_MANUFACTURING	ROW	P5M	4599.096748134878
DE	OTHER_MANUFACTURING	SK	P3_S13	156.41896886456618
DE	OTHER_MANUFACTURING	SK	P3_S14	618.6671768501703
DE	OTHER_MANUFACTURING	SK	P51G	1163.169551476905
DE	OTHER_MANUFACTURING	SK	P5M	278.84200589842806
DE	OTHER_SERVICES	DE	P3_S13	39237.763804294125
DE	OTHER_SERVICES	DE	P3_S14	564546.1854179738
DE	OTHER_SERVICES	DE	P3_S15	24689.466374565993
DE	OTHER_SERVICES	DE	P51G	140814.61180461734
DE	OTHER_SERVICES	DE	P5M	-726.5772024730875
DE	OTHER_SERVICES	FR	P3_S13	61.22435548528721
DE	OTHER_SERVICES	FR	P3_S14	1466.3849168646777
DE	OTHER_SERVICES	FR	P51G	3722.275649283488
DE	OTHER_SERVICES	FR	P5M	45.15873005586025
DE	OTHER_SERVICES	IT	P3_S13	1.6132040967058332
DE	OTHER_SERVICES	IT	P3_S14	185.79229861879085
DE	OTHER_SERVICES	IT	P51G	577.072248685986
DE	OTHER_SERVICES	IT	P5M	2.707339191833464
DE	OTHER_SERVICES	PL	P3_S13	4.275106781192309
DE	OTHER_SERVICES	PL	P3_S14	1269.1565249254288
DE	OTHER_SERVICES	PL	P3_S15	1.4203264422811854
DE	OTHER_SERVICES	PL	P51G	191.50766337088794
DE	OTHER_SERVICES	PL	P5M	295.4998243039203
DE	OTHER_SERVICES	REU	P3_S13	291.14366709183616
DE	OTHER_SERVICES	REU	P3_S14	8867.906131354759
DE	OTHER_SERVICES	REU	P3_S15	5.487911782415336
DE	OTHER_SERVICES	REU	P51G	10449.005023546553
DE	OTHER_SERVICES	REU	P5M	321.3277671859481
DE	OTHER_SERVICES	ROW	P3_S13	2669.5408431877063
DE	OTHER_SERVICES	ROW	P3_S14	14785.63959908547
DE	OTHER_SERVICES	ROW	P3_S15	61.19339233788399
DE	OTHER_SERVICES	ROW	P51G	9795.828356849197
DE	OTHER_SERVICES	ROW	P5M	301.9007137717401
DE	OTHER_SERVICES	SK	P3_S13	2.082070441894141
DE	OTHER_SERVICES	SK	P3_S14	52.45320227002099
DE	OTHER_SERVICES	SK	P51G	84.58788511044452
DE	OTHER_SERVICES	SK	P5M	5.314215542879617
DE	PUBLIC_SOCIAL	DE	P3_S13	545253.766920184
DE	PUBLIC_SOCIAL	DE	P3_S14	112616.99706315079
DE	PUBLIC_SOCIAL	DE	P3_S15	21112.129829279176
DE	PUBLIC_SOCIAL	DE	P51G	3689.033475089153
DE	PUBLIC_SOCIAL	DE	P5M	-9.719239017558868
DE	PUBLIC_SOCIAL	FR	P3_S13	9.170580146818399
DE	PUBLIC_SOCIAL	FR	P3_S14	17.731301669004626
DE	PUBLIC_SOCIAL	FR	P51G	36.20605143939959
DE	PUBLIC_SOCIAL	FR	P5M	1.4593009383433866
DE	PUBLIC_SOCIAL	IT	P3_S13	0.7424310670230581
DE	PUBLIC_SOCIAL	IT	P3_S14	3.4197883275917107
DE	PUBLIC_SOCIAL	IT	P51G	6.712634753574336
DE	PUBLIC_SOCIAL	IT	P5M	0.811856603251625
DE	PUBLIC_SOCIAL	PL	P3_S13	0.1830242316113348
DE	PUBLIC_SOCIAL	PL	P3_S14	35.29370456638225
DE	PUBLIC_SOCIAL	PL	P3_S15	0.05359141135616827
DE	PUBLIC_SOCIAL	PL	P51G	2.2376935328694483
DE	PUBLIC_SOCIAL	PL	P5M	2.893661492196948
DE	PUBLIC_SOCIAL	REU	P3_S13	32.90289407141653
DE	PUBLIC_SOCIAL	REU	P3_S14	150.75812601454055
DE	PUBLIC_SOCIAL	REU	P3_S15	1.1785465547952545
DE	PUBLIC_SOCIAL	REU	P51G	108.35265856204472
DE	PUBLIC_SOCIAL	REU	P5M	6.021030623116529
DE	PUBLIC_SOCIAL	ROW	P3_S13	604.5345406456009
DE	PUBLIC_SOCIAL	ROW	P3_S14	454.04601495888477
DE	PUBLIC_SOCIAL	ROW	P3_S15	6.325302038741089
DE	PUBLIC_SOCIAL	ROW	P51G	171.11572194962056
DE	PUBLIC_SOCIAL	ROW	P5M	20.90377861251325
DE	PUBLIC_SOCIAL	SK	P3_S13	0.03657389050480765
DE	PUBLIC_SOCIAL	SK	P3_S14	0.551408224058446
DE	PUBLIC_SOCIAL	SK	P51G	0.9156716515160434
DE	PUBLIC_SOCIAL	SK	P5M	0.07846529952770684
DE	REC_EE	DE	P3_S13	4.740383343021449
DE	REC_EE	DE	P3_S14	51.13481860601059
DE	REC_EE	DE	P3_S15	0.04395906435475107
DE	REC_EE	DE	P51G	3.312156657817699
DE	REC_EE	DE	P5M	0.009952054624493167
DE	REC_EE	FR	P3_S13	0.0008735224445716505
DE	REC_EE	FR	P3_S14	0.2935924339503846
DE	REC_EE	FR	P51G	0.009982357027337026
DE	REC_EE	FR	P5M	0.0011396524504605253
DE	REC_EE	IT	P3_S13	8.544867637775693e-5
DE	REC_EE	IT	P3_S14	0.010840276715823532
DE	REC_EE	IT	P51G	0.0050540786233244425
DE	REC_EE	IT	P5M	3.5109785637987275e-5
DE	REC_EE	PL	P3_S13	6.906310634456572e-5
DE	REC_EE	PL	P3_S14	0.00622651214314832
DE	REC_EE	PL	P3_S15	4.3916252217869244e-6
DE	REC_EE	PL	P51G	0.0033281539361744578
DE	REC_EE	PL	P5M	0.007150312210163877
DE	REC_EE	REU	P3_S13	0.013503028588630816
DE	REC_EE	REU	P3_S14	0.27295630046162844
DE	REC_EE	REU	P3_S15	3.871405061775297e-5
DE	REC_EE	REU	P51G	0.07185940666847832
DE	REC_EE	REU	P5M	0.188591539056807
DE	REC_EE	ROW	P3_S13	0.1356726304781147
DE	REC_EE	ROW	P3_S14	0.2756429283318673
DE	REC_EE	ROW	P3_S15	0.009791599395927632
DE	REC_EE	ROW	P51G	0.09613622214651968
DE	REC_EE	ROW	P5M	0.026787394674334792
DE	REC_EE	SK	P3_S13	7.279642371011e-5
DE	REC_EE	SK	P3_S14	0.005167653951377151
DE	REC_EE	SK	P51G	0.0009856422595748181
DE	REC_EE	SK	P5M	0.00031953228046076884
DE	REF_ELMA	DE	P3_S13	100.33583834139382
DE	REF_ELMA	DE	P3_S14	1799.3919217151536
DE	REF_ELMA	DE	P3_S15	2.2842013136037522
DE	REF_ELMA	DE	P51G	806.5946716057705
DE	REF_ELMA	DE	P5M	36.54524829891785
DE	REF_ELMA	FR	P3_S13	0.25646027760090523
DE	REF_ELMA	FR	P3_S14	2.68594376504092
DE	REF_ELMA	FR	P51G	5.7237959573481065
DE	REF_ELMA	FR	P5M	0.39673792430602894
DE	REF_ELMA	IT	P3_S13	0.03534089961816132
DE	REF_ELMA	IT	P3_S14	2.433552419821687
DE	REF_ELMA	IT	P51G	2.4891373730043203
DE	REF_ELMA	IT	P5M	0.015928879013322763
DE	REF_ELMA	PL	P3_S13	0.02433201681605699
DE	REF_ELMA	PL	P3_S14	1.2738329609997725
DE	REF_ELMA	PL	P3_S15	0.0005379638867752221
DE	REF_ELMA	PL	P51G	0.6194071501425398
DE	REF_ELMA	PL	P5M	0.15829635164798245
DE	REF_ELMA	REU	P3_S13	2.344368449511136
DE	REF_ELMA	REU	P3_S14	39.37863524912481
DE	REF_ELMA	REU	P3_S15	0.08208610492153698
DE	REF_ELMA	REU	P51G	32.16451171267714
DE	REF_ELMA	REU	P5M	2.151441237548029
DE	REF_ELMA	ROW	P3_S13	8.273732955345425
DE	REF_ELMA	ROW	P3_S14	88.3731177739533
DE	REF_ELMA	ROW	P3_S15	0.039499239491506924
DE	REF_ELMA	ROW	P51G	77.58638937798933
DE	REF_ELMA	ROW	P5M	4.813916134257386
DE	REF_ELMA	SK	P3_S13	0.031600884607243945
DE	REF_ELMA	SK	P3_S14	0.17585314079266096
DE	REF_ELMA	SK	P51G	0.22111938997933617
DE	REF_ELMA	SK	P5M	0.05960062084464356
DE	REF_OFMA	DE	P3_S13	2.65510093902488e-5
DE	REF_OFMA	DE	P3_S14	0.03188302939259065
DE	REF_OFMA	DE	P51G	0.004371552681157286
DE	REF_OFMA	DE	P5M	-0.0005899389532345268
DE	REF_OFMA	FR	P3_S13	6.304263787738e-8
DE	REF_OFMA	FR	P3_S14	7.2091526818488e-6
DE	REF_OFMA	FR	P51G	5.971651407971235e-8
DE	REF_OFMA	FR	P5M	3.8985908214364484e-8
DE	REF_OFMA	IT	P3_S13	1.8480060085310283e-8
DE	REF_OFMA	IT	P3_S14	2.1170145920667485e-5
DE	REF_OFMA	IT	P51G	2.0227769069860562e-5
DE	REF_OFMA	IT	P5M	1.4005803659615661e-8
DE	REF_OFMA	PL	P3_S14	6.871399376960972e-6
DE	REF_OFMA	PL	P5M	1.284406479558744e-9
DE	REF_OFMA	REU	P3_S13	5.144358552934888e-7
DE	REF_OFMA	REU	P3_S14	0.00020483032826857433
DE	REF_OFMA	REU	P3_S15	5.935787504712275e-9
DE	REF_OFMA	REU	P51G	0.00035850780226425014
DE	REF_OFMA	REU	P5M	-0.0006669800639313835
DE	REF_OFMA	ROW	P3_S13	3.834732285270323e-6
