row_account_id	column_account_id	row_type	column_type	flow_kind	note	value
ACT_METAL_COMPONENTS	COM_OTHER_SERVICES	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	17916.775857161185
ACT_METAL_COMPONENTS	COM_PUBLIC_SOCIAL	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	33.12315277817587
ACT_METAL_COMPONENTS	COM_REC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1.14522334117471
ACT_METAL_COMPONENTS	COM_REF_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	243.45835278172592
ACT_METAL_COMPONENTS	COM_REF_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	13.996586797584825
ACT_METAL_COMPONENTS	COM_REF_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	302.2424294959808
ACT_METAL_COMPONENTS	COM_REP_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.5346723052766619
ACT_METAL_COMPONENTS	COM_REP_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.14599211128765383
ACT_METAL_COMPONENTS	COM_REP_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.638481750923934
ACT_METAL_COMPONENTS	COM_REU_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	22.75458977271577
ACT_METAL_COMPONENTS	COM_REU_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1.2471167285437141
ACT_METAL_COMPONENTS	COM_REU_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	41.261906804235586
ACT_METAL_COMPONENTS	COM_TRADE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	7818.975822748727
ACT_METAL_COMPONENTS	COM_TRANSPORT	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	286.2753493274764
ACT_METAL_COMPONENTS	COM_UTIL_WASTE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	650.3617159494028
ACT_NEW_ELMA	CAP	activity	factor	aggregated_closed_sam_flow	eu_submatrix	0.059691276737794396
ACT_NEW_ELMA	COM_AGRI_FOOD	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	10.06736637806211
ACT_NEW_ELMA	COM_BASIC_METALS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	701.2256613834656
ACT_NEW_ELMA	COM_CONSTRUCTION	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	503.8735598243879
ACT_NEW_ELMA	COM_EXTRACTIVE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1.2588438074479433
ACT_NEW_ELMA	COM_INC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.38749220924767747
ACT_NEW_ELMA	COM_METAL_COMPONENTS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2392.356710995804
ACT_NEW_ELMA	COM_NEW_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	190284.95315652876
ACT_NEW_ELMA	COM_NEW_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	158.5148466480952
ACT_NEW_ELMA	COM_NEW_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2272.0094490257834
ACT_NEW_ELMA	COM_OTHER_MANUFACTURING	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	12268.85743067651
ACT_NEW_ELMA	COM_OTHER_SERVICES	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	15447.167090766568
ACT_NEW_ELMA	COM_PUBLIC_SOCIAL	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	4.702850010055569
ACT_NEW_ELMA	COM_REC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.4974353762785549
ACT_NEW_ELMA	COM_REF_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	259.0216025777667
ACT_NEW_ELMA	COM_REF_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	9.99704747179885
ACT_NEW_ELMA	COM_REF_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	307.0961295039422
ACT_NEW_ELMA	COM_REP_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.361904224990003
ACT_NEW_ELMA	COM_REP_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.3609749928639512
ACT_NEW_ELMA	COM_REP_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.797246661261867
ACT_NEW_ELMA	COM_REU_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	36.40242594451182
ACT_NEW_ELMA	COM_REU_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.5184796029001757
ACT_NEW_ELMA	COM_REU_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	37.936224949019014
ACT_NEW_ELMA	COM_TRADE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	7662.855215358939
ACT_NEW_ELMA	COM_TRANSPORT	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	48.07226293905008
ACT_NEW_ELMA	COM_UTIL_WASTE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	169.3642767793763
ACT_NEW_OFMA	CAP	activity	factor	aggregated_closed_sam_flow	eu_submatrix	0.002533152522684823
ACT_NEW_OFMA	COM_AGRI_FOOD	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	2.781298244449375
ACT_NEW_OFMA	COM_BASIC_METALS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1.386379205412503
