product_region	product_sector	activity_region	activity_sector	value_meur
IT	CONSTRUCTION	IT	REP_RATV	0.09679894319568205
IT	CONSTRUCTION	IT	REU_ELMA	3.8443487605877555
IT	CONSTRUCTION	IT	REU_OFMA	0.4186069746253917
IT	CONSTRUCTION	IT	REU_RATV	1.4591590977060545
IT	CONSTRUCTION	IT	TRADE	182.012274430701
IT	CONSTRUCTION	IT	TRANSPORT	1254.427266477385
IT	CONSTRUCTION	IT	UTIL_WASTE	1625.9283591687
IT	EXTRACTIVE	IT	BASIC_METALS	53.74476257343582
IT	EXTRACTIVE	IT	CONSTRUCTION	38.249379021991714
IT	EXTRACTIVE	IT	EXTRACTIVE	5697.225850103275
IT	EXTRACTIVE	IT	METAL_COMPONENTS	1.4124577098178992
IT	EXTRACTIVE	IT	OTHER_MANUFACTURING	1116.7747780477168
IT	EXTRACTIVE	IT	REF_ELMA	0.23197096019517027
IT	EXTRACTIVE	IT	REF_OFMA	0.02815611841565943
IT	EXTRACTIVE	IT	REF_RATV	0.09959965777090915
IT	EXTRACTIVE	IT	TRADE	15.605429693821124
IT	EXTRACTIVE	IT	TRANSPORT	0.5612748393846696
IT	EXTRACTIVE	IT	UTIL_WASTE	99.58288623802427
IT	INC_EE	IT	BASIC_METALS	11.299077909810954
IT	INC_EE	IT	CONSTRUCTION	1.1989507006297435
IT	INC_EE	IT	EXTRACTIVE	0.05019365321942696
IT	INC_EE	IT	INC_EE	90.9674699434649
IT	INC_EE	IT	METAL_COMPONENTS	0.4079068526102171
IT	INC_EE	IT	NEW_ELMA	0.19374087850874408
IT	INC_EE	IT	NEW_OFMA	0.009589849096571904
IT	INC_EE	IT	NEW_RATV	0.02665124720243786
IT	INC_EE	IT	OTHER_MANUFACTURING	3.3626859080070917
IT	INC_EE	IT	OTHER_SERVICES	0.24530179370611427
IT	INC_EE	IT	PUBLIC_SOCIAL	42.08069662563163
IT	INC_EE	IT	REC_EE	18.06164075277084
IT	INC_EE	IT	REF_ELMA	0.02668291042568103
IT	INC_EE	IT	REF_OFMA	0.0060625901322171275
IT	INC_EE	IT	REF_RATV	0.013278328365528617
IT	INC_EE	IT	TRADE	1.5743869461172533
IT	INC_EE	IT	TRANSPORT	0.2940631229734286
IT	INC_EE	IT	UTIL_WASTE	17.976301005999215
IT	METAL_COMPONENTS	IT	AGRI_FOOD	0.889580530074371
IT	METAL_COMPONENTS	IT	BASIC_METALS	3352.261122636989
IT	METAL_COMPONENTS	IT	CONSTRUCTION	5.970739085544891
IT	METAL_COMPONENTS	IT	METAL_COMPONENTS	68823.88781777337
IT	METAL_COMPONENTS	IT	NEW_ELMA	780.5026772325565
IT	METAL_COMPONENTS	IT	NEW_OFMA	20.502614950132873
IT	METAL_COMPONENTS	IT	NEW_RATV	71.39669438329094
IT	METAL_COMPONENTS	IT	OTHER_MANUFACTURING	10815.829438111268
IT	METAL_COMPONENTS	IT	OTHER_SERVICES	1317.7421153810624
IT	METAL_COMPONENTS	IT	REF_ELMA	26.79052981124868
IT	METAL_COMPONENTS	IT	REF_OFMA	1.9698121625603406
IT	METAL_COMPONENTS	IT	REF_RATV	6.864503772137925
IT	METAL_COMPONENTS	IT	REP_ELMA	0.06609838652551157
IT	METAL_COMPONENTS	IT	REP_OFMA	0.015213351249440269
IT	METAL_COMPONENTS	IT	REP_RATV	0.057135926555879304
IT	METAL_COMPONENTS	IT	REU_ELMA	0.0001863907667341378
IT	METAL_COMPONENTS	IT	TRADE	551.8882646533566
IT	NEW_ELMA	IT	AGRI_FOOD	0.8999802942211186
IT	NEW_ELMA	IT	BASIC_METALS	81.38352240113574
IT	NEW_ELMA	IT	CONSTRUCTION	13.104238849691637
IT	NEW_ELMA	IT	METAL_COMPONENTS	516.6471175375178
IT	NEW_ELMA	IT	NEW_ELMA	20995.790976996705
IT	NEW_ELMA	IT	NEW_OFMA	172.93518747339684
IT	NEW_ELMA	IT	NEW_RATV	602.1654313883204
IT	NEW_ELMA	IT	OTHER_MANUFACTURING	2392.2288278754168
IT	NEW_ELMA	IT	OTHER_SERVICES	331.5542729083271
IT	NEW_ELMA	IT	REF_ELMA	5.305512022922271
IT	NEW_ELMA	IT	REF_OFMA	0.33010438657867974
IT	NEW_ELMA	IT	REF_RATV	1.154556075287486
IT	NEW_ELMA	IT	REP_ELMA	0.10251694671189492
IT	NEW_ELMA	IT	REP_OFMA	0.024438493754798275
IT	NEW_ELMA	IT	REP_RATV	0.0887619998437649
IT	NEW_ELMA	IT	REU_ELMA	0.19159286486512891
IT	NEW_ELMA	IT	REU_OFMA	0.024075133664812447
IT	NEW_ELMA	IT	REU_RATV	0.0889555200557671
IT	NEW_ELMA	IT	TRADE	109.02683051112912
IT	NEW_OFMA	IT	METAL_COMPONENTS	25.21454539267932
IT	NEW_OFMA	IT	NEW_ELMA	90.72866812946164
IT	NEW_OFMA	IT	NEW_OFMA	2098.9436236325414
IT	NEW_OFMA	IT	OTHER_MANUFACTURING	342.626851125134
IT	NEW_OFMA	IT	OTHER_SERVICES	589.5426546565825
IT	NEW_OFMA	IT	PUBLIC_SOCIAL	2.5637865306140277
IT	NEW_OFMA	IT	REF_ELMA	3.1528473775178947
IT	NEW_OFMA	IT	REF_OFMA	0.32085668650578913
IT	NEW_OFMA	IT	REF_RATV	1.120650620854552
IT	NEW_OFMA	IT	REP_ELMA	0.04687139924563338
IT	NEW_OFMA	IT	REP_OFMA	0.011087928093427646
IT	NEW_OFMA	IT	REP_RATV	0.04057039393607313
IT	NEW_OFMA	IT	REU_ELMA	0.5043120775425899
IT	NEW_OFMA	IT	REU_OFMA	0.05979040524238886
IT	NEW_OFMA	IT	REU_RATV	0.21161084245095782
IT	NEW_OFMA	IT	TRADE	216.30896253871788
IT	NEW_RATV	IT	METAL_COMPONENTS	87.80462659061759
IT	NEW_RATV	IT	NEW_ELMA	315.9212527722061
IT	NEW_RATV	IT	NEW_RATV	7308.512222137438
IT	NEW_RATV	IT	OTHER_MANUFACTURING	1193.058731533961
IT	NEW_RATV	IT	OTHER_SERVICES	2052.8439222794195
IT	NEW_RATV	IT	PUBLIC_SOCIAL	8.956679493849103
IT	NEW_RATV	IT	REF_ELMA	10.981335599603767
IT	NEW_RATV	IT	REF_OFMA	1.1202309486865678
IT	NEW_RATV	IT	REF_RATV	3.9051512826314334
IT	NEW_RATV	IT	REP_ELMA	0.16447836045005887
IT	NEW_RATV	IT	REP_OFMA	0.04006635268547623
IT	NEW_RATV	IT	REP_RATV	0.14255772595191657
IT	NEW_RATV	IT	REU_ELMA	1.7587778428207597
IT	NEW_RATV	IT	REU_OFMA	0.211140742015853
IT	NEW_RATV	IT	REU_RATV	0.7396963821653683
IT	NEW_RATV	IT	TRADE	753.2073672740358
IT	OTHER_MANUFACTURING	IT	AGRI_FOOD	938.6721658719373
IT	OTHER_MANUFACTURING	IT	BASIC_METALS	1684.335707978852
IT	OTHER_MANUFACTURING	IT	CONSTRUCTION	521.1512244274079
IT	OTHER_MANUFACTURING	IT	EXTRACTIVE	375.8599955086915
IT	OTHER_MANUFACTURING	IT	METAL_COMPONENTS	6407.893303115234
IT	OTHER_MANUFACTURING	IT	NEW_ELMA	2319.666432574419
IT	OTHER_MANUFACTURING	IT	NEW_OFMA	491.36823022926166
IT	OTHER_MANUFACTURING	IT	NEW_RATV	1710.9507397878883
IT	OTHER_MANUFACTURING	IT	OTHER_MANUFACTURING	509689.49626345304
IT	OTHER_MANUFACTURING	IT	OTHER_SERVICES	5979.390239142564
IT	OTHER_MANUFACTURING	IT	PUBLIC_SOCIAL	1270.9317001358174
IT	OTHER_MANUFACTURING	IT	REF_ELMA	146.87437781743895
IT	OTHER_MANUFACTURING	IT	REF_OFMA	15.515462386910023
IT	OTHER_MANUFACTURING	IT	REF_RATV	54.03338512267359
IT	OTHER_MANUFACTURING	IT	REP_ELMA	0.8274884726988231
IT	OTHER_MANUFACTURING	IT	REP_OFMA	0.20403251831028124
IT	OTHER_MANUFACTURING	IT	REP_RATV	0.7176178201476443
IT	OTHER_MANUFACTURING	IT	REU_ELMA	20.733484816280082
IT	OTHER_MANUFACTURING	IT	REU_OFMA	2.6128545035538964
IT	OTHER_MANUFACTURING	IT	REU_RATV	9.106579149580831
IT	OTHER_MANUFACTURING	IT	TRADE	12343.25073646786
IT	OTHER_MANUFACTURING	IT	TRANSPORT	60.10942024480086
IT	OTHER_SERVICES	IT	AGRI_FOOD	3461.2902671795237
IT	OTHER_SERVICES	IT	BASIC_METALS	624.5094448145998
IT	OTHER_SERVICES	IT	CONSTRUCTION	13245.248949018753
IT	OTHER_SERVICES	IT	EXTRACTIVE	1459.1451119884473
IT	OTHER_SERVICES	IT	INC_EE	10.747752161710014
IT	OTHER_SERVICES	IT	METAL_COMPONENTS	1348.975139574027
IT	OTHER_SERVICES	IT	NEW_ELMA	2438.9189280673127
IT	OTHER_SERVICES	IT	NEW_OFMA	536.5423383138511
IT	OTHER_SERVICES	IT	NEW_RATV	1868.2537829375692
IT	OTHER_SERVICES	IT	OTHER_MANUFACTURING	28606.452201565215
IT	OTHER_SERVICES	IT	OTHER_SERVICES	989095.3175404175
IT	OTHER_SERVICES	IT	PUBLIC_SOCIAL	12347.882046172357
IT	OTHER_SERVICES	IT	REC_EE	23.25345870160732
IT	OTHER_SERVICES	IT	REF_ELMA	174.9693212970804
IT	OTHER_SERVICES	IT	REF_OFMA	21.503088295916182
IT	OTHER_SERVICES	IT	REF_RATV	74.88935047990906
IT	OTHER_SERVICES	IT	REP_ELMA	2.195379593257695
IT	OTHER_SERVICES	IT	REP_OFMA	0.5427530009044608
IT	OTHER_SERVICES	IT	REP_RATV	1.9041309742949624
IT	OTHER_SERVICES	IT	REU_ELMA	44.38642393835992
IT	OTHER_SERVICES	IT	REU_OFMA	5.7725214735695145
IT	OTHER_SERVICES	IT	REU_RATV	20.11560974974048
IT	OTHER_SERVICES	IT	TRADE	23854.09239331433
IT	OTHER_SERVICES	IT	TRANSPORT	8420.161205621958
IT	OTHER_SERVICES	IT	UTIL_WASTE	3035.010006098823
IT	PUBLIC_SOCIAL	IT	CONSTRUCTION	0.19334281244881785
IT	PUBLIC_SOCIAL	IT	NEW_ELMA	0.48978095946039285
