product_region	product_sector	use_region	use_code	value_meur
DE	BASIC_METALS	ROW	METAL_COMPONENTS	5394.1461635790965
DE	BASIC_METALS	ROW	NEW_ELMA	1651.6432264731782
DE	BASIC_METALS	ROW	NEW_OFMA	79.9123437389607
DE	BASIC_METALS	ROW	NEW_RATV	420.83468353823116
DE	BASIC_METALS	ROW	OTHER_MANUFACTURING	8364.560341659302
DE	BASIC_METALS	ROW	OTHER_SERVICES	381.01891533550526
DE	BASIC_METALS	ROW	P3_S14	47.7150310476569
DE	BASIC_METALS	ROW	P51G	112.06694571772891
DE	BASIC_METALS	ROW	P5M	202.90613620152547
DE	BASIC_METALS	ROW	PUBLIC_SOCIAL	53.5988693487837
DE	BASIC_METALS	ROW	REC_EE	0.015628281797845908
DE	BASIC_METALS	ROW	REF_ELMA	5.26710906070364
DE	BASIC_METALS	ROW	REF_OFMA	1.474908727930285
DE	BASIC_METALS	ROW	REF_RATV	7.78745356227107
DE	BASIC_METALS	ROW	REP_ELMA	0.052782520529910795
DE	BASIC_METALS	ROW	REP_OFMA	0.020664751065879533
DE	BASIC_METALS	ROW	REP_RATV	0.13695611330874183
DE	BASIC_METALS	ROW	REU_ELMA	0.11814160977378807
DE	BASIC_METALS	ROW	REU_OFMA	0.042572302801725165
DE	BASIC_METALS	ROW	REU_RATV	0.2396890460117588
DE	BASIC_METALS	ROW	TRADE	175.96452939989302
DE	BASIC_METALS	ROW	TRANSPORT	87.66619445095958
DE	BASIC_METALS	ROW	UTIL_WASTE	226.474390766149
DE	BASIC_METALS	SK	AGRI_FOOD	1.7440387350888038
DE	BASIC_METALS	SK	BASIC_METALS	192.65034361167451
DE	BASIC_METALS	SK	CONSTRUCTION	30.620784011850493
DE	BASIC_METALS	SK	EXTRACTIVE	0.11287197519656961
DE	BASIC_METALS	SK	METAL_COMPONENTS	113.40958735956814
DE	BASIC_METALS	SK	NEW_ELMA	14.10569705433064
DE	BASIC_METALS	SK	NEW_RATV	3.34829473240977
DE	BASIC_METALS	SK	OTHER_MANUFACTURING	185.84644199282997
DE	BASIC_METALS	SK	OTHER_SERVICES	31.71628231292709
DE	BASIC_METALS	SK	P3_S14	0.15827810480090207
DE	BASIC_METALS	SK	P5M	-13.094474574801247
DE	BASIC_METALS	SK	PUBLIC_SOCIAL	0.06800091255222329
DE	BASIC_METALS	SK	REF_ELMA	0.40293021368525034
DE	BASIC_METALS	SK	REF_RATV	0.6411772107012461
DE	BASIC_METALS	SK	REU_ELMA	0.045282483787423264
DE	BASIC_METALS	SK	REU_RATV	0.06662187023298996
DE	BASIC_METALS	SK	TRADE	8.002013881491
DE	BASIC_METALS	SK	TRANSPORT	0.9708718728602214
