instrument,wedge_percent,family,route,valid_parameter_configurations,median_change_tonnes,lower_quartile_change_tonnes,upper_quartile_change_tonnes,median_change_percent,lower_quartile_change_percent,upper_quartile_change_percent
reuse_support,0.5,ELMA,REU,729,0.5946593579846269,0.3205931973883922,1.1434638208598513,0.28325695935233824,0.15270970356717667,0.5446716354113804
reuse_support,0.5,OFMA,INC,729,-0.0039930205352349535,-0.005376533729089111,-0.0028695637788726525,-0.00014979933654312252,-0.0002017022397987439,-0.00010765252681526858
reuse_support,0.5,OFMA,REC,729,0.010800733094366563,0.00029500664684262157,0.048447175140855156,0.0009612600275769114,2.6255449051622152e-5,0.004311775182761621
reuse_support,0.5,OFMA,REP,729,-4.522348430230659,-10.739821179606325,-1.142051118615631,-0.005018762884749464,-0.0119187224860304,-0.00126741312727697
reuse_support,0.5,OFMA,REU,729,0.4698224680212054,0.24135965429651351,0.9152978091916505,1.3264255717107636,0.6814182786671569,2.5841131543922824
reuse_support,0.5,RATV,INC,729,-0.0762878860189744,-0.11466347134907551,-0.03131167370045773,-0.0002118513752391096,-0.00031842033332723433,-8.695248329243727e-5
reuse_support,0.5,RATV,REC,729,0.2953840009420077,0.03563782910381974,1.242686938056167,0.0020838902895262772,0.0002514195954161624,0.008766971924267508
reuse_support,0.5,RATV,REP,729,-12.981924853927922,-489.01439408713486,188.64231769223989,-0.0004791696026773721,-0.018049775788630464,0.006962886123114441
reuse_support,0.5,RATV,REU,729,2.972635371503692,1.6350830524763191,5.652941204066946,0.2286785177788891,0.12578346219991543,0.4348687457699627
reuse_support,1.0,ELMA,INC,729,-0.548812389476268,-0.7413400198375797,-0.39980362725249563,-0.00035865557760779237,-0.0004844747278252124,-0.0002612765375045072
reuse_support,1.0,ELMA,REC,729,3.4933411674234875,1.1628387392029396,9.379213551649073,0.006284790432745304,0.00209203665852036,0.01687392921875852
reuse_support,1.0,ELMA,REP,729,-18.013814312731483,-832.6470274445346,386.6255696456801,-0.000809220036233802,-0.03740433014469463,0.017368068308357673
reuse_support,1.0,ELMA,REU,729,1.1949810037796738,0.6435290492786869,2.3040406680546432,0.5692110635601667,0.306535295049194,1.0974948011734815
reuse_support,1.0,OFMA,INC,729,-0.008676777744178965,-0.011731851210398075,-0.006634910883384304,-0.00032551186199538545,-0.00044012383914195227,-0.00024891062782756996
reuse_support,1.0,OFMA,REC,729,0.0562897325010448,0.017170608739909582,0.15754170366083897,0.005009758999088076,0.0015281758827506554,0.014021135517599157
reuse_support,1.0,OFMA,REP,729,-6.689156043233346,-19.397953070542044,0.8816399502893888,-0.007423419180986198,-0.021527250368362894,0.0009784168399423984
reuse_support,1.0,OFMA,REU,729,0.9494624680747713,0.485999552163754,1.845240562555645,2.68056847587193,1.3720975000303446,5.209572625252335
reuse_support,1.0,RATV,INC,729,-0.21637571666022382,-0.41687036412491807,-0.12032927754847833,-0.0006008751262476337,-0.0011576485408748458,-0.00033415427088690424
reuse_support,1.0,RATV,REC,729,1.4634207306884264,0.5455023724487233,4.133752888981775,0.010324216072798697,0.0038484382811329754,0.02916301315297556
reuse_support,1.0,RATV,REP,729,-77.35237496846821,-982.275276439992,325.25875254785933,-0.002855116417391474,-0.03625629166919303,0.012005469834355027
reuse_support,1.0,RATV,REU,729,5.97452011455935,3.281863337829655,11.38719263551382,0.45960712751207133,0.2524667676507297,0.8759925144249223
reuse_support,2.0,ELMA,INC,729,-1.1127807620593444,-1.742439222878673,-0.8058332132389836,-0.0007272157746804873,-0.0011387052441079177,-0.0005266218148347192
reuse_support,2.0,ELMA,REC,729,7.357304380322027,2.7898863833258147,17.209768745009207,0.013236358535901788,0.005019220972140136,0.030961702500464972
reuse_support,2.0,ELMA,REP,729,-37.54068921653834,-1681.1941365627272,770.727030385111,-0.0016864100717735584,-0.07552292682088027,0.03462274811025509
reuse_support,2.0,ELMA,REU,729,2.41313553172103,1.2967770032440753,4.674796574172031,1.1494604836237314,0.6177000428309917,2.226768393384855
reuse_support,2.0,OFMA,INC,729,-0.01726330181744662,-0.02522130434078565,-0.012786983698145404,-0.0006476378310548859,-0.000946184629821734,-0.0004797074438930217
reuse_support,2.0,OFMA,REC,729,0.11593049305716108,0.04255843104163372,0.2834384256868866,0.01031775787619972,0.0037876798027764026,0.02522588295735605
reuse_support,2.0,OFMA,REP,729,-9.678118081205021,-36.53670483399508,4.952321001251949,-0.010740477114828825,-0.04054730876686302,0.0054959331899998905
reuse_support,2.0,OFMA,REU,729,1.9114110101157324,0.9764915976046848,3.751368216600934,5.396388241169803,2.7568784249055756,10.591044639393223
reuse_support,2.0,RATV,INC,729,-0.5600152659490334,-1.2455527469016374,-0.3337062984652164,-0.0015551617751826308,-0.003458898602831018,-0.0009267020223659788
reuse_support,2.0,RATV,REC,729,3.1727794514039545,1.3018459363720183,8.094401896298479,0.022383488166264225,0.009184329877763126,0.057104804110670586
reuse_support,2.0,RATV,REP,729,-216.40284611453535,-2000.8452905005252,628.1007383358374,-0.007987541674883442,-0.07385224099321003,0.02318352514101052
reuse_support,2.0,RATV,REU,729,12.067320788706576,6.613096701309876,23.103973733256186,0.9283133269479659,0.508731466388704,1.77733956837459
virgin_metal_tax,0.25,ELMA,INC,729,0.07031645808737608,0.022571141690889363,0.13562616241321734,4.595266137254822e-5,1.4750515869619062e-5,8.863334821114525e-5
virgin_metal_tax,0.25,ELMA,REC,729,10.440911397991961,5.305026302641416,20.746488318632665,0.018784005603334326,0.009544151846151799,0.03732453403461074
virgin_metal_tax,0.25,ELMA,REP,729,-0.890404836952257,-73.80016526192594,143.80239237363185,-3.9998937588249266e-5,-0.003315265238695618,0.006459918768278489
virgin_metal_tax,0.25,ELMA,REU,729,0.0002586487347442379,-0.008619039968162934,0.017893738109295843,0.0001232033989884278,-0.004105548867829676,0.00852341055468134
virgin_metal_tax,0.25,OFMA,INC,729,0.001153572832213401,0.00017828783722301234,0.0022060677076256585,4.3276623146534926e-5,6.688520505728875e-6,8.276127709723531e-5
virgin_metal_tax,0.25,OFMA,REC,729,0.2086391461763416,0.10608549582286249,0.41486004788033215,0.01856878321636329,0.009441557878453967,0.03692234384293845
virgin_metal_tax,0.25,OFMA,REP,729,3.530775918936381,-0.025584306726946338,9.032520685666308,0.003918346277317091,-2.8392674959522144e-5,0.010024013026046672
virgin_metal_tax,0.25,OFMA,REU,729,0.0007226875105414976,-0.0008907798527020283,0.002719965887853615,0.002040326420265981,-0.0025148928708436913,0.007679139575902884
virgin_metal_tax,0.25,RATV,INC,729,0.0066336182961492796,-0.041828954380349614,0.017801011371375353,1.8421550683695782e-5,-0.00011615896012752269,4.943338892278294e-5
virgin_metal_tax,0.25,RATV,REC,729,2.104423133715173,1.0816334397289182,3.979983578009893,0.014846392896765197,0.007630763395071368,0.02807819348454551
virgin_metal_tax,0.25,RATV,REP,729,-2.4980628614284797,-30.645297360388213,52.38345730994479,-9.220480030830025e-5,-0.0011311338746244656,0.0019335006717804786
virgin_metal_tax,0.25,RATV,REU,729,0.0009570894389590023,-0.014182659062287772,0.031237271051288484,7.362685527497477e-5,-0.0010910418020380031,0.0024030168354797765
virgin_metal_tax,0.5,ELMA,INC,729,0.035191553701125144,-0.8926305431406831,0.23097406430085243,2.299810875559411e-5,-0.0005833449265713472,0.00015094436283279974
virgin_metal_tax,0.5,ELMA,REC,729,21.006287169307633,10.959727485088564,41.44253971860219,0.03779193222245064,0.019717395794634763,0.07455832815900967
virgin_metal_tax,0.5,ELMA,REP,729,-3.7962384649517844,-151.9981517171591,287.87755022589045,-0.00017053535552374755,-0.006828090248110235,0.01293209075992576
virgin_metal_tax,0.5,ELMA,REU,729,0.00017645547716393928,-0.01800944009423211,0.033516900560528695,8.405188828091314e-5,-0.008578523439064678,0.01596526685776208
virgin_metal_tax,0.5,OFMA,INC,729,0.0006787496729870335,-0.013079177966736827,0.00378471748636941,2.546349306123372e-5,-0.0004906691975806027,0.0001419847865690809
virgin_metal_tax,0.5,OFMA,REC,729,0.419254236744747,0.21595763170263538,0.8271643875885863,0.0373134245290438,0.01922012489265151,0.07361723089322164
virgin_metal_tax,0.5,OFMA,REP,729,6.2528969066203555,-0.29387100928311405,18.80059348263668,0.006939272239027892,-0.00032612898741610967,0.020864319111543354
virgin_metal_tax,0.5,OFMA,REU,729,0.002726885394620737,-0.003884914519651894,0.019732323716334932,0.007698675062909697,-0.010968079037344224,0.05570925306501111
virgin_metal_tax,0.5,RATV,INC,729,-0.08041893250043586,-0.6139306118318757,0.02132829059851815,-0.00022332328675670783,-0.00170488463116702,5.922863944180619e-5
virgin_metal_tax,0.5,RATV,REC,729,4.208986703230565,2.147517841752361,8.03249811289821,0.029693776547259253,0.015150419666401571,0.05666808210575034
virgin_metal_tax,0.5,RATV,REP,729,-48.89466112773516,-118.06022784607194,14.430631758543313,-0.0018047273889844448,-0.004357664453117347,0.0005326421284924085
virgin_metal_tax,0.5,RATV,REU,729,0.0010793734199441296,-0.028854655930107942,0.05960188360765173,8.303390189355668e-5,-0.0022197273208718936,0.004585046161693611
virgin_metal_tax,1.0,ELMA,INC,729,-0.376841666640658,-1.946705683071471,0.3984784718089003,-0.0002462706167123307,-0.0012721958625253708,0.0002604105322900543
virgin_metal_tax,1.0,ELMA,REC,729,44.6676985817059,23.248418189985472,83.67089827992494,0.08036063792363755,0.041825699012572264,0.15053040507827675
virgin_metal_tax,1.0,ELMA,REP,729,-9.275935139881767,-307.44041384207503,580.4321262498888,-0.00041669534501043295,-0.013810897487334807,0.02607428377360554
virgin_metal_tax,1.0,ELMA,REU,729,-0.0013517685518340539,-0.03719854302616854,0.06613710589207433,-0.0006438944323323444,-0.017718961365780814,0.03150340655336478
virgin_metal_tax,1.0,OFMA,INC,729,-0.006032980896958834,-0.03303100541968387,0.006313912798054905,-0.00022632904783911632,-0.0012391678564031682,0.00023686829050682608
virgin_metal_tax,1.0,OFMA,REC,729,0.8832721709974063,0.45409881080672415,1.6586654225316149,0.07861079651100111,0.04041457478718618,0.14762042130595932
virgin_metal_tax,1.0,OFMA,REP,729,16.525545907822185,2.691257307908121,48.00061911351273,0.018339541442226107,0.0029866744012802954,0.05326960745472818
virgin_metal_tax,1.0,OFMA,REU,729,0.007183156236579724,-0.017872530871179015,0.05626326092270628,0.0202798349723942,-0.0504585957299341,0.1588451662391424
virgin_metal_tax,1.0,RATV,INC,729,-0.4302096077765043,-1.6369639811777006,-0.056420724179304216,-0.0011946916057663706,-0.004545847168227064,-0.0001566802887472746
virgin_metal_tax,1.0,RATV,REC,729,8.417673932716696,4.301098633768078,16.861058494359952,0.059385440351695594,0.0303436125471255,0.118952265374825
virgin_metal_tax,1.0,RATV,REP,729,-150.56296251628373,-446.2556740503933,-5.61197191796964,-0.005557357305532922,-0.016471529178706572,-0.00020714080418948424
virgin_metal_tax,1.0,RATV,REU,729,-0.0024606097895891743,-0.05640604999116494,0.10074930239032431,-0.00018928947859180034,-0.004339197477562377,0.007750429588080355
virgin_metal_tax,2.0,ELMA,INC,719,-0.37718550672330764,-2.822002472522385,1.169217489124172,-0.000246495320392153,-0.0018442129700442945,0.0007640978628619247
virgin_metal_tax,2.0,ELMA,REC,719,88.55246207050948,46.103533580948046,170.74902922523077,0.15931271517555515,0.08294381592823352,0.30719068474687783
virgin_metal_tax,2.0,ELMA,REP,719,-17.942967629100167,-636.4476003283835,1201.9790095079347,-0.0008060374478657926,-0.02859062168941365,0.05399553258072817
virgin_metal_tax,2.0,ELMA,REU,719,-0.0039015051870692208,-0.07983114764765675,0.13460268378026352,-0.0018584227782642122,-0.03802635549353854,0.06411594540020238
virgin_metal_tax,2.0,OFMA,INC,719,-0.005538503506077652,-0.05051535776846007,0.018125921297150502,-0.00020777858348864514,-0.0018950984629756053,0.0006799992538446167
virgin_metal_tax,2.0,OFMA,REC,719,1.7519519731049753,0.9064014189696106,3.3613951375184046,0.15592287924036327,0.08066928840681423,0.2991625433530203
virgin_metal_tax,2.0,OFMA,REP,719,44.70814530235043,10.009908703845591,133.50604587216384,0.04961572151086512,0.011108688120262451,0.14816089433398666
virgin_metal_tax,2.0,OFMA,REU,719,0.004417370202586257,-0.038245433691133146,0.06390785275056055,0.012471333738256016,-0.10797636277964828,0.18042774854616683
virgin_metal_tax,2.0,RATV,INC,719,-0.8627891439070936,-3.044324642899582,-0.24598274450444535,-0.002395964499955207,-0.008454086171848785,-0.0006830938098795395
virgin_metal_tax,2.0,RATV,REC,719,16.821969868376982,8.583368060374134,35.19820361858406,0.11867650091954962,0.06055438783211331,0.24831810286142253
virgin_metal_tax,2.0,RATV,REP,719,-328.4023356320977,-780.345958351143,-60.542029921358335,-0.012121501122042078,-0.028802975446347197,-0.002234637832919004
virgin_metal_tax,2.0,RATV,REU,719,-0.0157709619041837,-0.11150439586956451,0.16750504040067282,-0.0012132265621167442,-0.008577796058580885,0.012885806556201513
