instrument,wedge_percent,x_parameter,x_value,y_parameter,y_value,valid_remaining_parameter_configurations,median_reduction_tonnes,minimum_reduction_tonnes,maximum_reduction_tonnes,material_outcome_regime
repair_support,0.25,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,-0.0450935959815979,-4.328497290611267,10.516855001449585,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,0.3114856481552124,-6.33860981464386,6.72237491607666,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,-1.4674094319343567,-9.4691561460495,10.403414070606232,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,-1.428289771080017,-7.208022117614746,19.447996616363525,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,-1.61940199136734,-7.138215899467468,44.84280210733414,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,-0.9348847270011902,-5.070031821727753,10.33407598733902,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,-1.4776046872138977,-11.70005053281784,13.400908887386322,parameter_dependent
repair_support,0.25,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,-1.542959213256836,-5.457216739654541,7.591860234737396,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,CET transformation elasticity,0.5,81,1.7914453148841858,-14.714210450649261,58.70792371034622,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,CET transformation elasticity,1.0,81,-0.189170241355896,-19.018554627895355,91.9794334769249,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,CET transformation elasticity,2.0,81,-1.55484139919281,-29.425756990909576,100.47832536697388,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,CET transformation elasticity,0.5,81,1.7264809608459473,-14.862874031066895,102.31215155124664,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,CET transformation elasticity,1.0,81,-0.4030930995941162,-14.663819134235382,191.15735590457916,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,CET transformation elasticity,2.0,81,-1.6902913451194763,-11.833252787590027,79.80801999568939,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,CET transformation elasticity,0.5,81,5.179413974285126,-14.787634015083313,56.98045599460602,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,CET transformation elasticity,1.0,81,-0.4816034436225891,-14.855481564998627,60.85089302062988,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,CET transformation elasticity,2.0,81,-2.1806230545043945,-14.62164968252182,77.79623758792877,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,Circular-service elasticity,0.5,81,-3.4138078689575195,-29.425756990909576,100.47832536697388,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,Circular-service elasticity,1.0,81,-0.6091481447219849,-8.261413931846619,91.9794334769249,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,Circular-service elasticity,2.0,81,7.904323637485504,-14.795243322849274,37.187993586063385,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,Circular-service elasticity,0.5,81,-2.720160961151123,-13.680807054042816,79.80801999568939,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,Circular-service elasticity,1.0,81,-1.135462760925293,-8.581604778766632,191.15735590457916,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,Circular-service elasticity,2.0,81,8.420717239379883,-14.862874031066895,38.058593928813934,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,Circular-service elasticity,0.5,81,-1.8575857281684875,-9.228403151035309,56.98045599460602,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,Circular-service elasticity,1.0,81,-0.6586849689483643,-7.68397319316864,77.79623758792877,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,Circular-service elasticity,2.0,81,9.174411714076996,-14.855481564998627,29.095264554023743,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,EOL-allocation elasticity,0.5,81,1.5388638973236084,-14.48066771030426,91.9794334769249,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,EOL-allocation elasticity,1.0,81,0.3142486810684204,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,EOL-allocation elasticity,2.0,81,-1.570752203464508,-29.425756990909576,37.187993586063385,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,EOL-allocation elasticity,0.5,81,1.2690531015396118,-13.680807054042816,102.31215155124664,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,EOL-allocation elasticity,1.0,81,0.7640480399131775,-8.581604778766632,191.15735590457916,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,EOL-allocation elasticity,2.0,81,-1.122435986995697,-14.862874031066895,79.80801999568939,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,EOL-allocation elasticity,0.5,81,3.2572832107543945,-9.228403151035309,77.79623758792877,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,EOL-allocation elasticity,1.0,81,1.0969546437263489,-9.198065340518951,56.98045599460602,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,EOL-allocation elasticity,2.0,81,-0.44167888164520264,-14.855481564998627,60.85089302062988,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,EOL-productivity elasticity,0.5,81,2.0768972039222717,-7.737714409828186,91.9794334769249,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,EOL-productivity elasticity,1.0,81,-0.6091481447219849,-29.425756990909576,37.187993586063385,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,EOL-productivity elasticity,2.0,81,-0.7043439745903015,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,EOL-productivity elasticity,0.5,81,0.5784666538238525,-8.663986504077911,75.56148773431778,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,EOL-productivity elasticity,1.0,81,-0.305619478225708,-14.862874031066895,191.15735590457916,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,EOL-productivity elasticity,2.0,81,-0.19547754526138306,-13.680807054042816,36.63110548257828,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,EOL-productivity elasticity,0.5,81,3.755230724811554,-9.228403151035309,77.79623758792877,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,EOL-productivity elasticity,1.0,81,0.004483044147491455,-14.855481564998627,60.85089302062988,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,EOL-productivity elasticity,2.0,81,0.5234650373458862,-9.198065340518951,56.98045599460602,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,Metal-substitution elasticity,0.5,81,-0.7043439745903015,-21.23180514574051,13.155567586421967,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,Metal-substitution elasticity,1.0,81,-0.026556015014648438,-29.425756990909576,91.9794334769249,parameter_dependent
repair_support,0.5,Armington elasticity,0.5,Metal-substitution elasticity,2.0,81,1.7914453148841858,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,Metal-substitution elasticity,0.5,81,-0.5009903907775879,-14.862874031066895,79.80801999568939,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,Metal-substitution elasticity,1.0,81,-0.22771185636520386,-13.680807054042816,102.31215155124664,parameter_dependent
repair_support,0.5,Armington elasticity,1.0,Metal-substitution elasticity,2.0,81,0.9028217196464539,-14.694755017757416,191.15735590457916,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,Metal-substitution elasticity,0.5,81,0.13960516452789307,-14.30213338136673,60.85089302062988,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,Metal-substitution elasticity,1.0,81,1.0969546437263489,-14.855481564998627,77.79623758792877,parameter_dependent
repair_support,0.5,Armington elasticity,2.0,Metal-substitution elasticity,2.0,81,2.9053351879119873,-14.787634015083313,29.095264554023743,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,Circular-service elasticity,0.5,81,-1.165732741355896,-13.680807054042816,56.98045599460602,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,Circular-service elasticity,1.0,81,1.3486514687538147,-7.71661502122879,102.31215155124664,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,Circular-service elasticity,2.0,81,11.545357584953308,-14.862874031066895,37.187993586063385,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,Circular-service elasticity,0.5,81,-3.5726587176322937,-19.018554627895355,28.02691501379013,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,Circular-service elasticity,1.0,81,-0.6091481447219849,-7.720395445823669,191.15735590457916,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,Circular-service elasticity,2.0,81,8.005719661712646,-14.855481564998627,29.095264554023743,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,Circular-service elasticity,0.5,81,-4.032683432102203,-29.425756990909576,100.47832536697388,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,Circular-service elasticity,1.0,81,-2.922965407371521,-8.581604778766632,77.79623758792877,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,Circular-service elasticity,2.0,81,5.730052053928375,-14.68293446302414,38.058593928813934,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,EOL-allocation elasticity,0.5,81,6.169670283794403,-13.680807054042816,102.31215155124664,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,EOL-allocation elasticity,1.0,81,3.997543215751648,-7.71661502122879,58.70792371034622,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,EOL-allocation elasticity,2.0,81,1.0645791292190552,-14.862874031066895,37.187993586063385,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,EOL-allocation elasticity,0.5,81,0.6040694713592529,-8.307108283042908,91.9794334769249,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,EOL-allocation elasticity,1.0,81,-0.26677054166793823,-19.018554627895355,191.15735590457916,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,EOL-allocation elasticity,2.0,81,-0.9803003072738647,-17.09986186027527,60.85089302062988,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,EOL-allocation elasticity,0.5,81,-0.5502302646636963,-14.48066771030426,77.79623758792877,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,EOL-allocation elasticity,1.0,81,-2.163788616657257,-10.361576497554779,100.47832536697388,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,EOL-allocation elasticity,2.0,81,-2.922965407371521,-29.425756990909576,79.80801999568939,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,EOL-productivity elasticity,0.5,81,4.646806240081787,-4.200283586978912,58.70792371034622,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,EOL-productivity elasticity,1.0,81,2.0806421041488647,-14.862874031066895,102.31215155124664,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,EOL-productivity elasticity,2.0,81,4.184017062187195,-13.680807054042816,56.98045599460602,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,EOL-productivity elasticity,0.5,81,-0.015568435192108154,-7.737714409828186,91.9794334769249,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,EOL-productivity elasticity,1.0,81,-0.6091481447219849,-17.09986186027527,191.15735590457916,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,EOL-productivity elasticity,2.0,81,-0.568997859954834,-19.018554627895355,29.095264554023743,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,EOL-productivity elasticity,0.5,81,-0.6465884447097778,-9.228403151035309,77.79623758792877,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,EOL-productivity elasticity,1.0,81,-2.1806230545043945,-29.425756990909576,79.80801999568939,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,EOL-productivity elasticity,2.0,81,-2.2411609888076782,-12.351106524467468,100.47832536697388,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,Metal-substitution elasticity,0.5,81,1.4963889122009277,-14.862874031066895,56.98045599460602,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,Metal-substitution elasticity,1.0,81,3.997543215751648,-14.532134056091309,102.31215155124664,parameter_dependent
repair_support,0.5,CET transformation elasticity,0.5,Metal-substitution elasticity,2.0,81,4.365335464477539,-14.787634015083313,37.187993586063385,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,Metal-substitution elasticity,0.5,81,-0.568997859954834,-17.09986186027527,60.85089302062988,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,Metal-substitution elasticity,1.0,81,-0.7662568688392639,-15.334179997444153,91.9794334769249,parameter_dependent
repair_support,0.5,CET transformation elasticity,1.0,Metal-substitution elasticity,2.0,81,0.6040694713592529,-19.018554627895355,191.15735590457916,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,Metal-substitution elasticity,0.5,81,-1.6902913451194763,-21.23180514574051,79.80801999568939,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,Metal-substitution elasticity,1.0,81,-1.110317051410675,-29.425756990909576,77.79623758792877,parameter_dependent
repair_support,0.5,CET transformation elasticity,2.0,Metal-substitution elasticity,2.0,81,-2.394411623477936,-14.68293446302414,100.47832536697388,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,EOL-allocation elasticity,0.5,81,-2.33307147026062,-14.48066771030426,26.43422943353653,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,EOL-allocation elasticity,1.0,81,-2.6351630687713623,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,EOL-allocation elasticity,2.0,81,-3.223950445652008,-29.425756990909576,79.80801999568939,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,0.5,81,0.41993433237075806,-4.091147065162659,102.31215155124664,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,1.0,81,-1.3442410826683044,-8.581604778766632,191.15735590457916,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,2.0,81,-1.4483079314231873,-7.694282412528992,60.85089302062988,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,0.5,81,8.827317118644714,-1.9135165214538574,25.68889057636261,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,1.0,81,8.50883036851883,-2.1963719725608826,36.63110548257828,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,2.0,81,7.2260302901268005,-14.862874031066895,38.058593928813934,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,0.5,81,-2.502097964286804,-9.228403151035309,26.43422943353653,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,1.0,81,-2.33307147026062,-29.425756990909576,79.80801999568939,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,2.0,81,-3.4138078689575195,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,0.5,81,0.08869427442550659,-4.088188350200653,91.9794334769249,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,1.0,81,-1.1743639707565308,-7.694282412528992,191.15735590457916,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,2.0,81,-1.4483079314231873,-8.581604778766632,13.931441605091095,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,0.5,81,8.893883347511292,0.3762053847312927,23.380206286907196,primary_metal_saving
repair_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,1.0,81,8.432059168815613,-14.862874031066895,38.058593928813934,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,2.0,81,7.718403100967407,-2.1963719725608826,36.63110548257828,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,0.5,81,-3.210829257965088,-21.23180514574051,79.80801999568939,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,1.0,81,-2.2355579137802124,-29.425756990909576,36.09187090396881,parameter_dependent
repair_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,2.0,81,-3.0443124771118164,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,0.5,81,-0.9696860313415527,-8.261413931846619,60.85089302062988,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,1.0,81,-0.7662568688392639,-7.694282412528992,102.31215155124664,parameter_dependent
repair_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,2.0,81,-0.44167888164520264,-8.581604778766632,191.15735590457916,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,0.5,81,8.465896844863892,-14.862874031066895,38.058593928813934,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,1.0,81,8.005719661712646,-14.855481564998627,23.988920509815216,parameter_dependent
repair_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,2.0,81,8.991172015666962,-14.787634015083313,37.187993586063385,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,0.5,81,4.578687131404877,-9.228403151035309,91.9794334769249,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,1.0,81,1.4022749066352844,-14.48066771030426,102.31215155124664,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,2.0,81,0.1713348627090454,-13.680807054042816,25.56490659713745,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,0.5,81,1.7914453148841858,-8.161763608455658,58.70792371034622,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,1.0,81,0.7640480399131775,-10.361576497554779,191.15735590457916,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,2.0,81,-1.3209946155548096,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,0.5,81,0.5784666538238525,-6.027859807014465,15.339946866035461,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,1.0,81,-7.03730309009552,-29.425756990909576,79.80801999568939,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,2.0,81,-0.19547754526138306,-5.997001051902771,18.62732630968094,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,0.5,81,-0.09791338443756104,-14.48066771030426,26.43422943353653,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,1.0,81,1.2962607145309448,-13.680807054042816,102.31215155124664,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,2.0,81,4.036830961704254,-12.351106524467468,25.56490659713745,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,0.5,81,-0.22400665283203125,-10.234065294265747,56.98045599460602,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,1.0,81,-0.26677054166793823,-15.334179997444153,58.70792371034622,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,2.0,81,3.3582199811935425,-19.018554627895355,191.15735590457916,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,0.5,81,-0.9279306530952454,-21.23180514574051,79.80801999568939,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,-0.6764704585075378,-29.425756990909576,23.988920509815216,parameter_dependent
repair_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,-2.2371392846107483,-14.787634015083313,37.187993586063385,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,-0.35890471935272217,-9.228403151035309,26.43422943353653,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,3.1100950837135315,-5.865809261798859,91.9794334769249,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,4.578687131404877,-8.663986504077911,25.028913915157318,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,-1.1743639707565308,-21.23180514574051,79.80801999568939,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,-0.10233384370803833,-29.425756990909576,102.31215155124664,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,0.2778139114379883,-14.787634015083313,191.15735590457916,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,-0.09791338443756104,-10.234065294265747,56.98045599460602,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,-1.165732741355896,-15.334179997444153,36.09187090396881,parameter_dependent
repair_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,0.7676060795783997,-19.018554627895355,100.47832536697388,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,CET transformation elasticity,0.5,81,8.091603338718414,-29.58089715242386,126.42860442399979,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,CET transformation elasticity,1.0,81,3.7296785712242126,-30.065344393253326,174.59809803962708,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,CET transformation elasticity,2.0,81,3.26406466960907,-54.9130722284317,96.5310041308403,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,CET transformation elasticity,0.5,81,12.612454533576965,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,CET transformation elasticity,1.0,81,5.273877561092377,-30.05795556306839,188.40766495466232,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,CET transformation elasticity,2.0,81,-0.22444111108779907,-21.045530259609222,75.73355340957642,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,CET transformation elasticity,0.5,81,14.796409845352173,-15.59203714132309,240.14962136745453,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,CET transformation elasticity,1.0,81,3.8816909790039062,-30.030475974082947,90.66891759634018,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,CET transformation elasticity,2.0,81,4.720847547054291,-29.881311893463135,104.14800637960434,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,Circular-service elasticity,0.5,81,-3.828577160835266,-33.515079498291016,126.42860442399979,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,Circular-service elasticity,1.0,81,-0.13700062036514282,-54.9130722284317,94.37916600704193,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,Circular-service elasticity,2.0,81,16.754875361919403,-30.065344393253326,174.59809803962708,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,Circular-service elasticity,0.5,81,-3.161142408847809,-18.01190823316574,89.18174690008163,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,Circular-service elasticity,1.0,81,0.471038818359375,-21.045530259609222,220.23541074991226,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,Circular-service elasticity,2.0,81,18.11042833328247,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,Circular-service elasticity,0.5,81,2.5967567563056946,-19.565552353858948,104.14800637960434,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,Circular-service elasticity,1.0,81,2.6738418340682983,-15.59203714132309,77.23008924722672,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,Circular-service elasticity,2.0,81,19.686968743801117,-30.030475974082947,240.14962136745453,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,EOL-allocation elasticity,0.5,81,9.138792634010315,-24.346040070056915,94.37916600704193,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,EOL-allocation elasticity,1.0,81,4.067907392978668,-54.9130722284317,174.59809803962708,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,EOL-allocation elasticity,2.0,81,0.37510257959365845,-33.515079498291016,123.91679674386978,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,EOL-allocation elasticity,0.5,81,10.7462477684021,-18.01190823316574,220.23541074991226,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,EOL-allocation elasticity,1.0,81,6.564998686313629,-16.45749932527542,188.40766495466232,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,EOL-allocation elasticity,2.0,81,1.7821568846702576,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,EOL-allocation elasticity,0.5,81,13.96065628528595,-12.521427035331726,99.61376285552979,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,EOL-allocation elasticity,1.0,81,8.270150303840637,-19.565552353858948,200.06660574674606,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,EOL-allocation elasticity,2.0,81,5.694903671741486,-30.030475974082947,240.14962136745453,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,EOL-productivity elasticity,0.5,81,15.420958340168,-18.649187743663788,126.42860442399979,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,EOL-productivity elasticity,1.0,81,2.4151212573051453,-33.515079498291016,95.64678066968918,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,EOL-productivity elasticity,2.0,81,1.361964225769043,-54.9130722284317,174.59809803962708,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,EOL-productivity elasticity,0.5,81,10.506675481796265,-18.01190823316574,220.23541074991226,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,EOL-productivity elasticity,1.0,81,5.644054174423218,-30.23177409172058,537.3977771997452,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,EOL-productivity elasticity,2.0,81,2.6746968626976013,-16.45749932527542,100.01043945550919,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,EOL-productivity elasticity,0.5,81,8.270150303840637,-12.140285313129425,99.61376285552979,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,EOL-productivity elasticity,1.0,81,9.37363576889038,-30.030475974082947,240.14962136745453,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,EOL-productivity elasticity,2.0,81,7.913979768753052,-19.565552353858948,90.66891759634018,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,Metal-substitution elasticity,0.5,81,-1.267641007900238,-21.27921414375305,33.527176439762115,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,Metal-substitution elasticity,1.0,81,6.249394357204437,-33.515079498291016,126.42860442399979,parameter_dependent
repair_support,1.0,Armington elasticity,0.5,Metal-substitution elasticity,2.0,81,10.584559261798859,-54.9130722284317,174.59809803962708,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,Metal-substitution elasticity,0.5,81,1.6559732556343079,-30.23177409172058,148.44684207439423,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,Metal-substitution elasticity,1.0,81,4.506708741188049,-15.45812338590622,220.23541074991226,parameter_dependent
repair_support,1.0,Armington elasticity,1.0,Metal-substitution elasticity,2.0,81,10.506675481796265,-30.05795556306839,537.3977771997452,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,Metal-substitution elasticity,0.5,81,3.3164352774620056,-29.881311893463135,200.06660574674606,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,Metal-substitution elasticity,1.0,81,12.454756498336792,-30.030475974082947,126.28466683626175,parameter_dependent
repair_support,1.0,Armington elasticity,2.0,Metal-substitution elasticity,2.0,81,13.96065628528595,-28.461286067962646,240.14962136745453,parameter_dependent
