instrument,wedge_percent,region,outcome,factor,valid_parameter_configurations,median_absolute_change,lower_quartile_absolute_change,upper_quartile_absolute_change,median_change_percent,lower_quartile_change_percent,upper_quartile_change_percent
repair_support,1.0,FR,Household consumption,,729,0.1030206570867449,-0.016945200972259045,0.15173434745520353,9.501197728377048e-6,-1.5627905075482868e-6,1.3993873443675027e-5
repair_support,1.0,FR,Household disposable income,,729,-0.4106672497000545,-0.6215347957331687,-0.32562593719922006,-2.1245562036847615e-5,-3.215463631539961e-5,-1.6846013541607544e-5
repair_support,1.0,FR,Household utility,,729,-0.023032709170365706,-0.04298897390253842,-0.01436812014435418,-1.176004589808562e-5,-2.194932009370002e-5,-7.336078058251749e-6
repair_support,1.0,IT,Factor income,FAC_IT_CAP,729,0.02307567826937884,-0.12210409459657967,0.05021035752724856,2.7882790290964056e-6,-1.4754074933822356e-5,6.067015032209689e-6
repair_support,1.0,IT,Factor income,FAC_IT_LAB,729,-0.026570544112473726,-0.13097682769875973,0.01896661752834916,-3.9942028200317115e-6,-1.9689021509120745e-5,2.851146626787639e-6
repair_support,1.0,IT,Household consumption,,729,0.07597776700276881,-0.07031775126233697,0.1230224200990051,8.339212505502396e-6,-7.717977163783182e-6,1.3502767251781428e-5
repair_support,1.0,IT,Household disposable income,,729,-0.22275305120274425,-0.459875401109457,-0.14550980948843062,-1.4921593819538797e-5,-3.080574612015395e-5,-9.747288587672104e-6
repair_support,1.0,IT,Household utility,,729,-0.0196304238634184,-0.044961986190173775,-0.011052764108171687,-1.2635973457522971e-5,-2.894173187749068e-5,-7.114590845049611e-6
repair_support,1.0,PL,Factor income,FAC_PL_CAP,729,-0.004974586103344336,-0.03326857869978994,0.0027703471714630723,-2.3403527741096553e-6,-1.565159569733608e-5,1.303342540098975e-6
repair_support,1.0,PL,Factor income,FAC_PL_LAB,729,-0.003763852932024747,-0.016619031550362706,0.000585154804866761,-2.2783472716516723e-6,-1.0059884345550765e-5,3.5420774330088586e-7
repair_support,1.0,PL,Household consumption,,729,0.024770532472757623,0.00013976209447719157,0.03268287662649527,1.1078868035291302e-5,6.250999257840367e-8,1.4617742978954741e-5
repair_support,1.0,PL,Household disposable income,,729,-0.08615201635984704,-0.12764997460180894,-0.07286638050572947,-2.2806131928999817e-5,-3.379145706070832e-5,-1.9289163007619506e-5
repair_support,1.0,PL,Household utility,,729,-0.003776989640755346,-0.00700556058291113,-0.002164109431760153,-1.1729625518100239e-5,-2.1756110023495106e-5,-6.720747375324983e-6
repair_support,1.0,REU,Factor income,FAC_REU_CAP,729,0.13943976629525423,0.0066457465291023254,0.22483174595981836,3.1531100859153415e-6,1.5027829553692095e-7,5.084053599920054e-6
repair_support,1.0,REU,Factor income,FAC_REU_LAB,729,0.2053450383245945,0.030554497614502907,0.26844217721372843,4.292187448234462e-6,6.386598488998859e-7,5.611063958609592e-6
repair_support,1.0,REU,Household consumption,,729,0.8790236851200461,0.7246757885441184,0.9675879199057817,1.6914923078748212e-5,1.3944829276936694e-5,1.8619151581139736e-5
repair_support,1.0,REU,Household disposable income,,729,-1.274244248867035,-1.529851894825697,-1.108470780774951,-1.3840775568792158e-5,-1.6617172687655998e-5,-1.2040152675039772e-5
repair_support,1.0,REU,Household utility,,729,-0.06512320891488343,-0.09228503098711371,-0.04256549885030836,-7.255072122366469e-6,-1.0281043682927566e-5,-4.742023147033785e-6
repair_support,1.0,SK,Factor income,FAC_SK_CAP,729,-0.006238653280888684,-0.0777813540698844,0.003752039781829808,-1.5007928816532213e-5,-0.0001871136240686764,9.026041904296745e-6
repair_support,1.0,SK,Factor income,FAC_SK_LAB,729,-0.01287784515079693,-0.1300338883738732,0.0022782571068091784,-4.0237671837541635e-5,-0.0004062994129354886,7.118563763930748e-6
repair_support,1.0,SK,Household consumption,,729,-0.01199640914273914,-0.11753931071871193,0.004400142242957372,-3.092335047807899e-5,-0.0003029831060308917,1.134232245293432e-5
repair_support,1.0,SK,Household disposable income,,729,-0.029997114950674586,-0.23089734734094236,0.000529766155523248,-4.077163078031782e-5,-0.00031383222734189195,7.200502489075303e-7
repair_support,1.0,SK,Household utility,,729,-0.003172123620970524,-0.020367778110085055,-0.0004944477386743529,-5.031164064169921e-5,-0.000323044261616541,-7.842215473082313e-6
repair_support,2.0,DE,Factor income,FAC_DE_CAP,729,-0.11232833191752434,-0.1926209582015872,-0.019591453950852156,-9.194695124175076e-6,-1.5767090590066505e-5,-1.6036688433368433e-6
repair_support,2.0,DE,Factor income,FAC_DE_LAB,729,-0.025712962029501796,-0.19115798105485737,0.03069461416453123,-1.5513939674528913e-6,-1.1533534654595907e-5,1.851962414669257e-6
repair_support,2.0,DE,Household consumption,,729,0.5256984059233218,0.40252330247312784,0.5950856041163206,3.570120287260635e-5,2.733614163592082e-5,4.041342267598432e-5
repair_support,2.0,DE,Household disposable income,,729,-1.3542310297489166,-1.580509116873145,-1.2265063477680087,-4.703702183914955e-5,-5.489642477074428e-5,-4.260071184269159e-5
repair_support,2.0,DE,Household utility,,729,-0.04221091640647501,-0.061318925610976294,-0.02717448805924505,-1.7143189289477696e-5,-2.4903556668935945e-5,-1.1036419777250523e-5
repair_support,2.0,FR,Factor income,FAC_FR_CAP,729,-0.1906100498745218,-0.4356046817265451,-0.08166186499875039,-2.4820225603025332e-5,-5.672212184797755e-5,-1.0633573171086666e-5
repair_support,2.0,FR,Factor income,FAC_FR_LAB,729,-0.05246099317446351,-0.2527012915816158,0.024070532293990254,-4.503117172298712e-6,-2.1691231078458146e-5,2.0661527881982956e-6
repair_support,2.0,FR,Household consumption,,729,0.15186949633061886,-0.12071697553619742,0.25537880323827267,1.4006337703019133e-5,-1.1133260902366767e-5,2.3552601718997183e-5
repair_support,2.0,FR,Household disposable income,,729,-0.9346538365352899,-1.364890065509826,-0.760762034682557,-4.8353614955953255e-5,-7.061156345291389e-5,-3.9357453059366895e-5
repair_support,2.0,FR,Household utility,,729,-0.054559334384975955,-0.097548050689511,-0.03607468097470701,-2.785691738607277e-5,-4.980610595532552e-5,-1.8419018834622607e-5
repair_support,2.0,IT,Factor income,FAC_IT_CAP,729,0.010567554389126599,-0.19834297499619424,0.07992627599742264,1.2768981240193756e-6,-2.3966166944466837e-5,9.657647183330721e-6
repair_support,2.0,IT,Factor income,FAC_IT_LAB,729,-0.08645046316087246,-0.2604621921200305,-0.0004212080966681242,-1.2995619596195404e-5,-3.91538396003657e-5,-6.331788165161536e-8
repair_support,2.0,IT,Household consumption,,729,0.12397341371979564,-0.11034206277690828,0.21393771970178932,1.3607146969728676e-5,-1.2110989123563621e-5,2.348150225926999e-5
repair_support,2.0,IT,Household disposable income,,729,-0.4974198287818581,-0.8974632709287107,-0.35224050865508616,-3.332074062594018e-5,-6.011851386201811e-5,-2.3595590581161696e-5
repair_support,2.0,IT,Household utility,,729,-0.042990157526219264,-0.0822592573822476,-0.027034322207327932,-2.7672478863196704e-5,-5.294973761899337e-5,-1.7401813645527342e-5
repair_support,2.0,PL,Factor income,FAC_PL_CAP,729,-0.04687922011362389,-0.1675905781739857,-0.004085675900569186,-2.2054882670222187e-5,-7.884496647642011e-5,-1.922154472623679e-6
repair_support,2.0,PL,Factor income,FAC_PL_LAB,729,-0.019845731410896406,-0.08608099829871207,-0.005140611436218023,-1.2013080433902506e-5,-5.210682010083079e-5,-3.1117310510937893e-6
repair_support,2.0,PL,Household consumption,,729,0.015343928738730028,-0.08909326113644056,0.056214455427834764,6.862725370365431e-6,-3.984785083001852e-5,2.5142476610969327e-5
repair_support,2.0,PL,Household disposable income,,729,-0.23206277674762532,-0.4089174718828872,-0.16593772871419787,-6.143157787764949e-5,-0.00010824849151343809,-4.392697806704737e-5
repair_support,2.0,PL,Household utility,,729,-0.011331121815601364,-0.026908910062047653,-0.006419885023206007,-3.5189351372009435e-5,-8.356693243800945e-5,-1.9937266011779274e-5
repair_support,2.0,REU,Factor income,FAC_REU_CAP,729,0.219008999876678,-0.011666551232337952,0.4122915556654334,4.952385569416304e-6,-2.638122634237785e-7,9.323026687613169e-6
repair_support,2.0,REU,Factor income,FAC_REU_LAB,729,0.3420448759570718,0.03225051239132881,0.5047722840681672,7.149531029816009e-6,6.741104903983992e-7,1.0550911186214707e-5
repair_support,2.0,REU,Household consumption,,729,1.7166633801534772,1.4303065622225404,1.896588540636003,3.303350014138867e-5,2.7523178144004262e-5,3.649577345810067e-5
repair_support,2.0,REU,Household disposable income,,729,-2.68048126809299,-3.154268253594637,-2.362533373758197,-2.911524982827334e-5,-3.426149972461789e-5,-2.5661716134022095e-5
repair_support,2.0,REU,Household utility,,729,-0.14156756200827658,-0.18431015557143837,-0.09889715234749019,-1.5771379968392523e-5,-2.0533132409109005e-5,-1.1017669198633807e-5
repair_support,2.0,SK,Factor income,FAC_SK_CAP,729,-0.06821507724089315,-0.2041382603274542,-0.0019988822314189747,-0.00016410064431247187,-0.0004910823443649318,-4.808583021022177e-6
repair_support,2.0,SK,Factor income,FAC_SK_LAB,729,-0.10791922487624106,-0.3825663958268706,-0.009633728201151825,-0.0003372006964583074,-0.0011953537956543372,-3.010121565374401e-5
repair_support,2.0,SK,Household consumption,,729,-0.0938217741495464,-0.31829474082042,-0.008544947471818887,-0.00024184600344913186,-0.0008204738357698901,-2.2026458280542745e-5
repair_support,2.0,SK,Household disposable income,,729,-0.19570610648952425,-0.6201998040778562,-0.03125502020702697,-0.00026600081816937704,-0.0008429663138251587,-4.248135682966993e-5
repair_support,2.0,SK,Household utility,,729,-0.018162095184379723,-0.054143355302585405,-0.003613992214013706,-0.00028806090662653045,-0.0008587436558549376,-5.731992169060254e-5
reuse_support,0.25,DE,Factor income,FAC_DE_CAP,729,-1.3666063805576414,-1.8591697039082646,-1.1534063699655235,-0.00011186428935242571,-0.00015218332116143405,-9.44126895238458e-5
reuse_support,0.25,DE,Factor income,FAC_DE_LAB,729,-1.7077706393320113,-2.3217515372671187,-1.4059800994582474,-0.00010303850114890121,-0.00014008309601716364,-8.482994071858717e-5
reuse_support,0.25,DE,Household consumption,,729,2.8799420099239796,2.305568894604221,3.1524387393146753,0.0001955824723692691,0.00015657567516541102,0.00021408825612705056
reuse_support,0.25,DE,Household disposable income,,729,-12.216240093577653,-13.317353720776737,-11.681419838219881,-0.0004243113172330093,-0.00046255671598470017,-0.00040573520172735894
reuse_support,0.25,DE,Household utility,,729,-0.2641844541649334,-0.30035437701735646,-0.1821856914611999,-0.00010729366928390284,-0.00012198341987054908,-7.39913761757287e-5
reuse_support,0.25,FR,Factor income,FAC_FR_CAP,729,0.19470313226338476,-0.4220191017957404,0.4015396843897179,2.5353204994011077e-5,-5.495307997914831e-5,5.228635930735879e-5
reuse_support,0.25,FR,Factor income,FAC_FR_LAB,729,0.48755594389513135,0.2072354748379439,0.6536675097886473,4.185055239156339e-5,1.77885619192684e-5,5.610914338815689e-5
reuse_support,0.25,FR,Household consumption,,729,0.9937248413916677,0.5859863632358611,1.238359063398093,9.16474081278799e-5,5.404326142609349e-5,0.00011420907857398489
reuse_support,0.25,FR,Household disposable income,,729,-1.0436344081535935,-1.759425716707483,-0.6107711279764771,-5.399164305960858e-5,-9.102256934168325e-5,-3.1597786040126864e-5
reuse_support,0.25,FR,Household utility,,729,-0.12811280009918846,-0.18860450998181477,-0.10153611298301257,-6.541186267558829e-5,-9.629773369542671e-5,-5.1842331710146665e-5
reuse_support,0.25,IT,Factor income,FAC_IT_CAP,729,0.5048000265378505,0.04724044445902109,0.6319454754702747,6.099596776634154e-5,5.708154667213425e-6,7.635919933718992e-5
reuse_support,0.25,IT,Factor income,FAC_IT_LAB,729,0.16201023350004107,-0.3251794428797439,0.4199132826179266,2.435410162420704e-5,-4.888242567661866e-5,6.31232394210529e-5
reuse_support,0.25,IT,Household consumption,,729,0.7599598850356415,0.3417492874432355,0.9844782794825733,8.341212471710647e-5,3.7509919598882696e-5,0.0001080549469037024
reuse_support,0.25,IT,Household disposable income,,729,-0.3973892612848431,-1.0878907951992005,-0.032807722920551896,-2.661997720364025e-5,-7.287471250423582e-5,-2.197696116463299e-6
reuse_support,0.25,IT,Household utility,,729,-0.10674433986423537,-0.17037762864492834,-0.08352621499216184,-6.871062258512073e-5,-0.00010967094792715905,-5.376526981748643e-5
reuse_support,0.25,PL,Factor income,FAC_PL_CAP,729,0.027725812135031447,-0.018674534687306732,0.053789000579854473,1.304393571578223e-5,-8.785655359659967e-6,2.530567048360176e-5
reuse_support,0.25,PL,Factor income,FAC_PL_LAB,729,-0.00044386007357388735,-0.03886249798233621,0.021580542845185846,-2.686787730192763e-7,-2.3524369269221236e-5,1.306320193693064e-5
reuse_support,0.25,PL,Household consumption,,729,0.25559645681641996,0.19501805969048291,0.2850230690673925,0.00011431806798864724,8.722377486907453e-5,0.0001274794142064895
reuse_support,0.25,PL,Household disposable income,,729,-0.5732455816469155,-0.6734360046684742,-0.5238084416487254,-0.00015174937180879213,-0.00017827174588275338,-0.0001386623892324492
reuse_support,0.25,PL,Household utility,,729,-0.031583779677021084,-0.037363692394137615,-0.019673358736326918,-9.808496800204731e-5,-0.00011603476880835866,-6.109657494697653e-5
reuse_support,0.25,REU,Factor income,FAC_REU_CAP,729,1.5723271165043116,0.727881571277976,2.011198072694242,3.5554566828485853e-5,1.6459370125799888e-5,4.547862561878258e-5
reuse_support,0.25,REU,Factor income,FAC_REU_LAB,729,1.7420283211395144,0.6020850092172623,2.5778341656550765,3.6412431269533306e-5,1.2584972787204939e-5,5.388271145866465e-5
reuse_support,0.25,REU,Household consumption,,729,7.955925557762384,6.959903270937502,8.648211598396301,0.00015309470166025978,0.00013392839175340563,0.00016641625979900987
reuse_support,0.25,REU,Household disposable income,,729,-10.684396112337708,-12.406065190210938,-9.621294487267733,-0.00011605336167629287,-0.00013475404275306102,-0.00010450600644101561
reuse_support,0.25,REU,Household utility,,729,-0.6360999431926757,-0.7960010399110615,-0.4745041053975001,-7.086491961610575e-5,-8.867875294016136e-5,-5.286228311503046e-5
reuse_support,0.25,SK,Factor income,FAC_SK_CAP,729,-0.2669421943210182,-0.40574382180784596,-0.1768381588772172,-0.0006421657478777393,-0.0009760719375043863,-0.0004254082379589899
reuse_support,0.25,SK,Factor income,FAC_SK_LAB,729,-0.25555034193894244,-0.7790508015423256,-0.1661540437817166,-0.000798483804613547,-0.0024341953273356053,-0.0005191592076837034
reuse_support,0.25,SK,Household consumption,,729,-0.02557029473973671,-0.3737283669106546,0.08108016172627686,-6.591298918060928e-5,-0.0009633660482711591,0.00020900172943362654
reuse_support,0.25,SK,Household disposable income,,729,-1.11165846856602,-1.7742006328044226,-0.9096489207731793,-0.001510949593173075,-0.00241146701050117,-0.001236381232178545
reuse_support,0.25,SK,Household utility,,729,-0.018274053056302364,-0.08394807845979813,-0.01366888722168369,-0.00028983662058431914,-0.0013314631018507396,-0.00021679613533760603
reuse_support,0.5,DE,Factor income,FAC_DE_CAP,729,-2.7200483137276024,-3.772995024221018,-2.285098756896332,-0.00022265099588488613,-0.00030884050675969687,-0.00018704796946133939
reuse_support,0.5,DE,Factor income,FAC_DE_LAB,729,-3.565061494708061,-4.7041046009399,-2.8950705374591053,-0.0002150983185045951,-0.00028382259079368273,-0.00017467435148073952
reuse_support,0.5,DE,Household consumption,,729,5.667282861657441,4.581166553078219,6.321065829601139,0.00038487621970902954,0.0003111159453008896,0.00042927589470598
reuse_support,0.5,DE,Household disposable income,,729,-24.62977237906307,-26.810325319878757,-23.466809164267033,-0.0008554752592649416,-0.0009312132345807542,-0.0008150816152479875
reuse_support,0.5,DE,Household utility,,729,-0.5243244057637639,-0.6069809377659112,-0.3584800476965029,-0.00021294473805174942,-0.00024651417209292127,-0.0001455900946329477
reuse_support,0.5,FR,Factor income,FAC_FR_CAP,729,-0.6192306035663933,-2.685624100966379,0.6574497112305835,-8.06329114924627e-5,-0.00034970766817283346,8.560960015678905e-5
reuse_support,0.5,FR,Factor income,FAC_FR_LAB,729,0.973146736389026,0.2957401431631297,1.2804282156284899,8.35324212265697e-5,2.5385575770334478e-5,0.00010990867569755187
reuse_support,0.5,FR,Household consumption,,729,1.5315971241798252,0.00391548965126276,2.2481797211803496,0.00014125329354842673,3.611105037750544e-7,0.00020734094174682376
reuse_support,0.5,FR,Household disposable income,,729,-2.9096573155838996,-5.643208597553894,-1.6486845486797392,-0.00015052893808610636,-0.0002919471626479205,-8.529345810532577e-5
reuse_support,0.5,FR,Household utility,,729,-0.35323547379812226,-0.5836925110779703,-0.2336245145124849,-0.00018035504872534198,-0.0002980218553481084,-0.00011928405787017415
reuse_support,0.5,IT,Factor income,FAC_IT_CAP,729,0.9857359857996926,-0.010823541088029742,1.2398668382083997,0.000119108393928903,-1.3078294940665165e-6,0.0001498155184668002
reuse_support,0.5,IT,Factor income,FAC_IT_LAB,729,0.49690679577179253,-0.4845394096337259,0.9102662063669413,7.469724807057346e-5,-7.28381273709709e-5,0.00013683528019011213
reuse_support,0.5,IT,Household consumption,,729,1.6261696913279593,0.736872426001355,2.0420120308408514,0.00017848609087837275,8.087807778874267e-5,0.00022412835933047069
reuse_support,0.5,IT,Household disposable income,,729,-0.6377321840263903,-2.1046876206528395,0.0394066059961915,-4.271986652437029e-5,-0.0001409870420294817,2.6397365391941666e-6
reuse_support,0.5,IT,Household utility,,729,-0.20378783327760175,-0.3259958035487216,-0.15290068811737,-0.0001311768747418923,-0.00020984133351200065,-9.842115738970313e-5
reuse_support,0.5,PL,Factor income,FAC_PL_CAP,729,0.032543943932978436,-0.10972138709621504,0.10221187057322823,1.5310682714294485e-5,-5.161972219110648e-5,4.8086781467374156e-5
reuse_support,0.5,PL,Factor income,FAC_PL_LAB,729,-0.014710569725139067,-0.18512289816862904,0.039364769676467404,-8.904648242955444e-6,-0.00011205917382665651,2.3828405947664186e-5
reuse_support,0.5,PL,Household consumption,,729,0.4772338498441968,0.2868751199566759,0.5657017528719734,0.00021344760553586471,0.0001283077624588236,0.0002530157587165423
reuse_support,0.5,PL,Household disposable income,,729,-1.209051435929723,-1.5293166865012608,-1.0644720274722204,-0.0003200596773216594,-0.0004048401835141513,-0.0002817866663945357
reuse_support,0.5,PL,Household utility,,729,-0.06526511424453929,-0.0806719680185779,-0.0388234550046036,-0.00020268399500590818,-0.00025053073073212737,-0.00012056813278199155
reuse_support,0.5,REU,Factor income,FAC_REU_CAP,729,3.126819610595703,1.576986144296825,3.864972789771855,7.07058446294406e-5,3.5659920042721166e-5,8.739748357845354e-5
reuse_support,0.5,REU,Factor income,FAC_REU_LAB,729,3.223019660450518,0.9758252184838057,4.293591947294772,6.736858433415983e-5,2.0397009777273925e-5,8.974602753498847e-5
reuse_support,0.5,REU,Household consumption,,729,15.847605984658003,13.74580074287951,16.860053102485836,0.00030495314374511396,0.000264508415595483,0.00032443551425760696
reuse_support,0.5,REU,Household disposable income,,729,-21.72076185978949,-25.269951472058892,-20.016823599115014,-0.00023592979944052326,-0.00027448091468324333,-0.0002174217095979747
reuse_support,0.5,REU,Household utility,,729,-1.2778468242613599,-1.563440264086239,-0.9545333484420553,-0.00014235893817011108,-0.00017417556757349855,-0.00010634009597411544
reuse_support,0.5,SK,Factor income,FAC_SK_CAP,729,-0.6840962934657,-9.781172920491372,-0.37071655158069916,-0.0016456866584584494,-0.023529941529130193,-0.0008918090755325419
reuse_support,0.5,SK,Factor income,FAC_SK_LAB,729,-1.1719067896046909,-14.463530357716081,-0.38249997302045813,-0.003661699628354977,-0.045192249290414266,-0.001195146253415325
reuse_support,0.5,SK,Household consumption,,729,-0.9060427903095842,-12.860921070940094,0.1084361643079319,-0.002335522107143428,-0.033151817761333,0.0002795177685050987
reuse_support,0.5,SK,Household disposable income,,729,-3.916921171126887,-26.522826454180176,-1.9373056625045137,-0.00532382077627915,-0.03604942972305292,-0.002633156932274713
reuse_support,0.5,SK,Household utility,,729,-0.20210809006312047,-2.1261260703431617,-0.034663629419810604,-0.0032055464456409908,-0.033721539128266746,-0.0005497843952707518
reuse_support,1.0,DE,Factor income,FAC_DE_CAP,729,-5.632562833139673,-7.963899701135233,-4.390696638962254,-0.00046105641501410815,-0.0006518892295647469,-0.0003594027997058211
reuse_support,1.0,DE,Factor income,FAC_DE_LAB,729,-6.795174184255302,-9.54443058744073,-5.294558285269886,-0.00040998746955638634,-0.0005758641116246122,-0.0003194476690267511
reuse_support,1.0,DE,Household consumption,,729,11.56011227471754,8.896189060527831,12.938421824248508,0.0007850697450974251,0.0006041575299725721,0.000878673431757009
reuse_support,1.0,DE,Household disposable income,,729,-49.22168605076149,-54.57116781966761,-46.771743648219854,-0.0017096355575923065,-0.0018954411441915772,-0.0016245407755946847
reuse_support,1.0,DE,Household utility,,729,-0.9366268079029396,-1.2305306690686848,-0.6087156231224071,-0.0003803937945070604,-0.0004997574557067936,-0.00024721868272561476
reuse_support,1.0,FR,Factor income,FAC_FR_CAP,729,-2.5043034853879362,-9.73866033158265,0.5950676158536226,-0.00032609706323449004,-0.0012681164852533574,7.748653591263688e-5
reuse_support,1.0,FR,Factor income,FAC_FR_LAB,729,1.7281054058112204,-0.06384281907230616,2.489206691039726,0.0001483361381015957,-5.480103930407262e-6,0.00021366712137117953
reuse_support,1.0,FR,Household consumption,,729,2.142438343958929,-2.5630339218769222,3.943181869573891,0.00019758882249842148,-0.00023637872989833744,0.00036366445022965627
reuse_support,1.0,FR,Household disposable income,,729,-7.5163198579102755,-15.983484603697434,-4.338657031301409,-0.00038885116830302967,-0.0008268935834549823,-0.0002244571661906625
reuse_support,1.0,FR,Household utility,,729,-0.7670043790421914,-1.6737592339050025,-0.47944770444883034,-0.00039161727067583225,-0.0008545883711496943,-0.00024479651821872545
reuse_support,1.0,IT,Factor income,FAC_IT_CAP,729,1.764202849357389,-1.2933305681217462,2.400509382132441,0.0002131720571989924,-0.00015627564480415348,0.00029005821156461185
reuse_support,1.0,IT,Factor income,FAC_IT_LAB,729,1.0610816784901544,-0.6627681575482711,1.7679840790806338,0.00015950653530201917,-9.963026849263547e-5,0.00026577126025589874
reuse_support,1.0,IT,Household consumption,,729,3.0123539357446134,0.7566859126091003,4.026706189382821,0.0003306317177048175,8.305277812309426e-5,0.00044196558987041033
reuse_support,1.0,IT,Household disposable income,,729,-1.7668066446203738,-5.444967346498743,-0.06429515802301466,-0.00011835335572878413,-0.00036474288754030675,-4.306949904327916e-6
reuse_support,1.0,IT,Household utility,,729,-0.3829572478425689,-0.652610484539764,-0.2620949395932257,-0.00024650703687159646,-0.0004200810343231002,-0.00016870877180715
reuse_support,1.0,PL,Factor income,FAC_PL_CAP,729,0.004821529088076204,-0.9551646028412506,0.18541552699753083,2.2683452939240137e-6,-0.0004493684663535909,8.72309241329784e-5
reuse_support,1.0,PL,Factor income,FAC_PL_LAB,729,-0.02991580165689811,-0.5091929140326101,0.10151427186792716,-1.810872696536337e-5,-0.00030822625309347693,6.144893770249155e-5
reuse_support,1.0,PL,Household consumption,,729,0.9447117438830901,0.034316962060984224,1.1404158603982069,0.0004225317624266894,1.534860401027018e-5,0.0005100623830555103
reuse_support,1.0,PL,Household disposable income,,729,-2.458149883430451,-4.016322613635566,-2.1326168737141415,-0.0006507205856779795,-0.0010631995310795659,-0.0005645456001021496
reuse_support,1.0,PL,Household utility,,729,-0.12868218108269502,-0.20647312129221973,-0.07634014745053719,-0.00039962878866943533,-0.0006412123470443555,-0.00023707805071244027
reuse_support,1.0,REU,Factor income,FAC_REU_CAP,729,5.592571496032178,0.41507098264992237,7.222017928026617,0.00012646316082242905,9.385877045432421e-6,0.00016330934978798226
reuse_support,1.0,REU,Factor income,FAC_REU_LAB,729,5.932941230013967,-0.1715230830013752,8.4212357243523,0.00012401222881464502,-3.585230156775059e-6,0.00017602335351767892
reuse_support,1.0,REU,Household consumption,,729,31.032906733453274,25.14889459591359,33.35036752093583,0.0005971616455587975,0.0004839364681215579,0.0006417562015866744
reuse_support,1.0,REU,Household disposable income,,729,-45.233486684039235,-55.7940948009491,-41.37712231092155,-0.000491323808546968,-0.0006060325913877116,-0.0004494361768528888
reuse_support,1.0,REU,Household utility,,729,-2.289368051569909,-2.932782688178122,-1.61907604848966,-0.00025504778719503946,-0.0003267276025935703,-0.00018037369010395944
reuse_support,1.0,SK,Factor income,FAC_SK_CAP,729,-2.1562281205988256,-20.652820416180475,-0.7815909139026189,-0.00518709995432274,-0.04968316791997885,-0.001880223225542379
reuse_support,1.0,SK,Factor income,FAC_SK_LAB,729,-15.578594823840831,-50.930399426215445,-1.4479377583884343,-0.04867634130605603,-0.1591353735001831,-0.004524176494530739
reuse_support,1.0,SK,Household consumption,,729,-11.767611261580896,-40.63318163732038,-0.549845637389808,-0.03033357423618683,-0.10474085226015727,-0.0014173465702576446
reuse_support,1.0,SK,Household disposable income,,729,-26.803976458424586,-81.54754031015909,-5.4456622889847495,-0.03643156462023904,-0.1108381992712223,-0.007401662878499129
reuse_support,1.0,SK,Household utility,,729,-2.0054427410786957,-6.633965085451564,-0.19428091304598638,-0.03180743456704545,-0.10521836701812265,-0.0030814030752723664
reuse_support,2.0,DE,Factor income,FAC_DE_CAP,729,-11.930981429060921,-21.161389554152265,-9.131115386728197,-0.0009766168062793836,-0.001732176753915504,-0.0007474322879302124
reuse_support,2.0,DE,Factor income,FAC_DE_LAB,729,-13.694956264924258,-19.65989969111979,-10.170069344574586,-0.0008262864663221733,-0.00118618188548392,-0.0006136120845079027
reuse_support,2.0,DE,Household consumption,,729,23.059755344875157,15.180351265938953,26.371391004882753,0.001566032908760858,0.001030927227661716,0.0017909325378644607
reuse_support,2.0,DE,Household disposable income,,729,-100.47696706699207,-116.64857165934518,-94.75695504294708,-0.003489904743287681,-0.004051599241356223,-0.0032912293883770806
reuse_support,2.0,DE,Household utility,,729,-1.7296042246452998,-2.765531059849309,-0.6315596882777754,-0.0007024470242116404,-0.0011231697030309922,-0.00025649638068716787
reuse_support,2.0,FR,Factor income,FAC_FR_CAP,729,-8.355510495137423,-27.250889234710485,-1.1134700765833259,-0.001088010079530345,-0.003548465671933235,-0.00014499014360340435
reuse_support,2.0,FR,Factor income,FAC_FR_LAB,729,2.353763621998951,-0.6983309530187398,4.488218761747703,0.00020204103552766628,-5.99429388620005e-5,0.0003852571931284721
reuse_support,2.0,FR,Household consumption,,729,1.529250367777422,-10.750583023997024,6.331175877247006,0.00014103686125668677,-0.0009914847943235145,0.0005838999241747729
reuse_support,2.0,FR,Household disposable income,,729,-20.06279293820262,-41.908675379352644,-11.762086723465472,-0.001037933539407808,-0.0021681138763441177,-0.0006085027314647103
reuse_support,2.0,FR,Household utility,,729,-1.8955891795339994,-3.8743763275269885,-1.0343353980861139,-0.0009678503553509837,-0.0019781799484011975,-0.0005281112033124423
reuse_support,2.0,IT,Factor income,FAC_IT_CAP,729,2.34923511010129,-5.593347268761136,4.415051935473457,0.0002838626416683613,-0.0006758550153973339,0.0005334793014766608
reuse_support,2.0,IT,Factor income,FAC_IT_LAB,729,2.055279727675952,-1.1423359412001446,3.4338176832534373,0.0003089588248365577,-0.00017172103884447072,0.0005161868050521873
reuse_support,2.0,IT,Household consumption,,729,5.516672497265972,-0.16980441473424435,7.763354778755456,0.0006055021895386591,-1.8637492975722108e-5,0.0008520948668190349
reuse_support,2.0,IT,Household disposable income,,729,-4.518799813464284,-13.753588310675696,-0.8264670658390969,-0.0003027015567403928,-0.0009213137921889277,-5.536267985988081e-5
reuse_support,2.0,IT,Household utility,,729,-0.7200278925593011,-1.3702856495510787,-0.4583133677369915,-0.0004634771720854313,-0.0008820437713124786,-0.00029501327073964235
reuse_support,2.0,PL,Factor income,FAC_PL_CAP,729,-0.12302632830687799,-5.086342512688134,0.341511303675361,-5.78791888939e-5,-0.002392929896562898,0.0001606680255119086
