region	product_code	product_sector	share
IT	CPA_N78	OTHER_SERVICES	1.0
IT	CPA_N79	OTHER_SERVICES	1.0
IT	CPA_N80-82	OTHER_SERVICES	1.0
IT	CPA_O84	PUBLIC_SOCIAL	1.0
IT	CPA_P85	PUBLIC_SOCIAL	1.0
IT	CPA_Q86	PUBLIC_SOCIAL	1.0
IT	CPA_Q87_88	PUBLIC_SOCIAL	1.0
IT	CPA_R90-92	OTHER_SERVICES	1.0
IT	CPA_R93	OTHER_SERVICES	1.0
IT	CPA_S94	OTHER_SERVICES	1.0
IT	CPA_S95_ELMA	REP_ELMA	1.0
IT	CPA_S95_OFMA	REP_OFMA	1.0
IT	CPA_S95_RATV	REP_RATV	1.0
IT	CPA_S95_res	OTHER_SERVICES	1.0
IT	CPA_S96	OTHER_SERVICES	1.0
IT	CPA_T	OTHER_SERVICES	1.0
PL	CPA_A01	AGRI_FOOD	1.0
PL	CPA_A02	AGRI_FOOD	1.0
PL	CPA_A03	AGRI_FOOD	1.0
PL	CPA_B	EXTRACTIVE	1.0
PL	CPA_C10-12	AGRI_FOOD	1.0
PL	CPA_C13-15	OTHER_MANUFACTURING	1.0
PL	CPA_C16	OTHER_MANUFACTURING	1.0
PL	CPA_C17	OTHER_MANUFACTURING	1.0
PL	CPA_C18	OTHER_MANUFACTURING	1.0
PL	CPA_C19	OTHER_MANUFACTURING	1.0
PL	CPA_C20	OTHER_MANUFACTURING	1.0
PL	CPA_C21	OTHER_MANUFACTURING	1.0
PL	CPA_C22	OTHER_MANUFACTURING	1.0
PL	CPA_C23	OTHER_MANUFACTURING	1.0
PL	CPA_C24	BASIC_METALS	1.0
PL	CPA_C25	METAL_COMPONENTS	1.0
PL	CPA_C26_DES	NEW_OFMA	1.0
PL	CPA_C26_MON	NEW_RATV	1.0
PL	CPA_C26_OFMA_c	NEW_OFMA	1.0
PL	CPA_C26_OFMA_res	OTHER_MANUFACTURING	1.0
PL	CPA_C26_PRI	NEW_OFMA	1.0
PL	CPA_C26_RATV_c	NEW_RATV	1.0
PL	CPA_C26_RATV_res	OTHER_MANUFACTURING	1.0
PL	CPA_C27_BAT	NEW_ELMA	1.0
PL	CPA_C27_ELMA_c	NEW_ELMA	1.0
PL	CPA_C27_ELMA_res	OTHER_MANUFACTURING	1.0
PL	CPA_C27_HPP	NEW_ELMA	1.0
PL	CPA_C28	OTHER_MANUFACTURING	1.0
PL	CPA_C29	OTHER_MANUFACTURING	1.0
PL	CPA_C30	OTHER_MANUFACTURING	1.0
PL	CPA_C31_32	OTHER_MANUFACTURING	1.0
PL	CPA_C33_ELMA	REF_ELMA	1.0
PL	CPA_C33_OFMA	REF_OFMA	1.0
PL	CPA_C33_RATV	REF_RATV	1.0
PL	CPA_C33_res	OTHER_SERVICES	1.0
PL	CPA_D35	UTIL_WASTE	1.0
PL	CPA_E36	UTIL_WASTE	1.0
PL	CPA_E37-39_ELMA	INC_EE	0.609295872891159
PL	CPA_E37-39_ELMA	REC_EE	0.390704127108841
PL	CPA_E37-39_OFMA	INC_EE	0.675349135668555
PL	CPA_E37-39_OFMA	REC_EE	0.32465086433144497
PL	CPA_E37-39_RATV	INC_EE	0.6934610631277653
PL	CPA_E37-39_RATV	REC_EE	0.30653893687223466
PL	CPA_E37-39_res	UTIL_WASTE	1.0
PL	CPA_F	CONSTRUCTION	1.0
PL	CPA_G45	TRADE	1.0
PL	CPA_G46_ELMA	REF_ELMA	1.0
PL	CPA_G46_OFMA	REF_OFMA	1.0
PL	CPA_G46_RATV	REF_RATV	1.0
PL	CPA_G46_res	TRADE	1.0
PL	CPA_G47_ELMA	REU_ELMA	1.0
PL	CPA_G47_OFMA	REU_OFMA	1.0
PL	CPA_G47_RATV	REU_RATV	1.0
PL	CPA_G47_res	TRADE	1.0
PL	CPA_H49	TRANSPORT	1.0
PL	CPA_H50	TRANSPORT	1.0
PL	CPA_H51	TRANSPORT	1.0
PL	CPA_H52	TRANSPORT	1.0
PL	CPA_H53	TRANSPORT	1.0
PL	CPA_I	OTHER_SERVICES	1.0
PL	CPA_J58	OTHER_SERVICES	1.0
PL	CPA_J59_60	OTHER_SERVICES	1.0
PL	CPA_J61	OTHER_SERVICES	1.0
PL	CPA_J62_63	OTHER_SERVICES	1.0
PL	CPA_K64	OTHER_SERVICES	1.0
PL	CPA_K65	OTHER_SERVICES	1.0
PL	CPA_K66	OTHER_SERVICES	1.0
PL	CPA_L	OTHER_SERVICES	1.0
PL	CPA_M69_70	OTHER_SERVICES	1.0
PL	CPA_M71	OTHER_SERVICES	1.0
PL	CPA_M72	OTHER_SERVICES	1.0
PL	CPA_M73	OTHER_SERVICES	1.0
PL	CPA_M74_75	OTHER_SERVICES	1.0
PL	CPA_N77_ELMA	REU_ELMA	1.0
PL	CPA_N77_OFMA	REU_OFMA	1.0
PL	CPA_N77_RATV	REU_RATV	1.0
PL	CPA_N77_res	OTHER_SERVICES	1.0
PL	CPA_N78	OTHER_SERVICES	1.0
PL	CPA_N79	OTHER_SERVICES	1.0
PL	CPA_N80-82	OTHER_SERVICES	1.0
PL	CPA_O84	PUBLIC_SOCIAL	1.0
PL	CPA_P85	PUBLIC_SOCIAL	1.0
PL	CPA_Q86	PUBLIC_SOCIAL	1.0
PL	CPA_Q87_88	PUBLIC_SOCIAL	1.0
PL	CPA_R90-92	OTHER_SERVICES	1.0
PL	CPA_R93	OTHER_SERVICES	1.0
PL	CPA_S94	OTHER_SERVICES	1.0
PL	CPA_S95_ELMA	REP_ELMA	1.0
PL	CPA_S95_OFMA	REP_OFMA	1.0
PL	CPA_S95_RATV	REP_RATV	1.0
PL	CPA_S95_res	OTHER_SERVICES	1.0
PL	CPA_S96	OTHER_SERVICES	1.0
PL	CPA_T	OTHER_SERVICES	1.0
ROW	CPA_A01	AGRI_FOOD	1.0
ROW	CPA_A02	AGRI_FOOD	1.0
ROW	CPA_A03	AGRI_FOOD	1.0
ROW	CPA_B	EXTRACTIVE	1.0
ROW	CPA_C10-12	AGRI_FOOD	1.0
ROW	CPA_C13-15	OTHER_MANUFACTURING	1.0
ROW	CPA_C16	OTHER_MANUFACTURING	1.0
ROW	CPA_C17	OTHER_MANUFACTURING	1.0
ROW	CPA_C18	OTHER_MANUFACTURING	1.0
ROW	CPA_C19	OTHER_MANUFACTURING	1.0
ROW	CPA_C20	OTHER_MANUFACTURING	1.0
ROW	CPA_C21	OTHER_MANUFACTURING	1.0
ROW	CPA_C22	OTHER_MANUFACTURING	1.0
ROW	CPA_C23	OTHER_MANUFACTURING	1.0
ROW	CPA_C24	BASIC_METALS	1.0
ROW	CPA_C25	METAL_COMPONENTS	1.0
ROW	CPA_C26_DES	NEW_OFMA	1.0
ROW	CPA_C26_LAP	NEW_OFMA	1.0
ROW	CPA_C26_MOB	NEW_RATV	1.0
ROW	CPA_C26_MON	NEW_RATV	1.0
ROW	CPA_C26_OFMA_c	NEW_OFMA	1.0
ROW	CPA_C26_OFMA_res	OTHER_MANUFACTURING	1.0
ROW	CPA_C26_PRI	NEW_OFMA	1.0
ROW	CPA_C26_RATV_c	NEW_RATV	1.0
ROW	CPA_C26_RATV_res	OTHER_MANUFACTURING	1.0
ROW	CPA_C27_BAT	NEW_ELMA	1.0
ROW	CPA_C27_ELMA_c	NEW_ELMA	1.0
ROW	CPA_C27_ELMA_res	OTHER_MANUFACTURING	1.0
ROW	CPA_C27_HPP	NEW_ELMA	1.0
ROW	CPA_C27_PV	NEW_ELMA	1.0
ROW	CPA_C28	OTHER_MANUFACTURING	1.0
ROW	CPA_C29	OTHER_MANUFACTURING	1.0
ROW	CPA_C30	OTHER_MANUFACTURING	1.0
ROW	CPA_C31_32	OTHER_MANUFACTURING	1.0
ROW	CPA_C33_ELMA	REF_ELMA	1.0
ROW	CPA_C33_OFMA	REF_OFMA	1.0
ROW	CPA_C33_RATV	REF_RATV	1.0
ROW	CPA_C33_res	OTHER_SERVICES	1.0
ROW	CPA_D35	UTIL_WASTE	1.0
ROW	CPA_E36	UTIL_WASTE	1.0
ROW	CPA_E37-39_ELMA	INC_EE	0.960648405780092
ROW	CPA_E37-39_ELMA	REC_EE	0.03935159421990788
ROW	CPA_E37-39_OFMA	INC_EE	0.9190253986588043
ROW	CPA_E37-39_OFMA	REC_EE	0.08097460134119577
ROW	CPA_E37-39_RATV	INC_EE	0.9429697930688529
ROW	CPA_E37-39_RATV	REC_EE	0.057030206931147215
ROW	CPA_E37-39_res	UTIL_WASTE	1.0
ROW	CPA_F	CONSTRUCTION	1.0
ROW	CPA_G45	TRADE	1.0
ROW	CPA_G46_ELMA	REF_ELMA	1.0
ROW	CPA_G46_OFMA	REF_OFMA	1.0
ROW	CPA_G46_RATV	REF_RATV	1.0
ROW	CPA_G46_res	TRADE	1.0
ROW	CPA_G47_ELMA	REU_ELMA	1.0
ROW	CPA_G47_OFMA	REU_OFMA	1.0
ROW	CPA_G47_RATV	REU_RATV	1.0
ROW	CPA_G47_res	TRADE	1.0
ROW	CPA_H49	TRANSPORT	1.0
ROW	CPA_H50	TRANSPORT	1.0
ROW	CPA_H51	TRANSPORT	1.0
ROW	CPA_H52	TRANSPORT	1.0
ROW	CPA_H53	TRANSPORT	1.0
ROW	CPA_I	OTHER_SERVICES	1.0
ROW	CPA_J58	OTHER_SERVICES	1.0
ROW	CPA_J59_60	OTHER_SERVICES	1.0
ROW	CPA_J61	OTHER_SERVICES	1.0
ROW	CPA_J62_63	OTHER_SERVICES	1.0
ROW	CPA_K64	OTHER_SERVICES	1.0
ROW	CPA_K65	OTHER_SERVICES	1.0
ROW	CPA_K66	OTHER_SERVICES	1.0
ROW	CPA_L	OTHER_SERVICES	1.0
ROW	CPA_M69_70	OTHER_SERVICES	1.0
ROW	CPA_M71	OTHER_SERVICES	1.0
ROW	CPA_M72	OTHER_SERVICES	1.0
ROW	CPA_M73	OTHER_SERVICES	1.0
ROW	CPA_M74_75	OTHER_SERVICES	1.0
ROW	CPA_N77_ELMA	REU_ELMA	1.0
ROW	CPA_N77_OFMA	REU_OFMA	1.0
ROW	CPA_N77_RATV	REU_RATV	1.0
ROW	CPA_N77_res	OTHER_SERVICES	1.0
ROW	CPA_N78	OTHER_SERVICES	1.0
ROW	CPA_N79	OTHER_SERVICES	1.0
ROW	CPA_N80-82	OTHER_SERVICES	1.0
ROW	CPA_O84	PUBLIC_SOCIAL	1.0
ROW	CPA_P85	PUBLIC_SOCIAL	1.0
ROW	CPA_Q86	PUBLIC_SOCIAL	1.0
ROW	CPA_Q87_88	PUBLIC_SOCIAL	1.0
ROW	CPA_R90-92	OTHER_SERVICES	1.0
ROW	CPA_R93	OTHER_SERVICES	1.0
ROW	CPA_S94	OTHER_SERVICES	1.0
ROW	CPA_S95_ELMA	REP_ELMA	1.0
ROW	CPA_S95_OFMA	REP_OFMA	1.0
ROW	CPA_S95_RATV	REP_RATV	1.0
ROW	CPA_S95_res	OTHER_SERVICES	1.0
ROW	CPA_S96	OTHER_SERVICES	1.0
ROW	CPA_T	OTHER_SERVICES	1.0
SK	CPA_A01	AGRI_FOOD	1.0
SK	CPA_A02	AGRI_FOOD	1.0
SK	CPA_A03	AGRI_FOOD	1.0
SK	CPA_B	EXTRACTIVE	1.0
SK	CPA_C10-12	AGRI_FOOD	1.0
