region	product_code	product_sector	share
ROW	L	OTHER_SERVICES	1.0
ROW	M69_70	OTHER_SERVICES	1.0
ROW	M71	OTHER_SERVICES	1.0
ROW	M72	OTHER_SERVICES	1.0
ROW	M73	OTHER_SERVICES	1.0
ROW	M74_75	OTHER_SERVICES	1.0
ROW	N77_ELMA	REU_ELMA	1.0
ROW	N77_OFMA	REU_OFMA	1.0
ROW	N77_RATV	REU_RATV	1.0
ROW	N77_res	OTHER_SERVICES	1.0
ROW	N78	OTHER_SERVICES	1.0
ROW	N79	OTHER_SERVICES	1.0
ROW	N80-82	OTHER_SERVICES	1.0
ROW	O84	PUBLIC_SOCIAL	1.0
ROW	P3_S13	P3_S13	1.0
ROW	P3_S14	P3_S14	1.0
ROW	P3_S15	P3_S15	1.0
ROW	P51G	P51G	1.0
ROW	P5M	P5M	1.0
ROW	P85	PUBLIC_SOCIAL	1.0
ROW	Q86	PUBLIC_SOCIAL	1.0
ROW	Q87_88	PUBLIC_SOCIAL	1.0
ROW	R90-92	OTHER_SERVICES	1.0
ROW	R93	OTHER_SERVICES	1.0
ROW	S94	OTHER_SERVICES	1.0
ROW	S95_ELMA	REP_ELMA	1.0
ROW	S95_OFMA	REP_OFMA	1.0
ROW	S95_RATV	REP_RATV	1.0
ROW	S95_res	OTHER_SERVICES	1.0
ROW	S96	OTHER_SERVICES	1.0
ROW	T	OTHER_SERVICES	1.0
SK	A01	AGRI_FOOD	1.0
SK	A02	AGRI_FOOD	1.0
SK	A03	AGRI_FOOD	1.0
SK	B	EXTRACTIVE	1.0
SK	C10-12	AGRI_FOOD	1.0
SK	C13-15	OTHER_MANUFACTURING	1.0
SK	C16	OTHER_MANUFACTURING	1.0
SK	C17	OTHER_MANUFACTURING	1.0
SK	C18	OTHER_MANUFACTURING	1.0
SK	C19	OTHER_MANUFACTURING	1.0
SK	C20	OTHER_MANUFACTURING	1.0
SK	C21	OTHER_MANUFACTURING	1.0
SK	C22	OTHER_MANUFACTURING	1.0
SK	C23	OTHER_MANUFACTURING	1.0
SK	C24	BASIC_METALS	1.0
SK	C25	METAL_COMPONENTS	1.0
SK	C26_DES	NEW_OFMA	1.0
SK	C26_MON	NEW_RATV	1.0
SK	C26_OFMA_res	OTHER_MANUFACTURING	1.0
SK	C26_RATV_c	NEW_RATV	1.0
SK	C26_RATV_res	OTHER_MANUFACTURING	1.0
SK	C27_BAT	NEW_ELMA	1.0
SK	C27_ELMA_c	NEW_ELMA	1.0
SK	C27_ELMA_res	OTHER_MANUFACTURING	1.0
SK	C27_HPP	NEW_ELMA	1.0
SK	C28	OTHER_MANUFACTURING	1.0
