product_region	product_code	activity_region	activity_code	value_meur
DE	CPA_J62_63	DE	N78	32.232
DE	CPA_J62_63	DE	N79	59.324
DE	CPA_J62_63	DE	N80-N82	286.241
DE	CPA_J62_63	DE	O84	371.955
DE	CPA_J62_63	DE	P85	212.661
DE	CPA_J62_63	DE	Q86	182.123
DE	CPA_J62_63	DE	Q87_Q88	73.576
DE	CPA_J62_63	DE	R90-R92	19.554
DE	CPA_J62_63	DE	R93	14.643
DE	CPA_J62_63	DE	S94	110.989
DE	CPA_J62_63	DE	S95	79.287
DE	CPA_J62_63	DE	S96	25.435
DE	CPA_K64	DE	K64	140978.526
DE	CPA_K65	DE	K65	77591.513
DE	CPA_K66	DE	K66	31494.654
DE	CPA_K66	DE	N79	231.265
DE	CPA_L	DE	B	409.527
DE	CPA_L	DE	C10-C12	2154.291
DE	CPA_L	DE	C13-C15	368.421
DE	CPA_L	DE	C16	169.582
DE	CPA_L	DE	C17	557.12
DE	CPA_L	DE	C18	187.346
DE	CPA_L	DE	C19	188.252
DE	CPA_L	DE	C20	1365.899
DE	CPA_L	DE	C21	2960.892
DE	CPA_L	DE	C22	1020.353
DE	CPA_L	DE	C23	730.446
DE	CPA_L	DE	C24	509.872
DE	CPA_L	DE	C25	770.135
DE	CPA_L	DE	C26	814.094
DE	CPA_L	DE	C27	557.38
DE	CPA_L	DE	C28	896.026
DE	CPA_L	DE	C29	1985.807
DE	CPA_L	DE	C30	391.206
DE	CPA_L	DE	C31_C32	571.465
DE	CPA_L	DE	C33	24.599
DE	CPA_L	DE	D35	679.942
DE	CPA_L	DE	E36	34.289
DE	CPA_L	DE	E37-E39	90.947
DE	CPA_L	DE	F	48.179
DE	CPA_L	DE	H49	424.429
DE	CPA_L	DE	H50	315.292
DE	CPA_L	DE	H51	165.145
DE	CPA_L	DE	H52	745.26
DE	CPA_L	DE	I	847.162
