product_region	product_code	use_region	use_code	value_meur
FR	CPA_H53	ROW	P3_S14	550.257
FR	CPA_H53	ROW	P3_S15	0.027
FR	CPA_H53	ROW	P51G	0.303
FR	CPA_H53	ROW	P5M	3.478
FR	CPA_H53	ROW	P85	20.097
FR	CPA_H53	ROW	Q86	29.319
FR	CPA_H53	ROW	Q87_88	7.668
FR	CPA_H53	ROW	R90-92	5.057999999999999
FR	CPA_H53	ROW	R93	3.9099999999999993
FR	CPA_H53	ROW	S94	11.59
FR	CPA_H53	ROW	S95	2.2110000000000003
FR	CPA_H53	ROW	S96	3.0060000000000002
FR	CPA_H53	SK	A01	0.017
FR	CPA_H53	SK	A02	0.002
FR	CPA_H53	SK	B	0.002
FR	CPA_H53	SK	C10-12	0.06
FR	CPA_H53	SK	C13-15	0.016
FR	CPA_H53	SK	C16	0.003
FR	CPA_H53	SK	C17	0.007
FR	CPA_H53	SK	C18	0.014
FR	CPA_H53	SK	C20	0.016
FR	CPA_H53	SK	C21	0.001
FR	CPA_H53	SK	C22	0.014
FR	CPA_H53	SK	C23	0.015
FR	CPA_H53	SK	C24	0.021
FR	CPA_H53	SK	C25	0.121
FR	CPA_H53	SK	C26	0.008
FR	CPA_H53	SK	C27	0.026
FR	CPA_H53	SK	C28	0.032
FR	CPA_H53	SK	C29	0.06
FR	CPA_H53	SK	C30	0.002
FR	CPA_H53	SK	C31_32	0.025
FR	CPA_H53	SK	C33	0.014
FR	CPA_H53	SK	D35	0.092
FR	CPA_H53	SK	E36	0.034
FR	CPA_H53	SK	E37-39	0.004
FR	CPA_H53	SK	F	0.046
FR	CPA_H53	SK	G45	0.038
FR	CPA_H53	SK	G46	0.393
FR	CPA_H53	SK	G47	0.174
FR	CPA_H53	SK	H49	0.046
FR	CPA_H53	SK	H52	0.037
FR	CPA_H53	SK	H53	1.2
FR	CPA_H53	SK	I	0.032
FR	CPA_H53	SK	J58	0.053
FR	CPA_H53	SK	J59_60	0.005
FR	CPA_H53	SK	J61	0.321
FR	CPA_H53	SK	J62_63	0.064
FR	CPA_H53	SK	K64	0.132
FR	CPA_H53	SK	K65	0.231
FR	CPA_H53	SK	K66	0.023
FR	CPA_H53	SK	L	0.031
FR	CPA_H53	SK	M69_70	0.181
FR	CPA_H53	SK	M71	0.018
FR	CPA_H53	SK	M72	0.003
FR	CPA_H53	SK	M73	0.034
FR	CPA_H53	SK	M74_75	0.001
FR	CPA_H53	SK	N77	0.003
FR	CPA_H53	SK	N78	0.002
FR	CPA_H53	SK	N79	0.053
FR	CPA_H53	SK	N80-82	0.625
FR	CPA_H53	SK	O84	0.693
FR	CPA_H53	SK	P85	0.054
FR	CPA_H53	SK	Q86	0.034
FR	CPA_H53	SK	Q87_88	0.008
FR	CPA_H53	SK	R90-92	0.008
FR	CPA_H53	SK	R93	0.005
FR	CPA_H53	SK	S94	0.032
FR	CPA_H53	SK	S95	0.006
FR	CPA_H53	SK	S96	0.003
FR	CPA_I	FR	A01	36.06
FR	CPA_I	FR	A02	1.924
FR	CPA_I	FR	B	62.252
FR	CPA_I	FR	C10-12	469.622
FR	CPA_I	FR	C13-15	39.186
FR	CPA_I	FR	C16	42.069
FR	CPA_I	FR	C17	37.43
FR	CPA_I	FR	C18	22.234
FR	CPA_I	FR	C19	107.711
FR	CPA_I	FR	C20	200.023
FR	CPA_I	FR	C21	79.966
FR	CPA_I	FR	C22	82.877
FR	CPA_I	FR	C23	123.562
FR	CPA_I	FR	C24	115.761
FR	CPA_I	FR	C25	180.774
FR	CPA_I	FR	C26	79.997
FR	CPA_I	FR	C27	64.985
FR	CPA_I	FR	C28	137.904
FR	CPA_I	FR	C29	162.141
FR	CPA_I	FR	C30	411.265
FR	CPA_I	FR	C31_32	77.363
FR	CPA_I	FR	C33	145.558
FR	CPA_I	FR	D35	179.502
FR	CPA_I	FR	E36	40.363
FR	CPA_I	FR	E37-39	125.932
FR	CPA_I	FR	F	414.296
FR	CPA_I	FR	G45	279.872
FR	CPA_I	FR	G46	4075.304
FR	CPA_I	FR	G47	2698.763
FR	CPA_I	FR	H49	910.757
FR	CPA_I	FR	H50	344.898
FR	CPA_I	FR	H51	183.51
FR	CPA_I	FR	H52	335.571
FR	CPA_I	FR	H53	77.448
FR	CPA_I	FR	I	1884.635
FR	CPA_I	FR	J58	138.376
FR	CPA_I	FR	J59_60	547.108
FR	CPA_I	FR	J61	357.704
FR	CPA_I	FR	J62_63	1005.646
FR	CPA_I	FR	K64	407.293
FR	CPA_I	FR	K65	167.954
FR	CPA_I	FR	K66	308.559
FR	CPA_I	FR	L	581.579
FR	CPA_I	FR	M69_70	1541.237
FR	CPA_I	FR	M71	641.069
FR	CPA_I	FR	M72	333.895
FR	CPA_I	FR	M73	155.866
FR	CPA_I	FR	M74_75	179.186
FR	CPA_I	FR	N77	1172.172
FR	CPA_I	FR	N78	116.05
FR	CPA_I	FR	N79	149.802
FR	CPA_I	FR	N80-82	1669.95
FR	CPA_I	FR	O84	415.141
FR	CPA_I	FR	P3_S13	694.47
FR	CPA_I	FR	P3_S14	70049.461
FR	CPA_I	FR	P85	677.893
FR	CPA_I	FR	Q86	439.313
FR	CPA_I	FR	Q87_88	2941.679
FR	CPA_I	FR	R90-92	240.324
FR	CPA_I	FR	R93	374.531
FR	CPA_I	FR	S94	151.561
FR	CPA_I	FR	S95	32.506
FR	CPA_I	FR	S96	128.706
FR	CPA_J58	DE	A01	0.008
FR	CPA_J58	DE	C10-12	0.82
FR	CPA_J58	DE	C13-15	0.012
FR	CPA_J58	DE	C17	0.368
FR	CPA_J58	DE	C18	0.363
FR	CPA_J58	DE	C19	0.54
FR	CPA_J58	DE	C20	1.318
FR	CPA_J58	DE	C21	0.671
FR	CPA_J58	DE	C22	0.426
FR	CPA_J58	DE	C23	0.302
FR	CPA_J58	DE	C24	0.347
FR	CPA_J58	DE	C25	0.656
FR	CPA_J58	DE	C26	0.664
FR	CPA_J58	DE	C27	0.439
FR	CPA_J58	DE	C28	0.926
FR	CPA_J58	DE	C29	1.985
FR	CPA_J58	DE	C30	0.134
FR	CPA_J58	DE	C31_32	0.159
FR	CPA_J58	DE	C33	0.159
FR	CPA_J58	DE	D35	0.364
FR	CPA_J58	DE	E36	0.008
FR	CPA_J58	DE	E37-39	2.038
FR	CPA_J58	DE	F	0.433
FR	CPA_J58	DE	G45	0.719
FR	CPA_J58	DE	G46	0.535
FR	CPA_J58	DE	G47	0.903
FR	CPA_J58	DE	H49	0.75
FR	CPA_J58	DE	H50	0.365
FR	CPA_J58	DE	H51	0.379
FR	CPA_J58	DE	H52	1.389
FR	CPA_J58	DE	H53	0.508
FR	CPA_J58	DE	I	0.906
FR	CPA_J58	DE	J58	3.664
FR	CPA_J58	DE	J59_60	0.339
FR	CPA_J58	DE	J61	1.267
FR	CPA_J58	DE	J62_63	2.227
FR	CPA_J58	DE	K64	0.784
FR	CPA_J58	DE	K65	1.602
FR	CPA_J58	DE	K66	0.278
FR	CPA_J58	DE	L	0.071
FR	CPA_J58	DE	M69_70	3.103
FR	CPA_J58	DE	M71	1.705
FR	CPA_J58	DE	M72	3.232
FR	CPA_J58	DE	M73	0.536
FR	CPA_J58	DE	M74_75	0.727
FR	CPA_J58	DE	N77	0.214
FR	CPA_J58	DE	N78	0.131
FR	CPA_J58	DE	N79	0.587
FR	CPA_J58	DE	N80-82	1.807
FR	CPA_J58	DE	O84	4.554
FR	CPA_J58	DE	P3_S14	42.183
FR	CPA_J58	DE	P85	7.272
FR	CPA_J58	DE	Q86	3.529
FR	CPA_J58	DE	Q87_88	2.26
FR	CPA_J58	DE	R90-92	5.462
FR	CPA_J58	DE	R93	0.16
FR	CPA_J58	DE	S94	1.202
FR	CPA_J58	DE	S96	0.26
FR	CPA_J58	FR	A01	146.803
FR	CPA_J58	FR	A03	0.731
FR	CPA_J58	FR	B	0.014
FR	CPA_J58	FR	C10-12	0.909
FR	CPA_J58	FR	C13-15	0.114
FR	CPA_J58	FR	C16	0.042
FR	CPA_J58	FR	C17	0.051
FR	CPA_J58	FR	C18	0.02
FR	CPA_J58	FR	C19	1.781
FR	CPA_J58	FR	C20	1.218
FR	CPA_J58	FR	C21	0.087
FR	CPA_J58	FR	C22	0.106
FR	CPA_J58	FR	C23	0.072
FR	CPA_J58	FR	C24	0.065
FR	CPA_J58	FR	C25	0.146
FR	CPA_J58	FR	C26	0.167
FR	CPA_J58	FR	C27	0.087
FR	CPA_J58	FR	C28	0.163
FR	CPA_J58	FR	C29	0.183
FR	CPA_J58	FR	C30	0.606
FR	CPA_J58	FR	C31_32	0.08
FR	CPA_J58	FR	C33	0.132
FR	CPA_J58	FR	D35	0.579
FR	CPA_J58	FR	E36	9.744
FR	CPA_J58	FR	E37-39	10.576
FR	CPA_J58	FR	F	1.113
FR	CPA_J58	FR	G46	2.57
FR	CPA_J58	FR	G47	2.292
FR	CPA_J58	FR	H49	0.269
FR	CPA_J58	FR	H50	0.128
FR	CPA_J58	FR	H51	0.227
FR	CPA_J58	FR	H52	6.241
FR	CPA_J58	FR	H53	0.101
FR	CPA_J58	FR	I	0.374
FR	CPA_J58	FR	J58	663.442
FR	CPA_J58	FR	J59_60	2.687
FR	CPA_J58	FR	J61	1.667
FR	CPA_J58	FR	J62_63	5.428
FR	CPA_J58	FR	K64	1465.371
FR	CPA_J58	FR	K65	494.369
FR	CPA_J58	FR	K66	1076.268
FR	CPA_J58	FR	L	7.162
FR	CPA_J58	FR	M69_70	3.273
FR	CPA_J58	FR	M71	1.709
FR	CPA_J58	FR	M72	157.447
FR	CPA_J58	FR	M73	0.139
FR	CPA_J58	FR	M74_75	0.262
FR	CPA_J58	FR	N77	9.977
FR	CPA_J58	FR	N78	0.119
FR	CPA_J58	FR	N79	0.082
FR	CPA_J58	FR	N80-82	2.619
FR	CPA_J58	FR	O84	1119.794
FR	CPA_J58	FR	P3_S14	7749.607
FR	CPA_J58	FR	P51G	9756.776
FR	CPA_J58	FR	P5M	-47.525
FR	CPA_J58	FR	P85	476.176
FR	CPA_J58	FR	Q86	159.318
FR	CPA_J58	FR	Q87_88	243.38
FR	CPA_J58	FR	R90-92	342.468
FR	CPA_J58	FR	R93	268.11
FR	CPA_J58	FR	S94	380.271
FR	CPA_J58	FR	S95	0.073
FR	CPA_J58	FR	S96	0.211
FR	CPA_J58	IT	B	0.028
FR	CPA_J58	IT	C10-12	0.405
FR	CPA_J58	IT	C13-15	0.389
FR	CPA_J58	IT	C16	0.063
FR	CPA_J58	IT	C17	1.219
FR	CPA_J58	IT	C18	2.854
FR	CPA_J58	IT	C19	0.03
FR	CPA_J58	IT	C20	1.037
FR	CPA_J58	IT	C21	0.072
FR	CPA_J58	IT	C22	0.105
FR	CPA_J58	IT	C23	0.032
FR	CPA_J58	IT	C24	0.051
FR	CPA_J58	IT	C25	0.115
FR	CPA_J58	IT	C26	0.165
FR	CPA_J58	IT	C27	0.168
FR	CPA_J58	IT	C28	0.211
FR	CPA_J58	IT	C29	0.205
FR	CPA_J58	IT	C30	0.059
FR	CPA_J58	IT	C31_32	0.087
FR	CPA_J58	IT	C33	0.02
FR	CPA_J58	IT	D35	0.189
FR	CPA_J58	IT	E37-39	0.061
FR	CPA_J58	IT	F	0.129
FR	CPA_J58	IT	G45	0.056
FR	CPA_J58	IT	G46	6.506
FR	CPA_J58	IT	G47	1.308
FR	CPA_J58	IT	H50	0.018
FR	CPA_J58	IT	H51	0.026
FR	CPA_J58	IT	H52	0.047
FR	CPA_J58	IT	H53	0.011
FR	CPA_J58	IT	I	0.087
FR	CPA_J58	IT	J58	4.116
FR	CPA_J58	IT	J59_60	0.115
FR	CPA_J58	IT	J61	0.338
FR	CPA_J58	IT	J62_63	3.523
FR	CPA_J58	IT	K64	0.026
FR	CPA_J58	IT	K65	0.034
FR	CPA_J58	IT	K66	0.011
FR	CPA_J58	IT	L	0.022
FR	CPA_J58	IT	M69_70	0.186
FR	CPA_J58	IT	M71	0.07
FR	CPA_J58	IT	M72	0.025
FR	CPA_J58	IT	M73	0.07
FR	CPA_J58	IT	M74_75	0.034
FR	CPA_J58	IT	N77	0.063
FR	CPA_J58	IT	N78	0.002
FR	CPA_J58	IT	N79	0.088
FR	CPA_J58	IT	N80-82	1.728
FR	CPA_J58	IT	P3_S14	12.851
FR	CPA_J58	IT	P51G	0.691
FR	CPA_J58	IT	P85	0.023
FR	CPA_J58	IT	Q86	0.046
FR	CPA_J58	IT	Q87_88	0.02
FR	CPA_J58	IT	R90-92	0.629
FR	CPA_J58	IT	R93	0.02
FR	CPA_J58	PL	A01	0.022
FR	CPA_J58	PL	A02	0.033
FR	CPA_J58	PL	A03	0.001
FR	CPA_J58	PL	B	0.017
FR	CPA_J58	PL	C10-12	0.089
FR	CPA_J58	PL	C13-15	0.056
FR	CPA_J58	PL	C16	0.013
FR	CPA_J58	PL	C17	0.033
FR	CPA_J58	PL	C18	0.083
FR	CPA_J58	PL	C19	0.044
FR	CPA_J58	PL	C20	0.025
FR	CPA_J58	PL	C21	0.037
FR	CPA_J58	PL	C22	0.057
FR	CPA_J58	PL	C23	0.063
FR	CPA_J58	PL	C24	0.01
FR	CPA_J58	PL	C25	0.075
FR	CPA_J58	PL	C27	0.024
FR	CPA_J58	PL	C28	0.044
FR	CPA_J58	PL	C29	0.044
FR	CPA_J58	PL	C30	0.017
FR	CPA_J58	PL	C31_32	0.038
FR	CPA_J58	PL	C33	0.001
FR	CPA_J58	PL	D35	0.009
FR	CPA_J58	PL	E36	0.011
FR	CPA_J58	PL	E37-39	0.087
FR	CPA_J58	PL	F	0.088
FR	CPA_J58	PL	G45	0.007
FR	CPA_J58	PL	G46	0.082
FR	CPA_J58	PL	G47	0.195
FR	CPA_J58	PL	H49	0.146
FR	CPA_J58	PL	H50	0.001
FR	CPA_J58	PL	H51	0.008
FR	CPA_J58	PL	H52	0.005
FR	CPA_J58	PL	H53	0.003
FR	CPA_J58	PL	I	0.041
FR	CPA_J58	PL	J58	0.332
FR	CPA_J58	PL	J59_60	0.014
FR	CPA_J58	PL	J61	0.092
FR	CPA_J58	PL	J62_63	0.377
FR	CPA_J58	PL	K64	0.108
FR	CPA_J58	PL	K65	0.203
FR	CPA_J58	PL	K66	0.045
FR	CPA_J58	PL	L	0.039
FR	CPA_J58	PL	M69_70	0.076
FR	CPA_J58	PL	M71	0.067
FR	CPA_J58	PL	M72	0.057
FR	CPA_J58	PL	M73	0.349
FR	CPA_J58	PL	M74_75	0.025
FR	CPA_J58	PL	N77	0.059
FR	CPA_J58	PL	N78	0.01
FR	CPA_J58	PL	N79	0.011
FR	CPA_J58	PL	N80-82	0.009
FR	CPA_J58	PL	O84	0.129
FR	CPA_J58	PL	P3_S14	9.891
FR	CPA_J58	PL	P5M	0.119
FR	CPA_J58	PL	P85	1.399
FR	CPA_J58	PL	Q86	0.36
FR	CPA_J58	PL	R90-92	0.058
FR	CPA_J58	PL	R93	0.019
FR	CPA_J58	PL	S94	0.208
FR	CPA_J58	PL	S96	0.025
FR	CPA_J58	ROW	A01	1.1360000000000001
FR	CPA_J58	ROW	A02	0.22900000000000004
FR	CPA_J58	ROW	A03	0.07600000000000001
FR	CPA_J58	ROW	B	0.9570000000000002
FR	CPA_J58	ROW	C10-12	11.66
FR	CPA_J58	ROW	C13-15	1.14
FR	CPA_J58	ROW	C16	0.618
FR	CPA_J58	ROW	C17	1.3120000000000003
FR	CPA_J58	ROW	C18	7.792999999999999
FR	CPA_J58	ROW	C19	2.014
FR	CPA_J58	ROW	C20	5.135000000000001
FR	CPA_J58	ROW	C21	6.282
FR	CPA_J58	ROW	C22	1.851
FR	CPA_J58	ROW	C23	1.3090000000000002
FR	CPA_J58	ROW	C24	0.8210000000000003
FR	CPA_J58	ROW	C25	2.555999999999999
FR	CPA_J58	ROW	C26	7.896999999999999
FR	CPA_J58	ROW	C27	2.275999999999999
FR	CPA_J58	ROW	C28	3.575999999999999
FR	CPA_J58	ROW	C29	2.037
FR	CPA_J58	ROW	C30	0.77
FR	CPA_J58	ROW	C31_32	2.1199999999999997
FR	CPA_J58	ROW	C33	0.7310000000000001
FR	CPA_J58	ROW	D35	6.144000000000001
FR	CPA_J58	ROW	E36	0.327
FR	CPA_J58	ROW	E37-39	0.8870000000000002
FR	CPA_J58	ROW	F	9.257
FR	CPA_J58	ROW	G45	6.672999999999997
FR	CPA_J58	ROW	G46	39.121
FR	CPA_J58	ROW	G47	19.0
FR	CPA_J58	ROW	H49	3.5639999999999996
FR	CPA_J58	ROW	H50	1.111
FR	CPA_J58	ROW	H51	1.9789999999999996
FR	CPA_J58	ROW	H52	5.970999999999998
FR	CPA_J58	ROW	H53	1.7659999999999987
FR	CPA_J58	ROW	I	5.668999999999999
FR	CPA_J58	ROW	J58	47.906
FR	CPA_J58	ROW	J59_60	5.589999999999999
FR	CPA_J58	ROW	J61	12.563
FR	CPA_J58	ROW	J62_63	42.317
FR	CPA_J58	ROW	K64	25.442000000000007
FR	CPA_J58	ROW	K65	6.995999999999998
FR	CPA_J58	ROW	K66	7.765000000000001
FR	CPA_J58	ROW	L	4.258999999999999
FR	CPA_J58	ROW	M69_70	34.666000000000004
FR	CPA_J58	ROW	M71	9.650999999999998
FR	CPA_J58	ROW	M72	11.500999999999996
FR	CPA_J58	ROW	M73	27.366000000000003
FR	CPA_J58	ROW	M74_75	3.8689999999999993
FR	CPA_J58	ROW	N77	4.1579999999999995
FR	CPA_J58	ROW	N78	2.5660000000000003
FR	CPA_J58	ROW	N79	3.344999999999999
FR	CPA_J58	ROW	N80-82	8.730999999999998
FR	CPA_J58	ROW	O84	47.773999999999994
FR	CPA_J58	ROW	P3_S13	10.021999999999998
FR	CPA_J58	ROW	P3_S14	785.472
FR	CPA_J58	ROW	P3_S15	0.19
FR	CPA_J58	ROW	P51G	180.70799999999997
FR	CPA_J58	ROW	P5M	-16.081000000000007
FR	CPA_J58	ROW	P85	47.77600000000001
FR	CPA_J58	ROW	Q86	15.867999999999999
FR	CPA_J58	ROW	Q87_88	5.317999999999999
FR	CPA_J58	ROW	R90-92	7.500000000000001
FR	CPA_J58	ROW	R93	4.481999999999999
FR	CPA_J58	ROW	S94	9.748
FR	CPA_J58	ROW	S95	0.4830000000000001
FR	CPA_J58	ROW	S96	1.837
FR	CPA_J58	SK	C18	0.001
FR	CPA_J58	SK	C19	0.002
FR	CPA_J58	SK	C24	0.001
FR	CPA_J58	SK	C25	0.001
FR	CPA_J58	SK	C26	0.001
FR	CPA_J58	SK	D35	0.001
FR	CPA_J58	SK	F	0.001
FR	CPA_J58	SK	G45	0.002
FR	CPA_J58	SK	G46	0.01
FR	CPA_J58	SK	G47	0.004
FR	CPA_J58	SK	H49	0.007
FR	CPA_J58	SK	H52	0.001
FR	CPA_J58	SK	J58	0.058
FR	CPA_J58	SK	J59_60	0.003
FR	CPA_J58	SK	J61	0.003
FR	CPA_J58	SK	J62_63	0.07
FR	CPA_J58	SK	K64	0.001
FR	CPA_J58	SK	K65	0.001
FR	CPA_J58	SK	L	0.001
FR	CPA_J58	SK	M69_70	0.003
FR	CPA_J58	SK	M72	0.001
FR	CPA_J58	SK	O84	0.28
FR	CPA_J58	SK	P3_S14	3.41
FR	CPA_J58	SK	P51G	0.025
FR	CPA_J58	SK	P5M	0.008
FR	CPA_J58	SK	P85	0.311
FR	CPA_J58	SK	Q86	0.018
FR	CPA_J58	SK	Q87_88	0.002
FR	CPA_J58	SK	R90-92	0.008
FR	CPA_J58	SK	R93	0.003
FR	CPA_J58	SK	S94	0.013
FR	CPA_J59_60	DE	C18	0.047
FR	CPA_J59_60	DE	I	1.104
FR	CPA_J59_60	DE	J59_60	71.925
FR	CPA_J59_60	DE	J62_63	0.032
FR	CPA_J59_60	DE	K64	0.346
FR	CPA_J59_60	DE	K65	1.642
FR	CPA_J59_60	DE	L	0.184
FR	CPA_J59_60	DE	M69_70	0.641
FR	CPA_J59_60	DE	M73	20.554
FR	CPA_J59_60	DE	N80-82	0.08
FR	CPA_J59_60	DE	P3_S14	51.191
FR	CPA_J59_60	DE	Q86	0.05
FR	CPA_J59_60	DE	Q87_88	0.052
FR	CPA_J59_60	DE	R90-92	0.356
FR	CPA_J59_60	DE	R93	0.04
FR	CPA_J59_60	DE	S94	0.047
FR	CPA_J59_60	DE	S96	0.058
FR	CPA_J59_60	FR	A02	0.837
FR	CPA_J59_60	FR	A03	3.62
FR	CPA_J59_60	FR	C10-12	218.661
FR	CPA_J59_60	FR	C13-15	16.447
FR	CPA_J59_60	FR	C16	11.619
FR	CPA_J59_60	FR	C17	12.953
FR	CPA_J59_60	FR	C18	9.068
FR	CPA_J59_60	FR	C19	26.039
FR	CPA_J59_60	FR	C20	78.38
FR	CPA_J59_60	FR	C21	25.609
FR	CPA_J59_60	FR	C22	17.71
FR	CPA_J59_60	FR	C23	22.11
FR	CPA_J59_60	FR	C24	19.619
FR	CPA_J59_60	FR	C25	43.264
FR	CPA_J59_60	FR	C26	55.5
FR	CPA_J59_60	FR	C27	25.886
FR	CPA_J59_60	FR	C28	41.683
FR	CPA_J59_60	FR	C29	41.533
FR	CPA_J59_60	FR	C30	201.073
FR	CPA_J59_60	FR	C31_32	28.476
FR	CPA_J59_60	FR	C33	28.045
FR	CPA_J59_60	FR	D35	184.923
FR	CPA_J59_60	FR	E36	35.152
FR	CPA_J59_60	FR	E37-39	21.754
FR	CPA_J59_60	FR	F	295.423
FR	CPA_J59_60	FR	G45	160.21
FR	CPA_J59_60	FR	G46	790.643
FR	CPA_J59_60	FR	G47	696.178
FR	CPA_J59_60	FR	H49	91.507
FR	CPA_J59_60	FR	H50	47.941
FR	CPA_J59_60	FR	H51	76.083
FR	CPA_J59_60	FR	H52	139.538
FR	CPA_J59_60	FR	H53	36.915
FR	CPA_J59_60	FR	I	137.645
FR	CPA_J59_60	FR	J58	1334.312
FR	CPA_J59_60	FR	J59_60	1470.246
FR	CPA_J59_60	FR	J61	641.548
FR	CPA_J59_60	FR	J62_63	2026.502
FR	CPA_J59_60	FR	K64	64.376
FR	CPA_J59_60	FR	K65	14.726
FR	CPA_J59_60	FR	K66	50.068
FR	CPA_J59_60	FR	L	282.517
FR	CPA_J59_60	FR	M69_70	1492.83
FR	CPA_J59_60	FR	M71	678.296
FR	CPA_J59_60	FR	M72	366.073
FR	CPA_J59_60	FR	M73	744.1
FR	CPA_J59_60	FR	M74_75	97.143
FR	CPA_J59_60	FR	N77	750.721
FR	CPA_J59_60	FR	N78	51.292
FR	CPA_J59_60	FR	N79	30.909
FR	CPA_J59_60	FR	N80-82	1044.167
FR	CPA_J59_60	FR	O84	67.472
FR	CPA_J59_60	FR	P3_S13	3873.146
FR	CPA_J59_60	FR	P3_S14	1895.514
FR	CPA_J59_60	FR	P51G	3088.999
FR	CPA_J59_60	FR	P5M	-64.921
FR	CPA_J59_60	FR	P85	127.441
FR	CPA_J59_60	FR	Q86	138.448
FR	CPA_J59_60	FR	Q87_88	54.369
FR	CPA_J59_60	FR	R90-92	84.481
FR	CPA_J59_60	FR	R93	55.457
FR	CPA_J59_60	FR	S94	78.315
FR	CPA_J59_60	FR	S95	23.819
FR	CPA_J59_60	FR	S96	88.241
FR	CPA_J59_60	IT	G46	0.352
FR	CPA_J59_60	IT	H50	0.005
FR	CPA_J59_60	IT	H51	0.007
FR	CPA_J59_60	IT	J59_60	10.578
FR	CPA_J59_60	IT	J61	42.374
FR	CPA_J59_60	IT	J62_63	0.098
FR	CPA_J59_60	IT	M69_70	0.32
FR	CPA_J59_60	IT	P3_S14	35.332
FR	CPA_J59_60	IT	P51G	0.257
FR	CPA_J59_60	PL	A02	0.003
FR	CPA_J59_60	PL	C10-12	1.219
FR	CPA_J59_60	PL	C16	0.002
FR	CPA_J59_60	PL	C17	0.006
FR	CPA_J59_60	PL	C18	0.158
FR	CPA_J59_60	PL	C20	0.047
FR	CPA_J59_60	PL	C21	0.198
FR	CPA_J59_60	PL	C22	0.023
FR	CPA_J59_60	PL	C25	0.006
FR	CPA_J59_60	PL	C26	0.001
FR	CPA_J59_60	PL	C28	0.001
FR	CPA_J59_60	PL	C29	0.001
FR	CPA_J59_60	PL	C31_32	0.013
FR	CPA_J59_60	PL	E37-39	0.001
FR	CPA_J59_60	PL	G45	0.049
FR	CPA_J59_60	PL	G46	0.167
FR	CPA_J59_60	PL	G47	0.973
FR	CPA_J59_60	PL	H49	0.002
FR	CPA_J59_60	PL	H52	0.026
FR	CPA_J59_60	PL	H53	0.004
FR	CPA_J59_60	PL	I	0.064
FR	CPA_J59_60	PL	J58	0.224
FR	CPA_J59_60	PL	J59_60	12.152
FR	CPA_J59_60	PL	J61	0.078
FR	CPA_J59_60	PL	J62_63	0.153
FR	CPA_J59_60	PL	L	0.063
FR	CPA_J59_60	PL	M69_70	0.798
FR	CPA_J59_60	PL	M71	0.001
FR	CPA_J59_60	PL	M72	0.002
FR	CPA_J59_60	PL	M73	2.093
FR	CPA_J59_60	PL	M74_75	0.044
FR	CPA_J59_60	PL	N80-82	0.002
FR	CPA_J59_60	PL	O84	0.071
FR	CPA_J59_60	PL	P3_S14	15.828
FR	CPA_J59_60	PL	P51G	2.18
FR	CPA_J59_60	PL	P5M	0.578
FR	CPA_J59_60	PL	P85	0.039
FR	CPA_J59_60	PL	Q86	0.086
FR	CPA_J59_60	PL	R90-92	0.438
FR	CPA_J59_60	PL	R93	0.007
FR	CPA_J59_60	PL	S94	0.002
FR	CPA_J59_60	PL	S96	0.018
FR	CPA_J59_60	ROW	A01	0.408
FR	CPA_J59_60	ROW	A02	0.11499999999999998
FR	CPA_J59_60	ROW	A03	0.14200000000000002
FR	CPA_J59_60	ROW	B	0.934
FR	CPA_J59_60	ROW	C10-12	9.806999999999999
FR	CPA_J59_60	ROW	C13-15	1.8609999999999995
FR	CPA_J59_60	ROW	C16	0.7500000000000001
FR	CPA_J59_60	ROW	C17	0.5940000000000001
FR	CPA_J59_60	ROW	C18	4.962999999999999
FR	CPA_J59_60	ROW	C19	1.121
FR	CPA_J59_60	ROW	C20	4.8519999999999985
FR	CPA_J59_60	ROW	C21	4.867999999999999
FR	CPA_J59_60	ROW	C22	1.107
FR	CPA_J59_60	ROW	C23	1.0390000000000001
FR	CPA_J59_60	ROW	C24	0.8030000000000002
FR	CPA_J59_60	ROW	C25	1.102
FR	CPA_J59_60	ROW	C26	4.593999999999999
FR	CPA_J59_60	ROW	C27	1.4969999999999997
FR	CPA_J59_60	ROW	C28	1.8649999999999993
FR	CPA_J59_60	ROW	C29	1.05
FR	CPA_J59_60	ROW	C30	1.235
FR	CPA_J59_60	ROW	C31_32	1.6709999999999996
FR	CPA_J59_60	ROW	C33	0.35400000000000004
FR	CPA_J59_60	ROW	D35	2.844
FR	CPA_J59_60	ROW	E36	0.20600000000000002
FR	CPA_J59_60	ROW	E37-39	0.8550000000000001
FR	CPA_J59_60	ROW	F	5.123999999999999
FR	CPA_J59_60	ROW	G45	8.67
FR	CPA_J59_60	ROW	G46	38.147999999999996
FR	CPA_J59_60	ROW	G47	39.10299999999999
FR	CPA_J59_60	ROW	H49	1.8469999999999989
FR	CPA_J59_60	ROW	H50	1.362
FR	CPA_J59_60	ROW	H51	1.6799999999999993
FR	CPA_J59_60	ROW	H52	2.8219999999999987
FR	CPA_J59_60	ROW	H53	2.165999999999999
FR	CPA_J59_60	ROW	I	70.163
FR	CPA_J59_60	ROW	J58	18.33
FR	CPA_J59_60	ROW	J59_60	622.5579999999999
FR	CPA_J59_60	ROW	J61	299.949
FR	CPA_J59_60	ROW	J62_63	38.05000000000001
FR	CPA_J59_60	ROW	K64	11.399000000000001
FR	CPA_J59_60	ROW	K65	3.364
FR	CPA_J59_60	ROW	K66	1.0210000000000001
FR	CPA_J59_60	ROW	L	5.480999999999999
