cpa2_1	CPA_C17129	Sub-contracted operations as part of manufacturing of paper and paperboard
cpa2_1	CPA_C171299	Sub-contracted operations as part of manufacturing of paper and paperboard
cpa2_1	CPA_C172	Articles of paper and paperboard
cpa2_1	CPA_C1721	Corrugated paper and paperboard and containers of paper and paperboard
cpa2_1	CPA_C17211	Corrugated paper and paperboard and containers of paper and paperboard
cpa2_1	CPA_C172111	Corrugated board, in rolls or sheets
cpa2_1	CPA_C172112	Sacks and bags of paper
cpa2_1	CPA_C172113	Cartons, boxes and cases, of corrugated board or corrugated paperboard
cpa2_1	CPA_C172114	Folding cartons, boxes and cases, of non-corrugated paper or paperboard
cpa2_1	CPA_C172115	Box files, letter trays, storage boxes and similar articles of a kind used in offices, shops or the like, of paper
cpa2_1	CPA_C17219	Sub-contracted operations as part of manufacturing of corrugated paper and paperboard and containers of paper and paperboard
cpa2_1	CPA_C172199	Sub-contracted operations as part of manufacturing of corrugated paper and paperboard and containers of paper and paperboard
cpa2_1	CPA_C1722	Household and sanitary goods and toilet requisites
cpa2_1	CPA_C17221	Household and toilet paper and paper products
cpa2_1	CPA_C172211	Toilet paper, handkerchiefs, cleansing or facial tissues and towels, tablecloths and serviettes, of paper pulp, paper, cellulose wadding or webs of cellulose fibres
cpa2_1	CPA_C172212	Sanitary towels and tampons, napkins and napkin liners for babies and similar sanitary articles and articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibres
cpa2_1	CPA_C172213	Trays, dishes, plates and cups and the like, of paper or paperboard
cpa2_1	CPA_C17229	Sub-contracted operations as part of manufacturing of household and sanitary goods and toilet requisites
cpa2_1	CPA_C172299	Sub-contracted operations as part of manufacturing of household and sanitary goods and toilet requisites
cpa2_1	CPA_C1723	Paper stationery
cpa2_1	CPA_C17231	Paper stationery
cpa2_1	CPA_C172311	Carbon paper, self-copy paper and other copying or transfer papers; duplicator stencil and offset plates of paper
cpa2_1	CPA_C172312	Envelopes, letter cards, plain postcards and correspondence cards of paper or paperboard; boxes, pouches, wallets and writing compendiums of paper or paperboard, containing paper stationery
cpa2_1	CPA_C172313	Registers, account books, binders, forms and other articles of stationery, of paper or paperboard
cpa2_1	CPA_C172314	Other paper and paperboard, of a kind used for writing or printing or other graphic purposes, printed, embossed or perforated
cpa2_1	CPA_C17239	Sub-contracted operations as part of manufacturing of paper stationery
cpa2_1	CPA_C172399	Sub-contracted operations as part of manufacturing of paper stationery
cpa2_1	CPA_C1724	Wallpaper
cpa2_1	CPA_C17241	Wallpaper
cpa2_1	CPA_C172411	Wallpaper and similar wall coverings; window transparencies of paper
cpa2_1	CPA_C172412	Textile wall coverings
cpa2_1	CPA_C17249	Sub-contracted operations as part of manufacturing of wallpaper
cpa2_1	CPA_C172499	Sub-contracted operations as part of manufacturing of wallpaper
cpa2_1	CPA_C1729	Other articles of paper and paperboard
cpa2_1	CPA_C17291	Other articles of paper and paperboard
cpa2_1	CPA_C172911	Labels of paper or paperboard
cpa2_1	CPA_C172912	Filter blocks, slabs and plates, of paper pulp
cpa2_1	CPA_C172919	Cigarette paper; bobbins, spools, cops and similar supports; filter paper and paperboard; other articles of paper and paperboard n.e.c.
cpa2_1	CPA_C17299	Sub-contracted operations as part of manufacturing of other articles of paper and paperboard
cpa2_1	CPA_C172999	Sub-contracted operations as part of manufacturing of other articles of paper and paperboard
cpa2_1	CPA_C17_18	Paper, printing and reproduction
cpa2_1	CPA_C18	Printing and reproduction services of recorded media
cpa2_1	CPA_C181	Printing services and services related to printing
cpa2_1	CPA_C1811	Newspaper printing services
cpa2_1	CPA_C18111	Newspaper printing services
cpa2_1	CPA_C181110	Newspaper printing services
cpa2_1	CPA_C1812	Other printing services
cpa2_1	CPA_C18121	Other printing services
cpa2_1	CPA_C181211	Printing services for postage stamps, taxation stamps, documents of titles, smart cards, cheques and other security papers and the like
cpa2_1	CPA_C181212	Printing services for advertising catalogues, prospects, posters and other printed advertising
cpa2_1	CPA_C181213	Printing services for journals and periodicals, appearing less than four times a week
cpa2_1	CPA_C181214	Printing services for books, maps, hydrographic or similar charts of all kinds, pictures, designs and photographs, postcards
cpa2_1	CPA_C181215	Printing services for labels and tags
cpa2_1	CPA_C181216	Printing services directly onto materials other than paper
cpa2_1	CPA_C181219	Other printing services n.e.c.
cpa2_1	CPA_C1813	Pre-press and pre-media services
cpa2_1	CPA_C18131	Pre-press services
cpa2_1	CPA_C181310	Pre-press services
cpa2_1	CPA_C18132	Printing plates or cylinders and other impressed media for use in printing
cpa2_1	CPA_C181320	Printing plates or cylinders and other impressed media for use in printing
cpa2_1	CPA_C18133	Ancillary services related to printing
cpa2_1	CPA_C181330	Ancillary services related to printing
cpa2_1	CPA_C1814	Binding and related services
cpa2_1	CPA_C18141	Binding and related services
cpa2_1	CPA_C181410	Binding and related services
cpa2_1	CPA_C182	Reproduction services of recorded media
cpa2_1	CPA_C1820	Reproduction services of recorded media
cpa2_1	CPA_C18201	Reproduction services of sound recording
cpa2_1	CPA_C182010	Reproduction services of sound recording
cpa2_1	CPA_C18202	Reproduction services of video recording
cpa2_1	CPA_C182020	Reproduction services of video recording
cpa2_1	CPA_C18203	Reproduction services of software
cpa2_1	CPA_C182030	Reproduction services of software
cpa2_1	CPA_C19	Coke and refined petroleum products
cpa2_1	CPA_C191	Coke oven products
cpa2_1	CPA_C1910	Coke oven products
cpa2_1	CPA_C19101	Coke and semi-coke of coal, of lignite or of peat; retort carbon
cpa2_1	CPA_C191010	Coke and semi-coke of coal, of lignite or of peat; retort carbon
cpa2_1	CPA_C19102	Tar distilled from coal, lignite or peat; other mineral tars
cpa2_1	CPA_C191020	Tar distilled from coal, lignite or peat; other mineral tars
cpa2_1	CPA_C19103	Pitch and pitch coke
cpa2_1	CPA_C191030	Pitch and pitch coke
cpa2_1	CPA_C19109	Sub-contracted operations as part of manufacturing of coke oven products
cpa2_1	CPA_C191099	Sub-contracted operations as part of manufacturing of coke oven products
cpa2_1	CPA_C192	Refined petroleum products
cpa2_1	CPA_C1920	Refined petroleum products
cpa2_1	CPA_C19201	Briquettes, ovoids and similar solid fuels
cpa2_1	CPA_C192011	Briquettes, ovoids and similar solid fuels manufactured from coal
cpa2_1	CPA_C192012	Briquettes, ovoids and similar solid fuels manufactured from lignite
cpa2_1	CPA_C192013	Briquettes, ovoids and similar solid fuels manufactured from peat
cpa2_1	CPA_C19202	Fuel oil and gas; lubricating oils
cpa2_1	CPA_C192021	Motor spirit (gasoline)
cpa2_1	CPA_C192022	Aviation spirit
cpa2_1	CPA_C192023	White spirit
cpa2_1	CPA_C192024	Spirit type and kerosene jet fuel
cpa2_1	CPA_C192025	Naphtha
cpa2_1	CPA_C192026	Gas oils
cpa2_1	CPA_C192027	Medium petroleum oils; medium preparations n.e.c.
cpa2_1	CPA_C192028	Fuel oils n.e.c.
cpa2_1	CPA_C192029	Lubricating petroleum oils; heavy preparations n.e.c.
cpa2_1	CPA_C19203	Petroleum gases and other gaseous hydrocarbons, except natural gas
cpa2_1	CPA_C192031	Propane and butane, liquefied
cpa2_1	CPA_C192032	Ethylene, propylene, butylene, butadiene
cpa2_1	CPA_C192039	Other petroleum gases or gaseous hydrocarbons, except natural gas
cpa2_1	CPA_C19204	Other petroleum products
cpa2_1	CPA_C192041	Petroleum jelly; paraffin wax; petroleum and other waxes
cpa2_1	CPA_C192042	Petroleum coke; petroleum bitumen and other residues of petroleum oils
cpa2_1	CPA_C19209	Sub-contracted operations as part of manufacturing of refined petroleum products
cpa2_1	CPA_C192099	Sub-contracted operations as part of manufacturing of refined petroleum products
cpa2_1	CPA_C20	Chemicals and chemical products
cpa2_1	CPA_C201	Basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms
cpa2_1	CPA_C2011	Industrial gases
cpa2_1	CPA_C20111	Industrial gases
cpa2_1	CPA_C201111	Hydrogen, argon, rare gases, nitrogen and oxygen
cpa2_1	CPA_C201112	Carbon dioxide and other inorganic oxygen compounds of non-metals
cpa2_1	CPA_C201113	Liquid air and compressed air
cpa2_1	CPA_C20119	Sub-contracted operations as part of manufacturing of industrial gases
cpa2_1	CPA_C201199	Sub-contracted operations as part of manufacturing of industrial gases
cpa2_1	CPA_C2012	Dyes and pigments
cpa2_1	CPA_C20121	Oxides, peroxides and hydroxides
cpa2_1	CPA_C201211	Zinc oxide and peroxide; titanium oxides
cpa2_1	CPA_C201212	Chromium, manganese, lead and copper oxides and hydroxides
cpa2_1	CPA_C201219	Other metal oxides, peroxides and hydroxides
cpa2_1	CPA_C20122	Tanning or dyeing extracts; tannins and their derivatives; colouring matter n.e.c.
cpa2_1	CPA_C201221	Synthetic organic colouring matter and preparations based thereon; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores; colour lakes and preparations based thereon
cpa2_1	CPA_C201222	Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives; colouring matter of vegetable or animal origin
cpa2_1	CPA_C201223	Synthetic organic tanning substances; inorganic tanning substances; tanning preparations; enzymatic preparations for pre-tanning
cpa2_1	CPA_C201224	Colouring matter n.e.c.; inorganic products of a kind used as luminophores
cpa2_1	CPA_C20129	Sub-contracted operations as part of manufacturing of dyes and pigments
cpa2_1	CPA_C201299	Sub-contracted operations as part of manufacturing of dyes and pigments
cpa2_1	CPA_C2013	Other inorganic basic chemicals
cpa2_1	CPA_C20131	Enriched uranium and plutonium; depleted uranium and thorium; other radioactive elements
cpa2_1	CPA_C201311	Enriched uranium and plutonium and their compounds
cpa2_1	CPA_C201312	Depleted uranium and thorium and their compounds
cpa2_1	CPA_C201313	Other radioactive elements and isotopes and compounds; alloys, dispersions, ceramic products and mixtures containing these elements, isotopes or compounds
cpa2_1	CPA_C201314	Fuel elements (cartridges), non-irradiated, for nuclear reactors
cpa2_1	CPA_C20132	Chemical elements n.e.c.; inorganic acids and compounds
cpa2_1	CPA_C201321	Metalloids
cpa2_1	CPA_C201322	Halogen or sulphur compounds of non-metals
cpa2_1	CPA_C201323	Alkali or alkaline-earth metals; rare earth metals, scandium and yttrium; mercury
cpa2_1	CPA_C201324	Hydrogen chloride; oleum; diphosphorus pentaoxide; other inorganic acids; silicon and sulphur dioxide
cpa2_1	CPA_C201325	Oxides, hydroxides and peroxides; hydrazine and hydroxylamine and their inorganic salts
cpa2_1	CPA_C20133	Metallic halogenates; hypochlorites, chlorates and perchlorates
cpa2_1	CPA_C201331	Metallic halogenates
cpa2_1	CPA_C201332	Hypochlorites, chlorates and perchlorates
cpa2_1	CPA_C20134	Sulphides, sulphates; nitrates, phosphates and carbonates
cpa2_1	CPA_C201341	Sulphides, sulphites and sulphates
cpa2_1	CPA_C201342	Phosphinates, phosphonates, phosphates, polyphosphates and nitrates (except of potassium)
cpa2_1	CPA_C201343	Carbonates
cpa2_1	CPA_C20135	Salts of other metals
cpa2_1	CPA_C201351	Salts of oxometallic or peroxometallic acids; colloidal precious metals
cpa2_1	CPA_C201352	Inorganic compounds n.e.c., including distilled water; amalgams other than amalgams of precious metals
cpa2_1	CPA_C20136	Other inorganic basic chemicals n.e.c.
cpa2_1	CPA_C201361	Isotopes n.e.c. and compounds thereof (including heavy water)
cpa2_1	CPA_C201362	Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perborates; other salts of inorganic acids or peroxoacids
cpa2_1	CPA_C201363	Hydrogen peroxide
cpa2_1	CPA_C201364	Phosphides, carbides, hydrides, nitrides, azides, silicides and borides
cpa2_1	CPA_C201365	Compounds of rare earth metals, of yttrium or of scandium
cpa2_1	CPA_C201366	Sulphur, except sublimed sulphur, precipitated sulphur and colloidal sulphur
cpa2_1	CPA_C201367	Roasted iron pyrites
cpa2_1	CPA_C201368	Piezo-electric quartz; other synthetic or reconstructed precious or semi-precious stones, unworked
cpa2_1	CPA_C20139	Sub-contracted operations as part of manufacturing of other inorganic basic chemicals
cpa2_1	CPA_C201399	Sub-contracted operations as part of manufacturing of other inorganic basic chemicals
cpa2_1	CPA_C2014	Other organic basic chemicals
cpa2_1	CPA_C20141	Hydrocarbons and their derivatives
cpa2_1	CPA_C201411	Acyclic hydrocarbons
cpa2_1	CPA_C201412	Cyclic hydrocarbons
cpa2_1	CPA_C201413	Chlorinated derivatives of acyclic hydrocarbons
cpa2_1	CPA_C201414	Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated
cpa2_1	CPA_C201419	Other derivatives of hydrocarbons
cpa2_1	CPA_C20142	Alcohols, phenols, phenol-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; industrial fatty alcohols
cpa2_1	CPA_C201421	Industrial fatty alcohols
cpa2_1	CPA_C201422	Monohydric alcohols
cpa2_1	CPA_C201423	Diols, polyalcohols, cyclical alcohols and derivatives thereof
cpa2_1	CPA_C201424	Phenols; phenol-alcohols and derivatives of phenols
cpa2_1	CPA_C20143	Industrial monocarboxylic fatty acids; carboxylic acids and their derivatives
cpa2_1	CPA_C201431	Industrial monocarboxylic fatty acids; acid oils from refining
cpa2_1	CPA_C201432	Saturated acyclic monocarboxylic acids and their derivatives
cpa2_1	CPA_C201433	Unsaturated monocarboxylic, cyclanic, cyclenic or cycloterpenic acyclic polycarboxylic acids and their derivatives
cpa2_1	CPA_C201434	Aromatic polycarboxylic and carboxylic acids with additional oxygen functions; and their derivatives, except salicylic acid and its salts
cpa2_1	CPA_C20144	Organic compounds with nitrogen functions
cpa2_1	CPA_C201441	Amine function compounds
cpa2_1	CPA_C201442	Oxygen-function amino-compounds, except lysine and glutamic acid
cpa2_1	CPA_C201443	Ureines; carboxymide-function compounds, nitrile function compounds; derivatives thereof
cpa2_1	CPA_C201444	Compounds with other nitrogen functions
cpa2_1	CPA_C20145	Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.
cpa2_1	CPA_C201451	Organo-sulphur and other organo-inorganic compounds
cpa2_1	CPA_C201452	Heterocyclic compounds n.e.c.; nucleic acids and their salts
cpa2_1	CPA_C201453	Phosphoric esters and their salts or esters of other inorganic acids (excluding esters of hydrogen halides) and their salts; and their halogenated, sulphonated, nitrated or nitrosated derivatives
cpa2_1	CPA_C20146	Ethers, organic peroxides, epoxides, acetals and hemiacetals; other organic compounds
cpa2_1	CPA_C201461	Aldehyde function compounds
cpa2_1	CPA_C201462	Ketone and quinone function compounds
cpa2_1	CPA_C201463	Ethers, organic peroxides, epoxides, acetals and hemiacetals and their derivatives
cpa2_1	CPA_C201464	Enzymes and other organic compounds n.e.c.
cpa2_1	CPA_C20147	Miscellaneous basic organic chemical products
cpa2_1	CPA_C201471	Derivates of vegetable or resin products
cpa2_1	CPA_C201472	Wood charcoal
cpa2_1	CPA_C201473	Oils and other products of the distillation of high temperature coal tar, and similar products
cpa2_1	CPA_C201474	Undenatured ethyl alcohol of alcoholic strength by volume of ? 80%
cpa2_1	CPA_C201475	Ethyl alcohol and other spirits, denatured, of any strength
cpa2_1	CPA_C20148	Residual lyes from the manufacture of wood pulp, excluding tall oil
cpa2_1	CPA_C201480	Residual lyes from the manufacture of wood pulp, excluding tall oil
cpa2_1	CPA_C20149	Sub-contracted operations as part of manufacturing of other organic basic chemicals
cpa2_1	CPA_C201499	Sub-contracted operations as part of manufacturing of other organic basic chemicals
cpa2_1	CPA_C2015	Fertilisers and nitrogen compounds
cpa2_1	CPA_C20151	Nitric acid; sulphonitric acids; ammonia
cpa2_1	CPA_C201510	Nitric acid; sulphonitric acids; ammonia
cpa2_1	CPA_C20152	Ammonium chloride; nitrites
cpa2_1	CPA_C201520	Ammonium chloride; nitrites
cpa2_1	CPA_C20153	Nitrogenous fertilisers, mineral or chemical
cpa2_1	CPA_C201531	Urea
cpa2_1	CPA_C201532	Ammonium sulphate
cpa2_1	CPA_C201533	Ammonium nitrate
cpa2_1	CPA_C201534	Double salts and mixtures of calcium nitrate and ammonium nitrate
cpa2_1	CPA_C201535	Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances
cpa2_1	CPA_C201536	Urea and ammonium nitrate solutions
cpa2_1	CPA_C201539	Other nitrogenous fertilisers and mixtures n.e.c.
cpa2_1	CPA_C20154	Phosphatic fertilisers, mineral or chemical
cpa2_1	CPA_C201541	Superphosphates
cpa2_1	CPA_C201549	Other phosphatic fertilisers
cpa2_1	CPA_C20155	Potassic fertilisers, mineral or chemical
cpa2_1	CPA_C201551	Potassium chloride (muriate of potash)
cpa2_1	CPA_C201552	Potassium sulphate (sulphate of potash)
cpa2_1	CPA_C201559	Other potassic fertilisers
cpa2_1	CPA_C20156	Sodium nitrate
cpa2_1	CPA_C201560	Sodium nitrate
cpa2_1	CPA_C20157	Fertilisers n.e.c.
cpa2_1	CPA_C201571	Fertilisers containing three nutrients: nitrogen, phosphorus and potassium
cpa2_1	CPA_C201572	Diammonium hydrogenorthophosphate (diammonium phosphate)
cpa2_1	CPA_C201573	Monoammonium phosphate
cpa2_1	CPA_C201574	Fertilisers containing two nutrients: nitrogen and phosphorus
cpa2_1	CPA_C201575	Fertilisers containing two nutrients: phosphorus and potassium
cpa2_1	CPA_C201576	Potassium nitrates
cpa2_1	CPA_C201579	Mineral or chemical fertilisers containing at least two nutrients (nitrogen, phosphate, potash) n.e.c.
cpa2_1	CPA_C20158	Animal or vegetable fertilisers n.e.c.
cpa2_1	CPA_C201580	Animal or vegetable fertilisers n.e.c.
cpa2_1	CPA_C20159	Sub-contracted operations as part of manufacturing of fertilisers and nitrogen compounds
cpa2_1	CPA_C201599	Sub-contracted operations as part of manufacturing of fertilisers and nitrogen compounds
cpa2_1	CPA_C2016	Plastics in primary forms
cpa2_1	CPA_C20161	Polymers of ethylene, in primary forms
cpa2_1	CPA_C201610	Polymers of ethylene, in primary forms
cpa2_1	CPA_C20162	Polymers of styrene, in primary forms
cpa2_1	CPA_C201620	Polymers of styrene, in primary forms
cpa2_1	CPA_C20163	Polymers of vinyl chloride or of other halogenated olefins, in primary forms
cpa2_1	CPA_C201630	Polymers of vinyl chloride or of other halogenated olefins, in primary forms
cpa2_1	CPA_C20164	Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms
cpa2_1	CPA_C201640	Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms
cpa2_1	CPA_C20165	Other plastics in primary forms; ion exchangers
cpa2_1	CPA_C201651	Polymers of propylene or of other olefins, in primary forms
cpa2_1	CPA_C201652	Polymers of vinyl acetate or of other vinyl esters and other vinyl polymers, in primary forms
cpa2_1	CPA_C201653	Acrylic polymers, in primary forms
cpa2_1	CPA_C201654	Polyamides, in primary forms
cpa2_1	CPA_C201655	Urea resins, thiourea resins and melamine resins, in primary forms
cpa2_1	CPA_C201656	Other amino-resins, phenolic resins and polyurethanes, in primary forms
cpa2_1	CPA_C201657	Silicones, in primary forms
cpa2_1	CPA_C201659	Other plastics, in primary forms, n.e.c.
cpa2_1	CPA_C20169	Sub-contracted operations as part of manufacturing of plastics in primary forms
cpa2_1	CPA_C201699	Sub-contracted operations as part of manufacturing of plastics in primary forms
cpa2_1	CPA_C2017	Synthetic rubber in primary forms
cpa2_1	CPA_C20171	Synthetic rubber in primary forms
cpa2_1	CPA_C201710	Synthetic rubber in primary forms
cpa2_1	CPA_C20179	Sub-contracted operations as part of manufacturing of synthetic rubber in primary forms
cpa2_1	CPA_C201799	Sub-contracted operations as part of manufacturing of synthetic rubber in primary forms
cpa2_1	CPA_C202	Pesticides and other agrochemical products
cpa2_1	CPA_C2020	Pesticides and other agrochemical products
cpa2_1	CPA_C20201	Pesticides and other agrochemical products
cpa2_1	CPA_C202011	Insecticides
cpa2_1	CPA_C202012	Herbicides
cpa2_1	CPA_C202013	Anti-sprouting products and plant growth regulators
cpa2_1	CPA_C202014	Disinfectants
cpa2_1	CPA_C202015	Fungicides
cpa2_1	CPA_C202016	Hazardous pesticides
cpa2_1	CPA_C202019	Other pesticides and other agrochemical products
cpa2_1	CPA_C20209	Sub-contracted operations as part of manufacturing of pesticides and other agro-chemical products
cpa2_1	CPA_C202099	Sub-contracted operations as part of manufacturing of pesticides and other agro-chemical products
cpa2_1	CPA_C203	Paints, varnishes and similar coatings, printing ink and mastics
cpa2_1	CPA_C2030	Paints, varnishes and similar coatings, printing ink and mastics
cpa2_1	CPA_C20301	Paints and varnishes based on polymers
cpa2_1	CPA_C203011	Paints and varnishes based on acrylic or vinyl polymers, in an aqueous medium
cpa2_1	CPA_C203012	Paints and varnishes based on polyesters, acrylic or vinyl polymers, in a non-aqueous medium; solutions
cpa2_1	CPA_C20302	Other paints and varnishes and related products; artists' colour and printing ink
cpa2_1	CPA_C203021	Prepared pigments, opacifiers and colours, vitrifiable enamels and glazes, engobes, liquid lustres and the like; glass frit
cpa2_1	CPA_C203022	Other paints and varnishes; prepared driers
cpa2_1	CPA_C203023	Artists', students' or signboard painters' colours, modifying tints, amusement colours and the like
cpa2_1	CPA_C203024	Printing ink
cpa2_1	CPA_C20309	Sub-contracted operations as part of manufacturing of paints, varnishes and similar coatings, printing ink and mastics
cpa2_1	CPA_C203099	Sub-contracted operations as part of manufacturing of paints, varnishes and similar coatings, printing ink and mastics
cpa2_1	CPA_C204	Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations
cpa2_1	CPA_C2041	Soap and detergents, cleaning and polishing preparations
cpa2_1	CPA_C20411	Glycerol
cpa2_1	CPA_C204110	Glycerol
cpa2_1	CPA_C20412	Organic surface-active agents, except soap
cpa2_1	CPA_C204120	Organic surface-active agents, except soap
cpa2_1	CPA_C20413	Soap, washing and cleaning preparations
cpa2_1	CPA_C204131	Soap and organic surface-active products and preparations for use as soap; paper, wadding, felt and non-wovens, impregnated, coated or covered with soap or detergent
cpa2_1	CPA_C204132	Detergents and washing preparations
cpa2_1	CPA_C20414	Odoriferous preparations and waxes
cpa2_1	CPA_C204141	Preparations for perfuming or deodorising rooms
cpa2_1	CPA_C204142	Artificial waxes and prepared waxes
cpa2_1	CPA_C204143	Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal
cpa2_1	CPA_C204144	Scouring pastes and powders and other scouring preparations
cpa2_1	CPA_C20419	Sub-contracted operations as part of manufacturing of soap and detergents, cleaning and polishing preparations
cpa2_1	CPA_C204199	Sub-contracted operations as part of manufacturing of soap and detergents, cleaning and polishing preparations
cpa2_1	CPA_C2042	Perfumes and toilet preparations
cpa2_1	CPA_C20421	Perfumes and toilet preparations
cpa2_1	CPA_C204211	Perfumes and toilet waters
cpa2_1	CPA_C204212	Lip and eye make-up preparations
cpa2_1	CPA_C204213	Manicure or pedicure preparations
cpa2_1	CPA_C204214	Powders for cosmetic or toilet use
cpa2_1	CPA_C204215	Beauty, make-up or skin-care preparations (including sun tan preparations) n.e.c.
cpa2_1	CPA_C204216	Shampoos, hair lacquers, preparations for permanent waving or straightening
cpa2_1	CPA_C204217	Lotions and other preparations for use on the hair n.e.c.
cpa2_1	CPA_C204218	Preparations for oral or dental hygiene (including denture fixative pastes and powders), dental floss
cpa2_1	CPA_C204219	Shaving preparations; personal deodorants and antiperspirants; bath preparations; other perfumery, cosmetic or toilet preparations n.e.c.
cpa2_1	CPA_C20429	Sub-contracted operations as part of manufacturing of perfumes and toilet preparations
cpa2_1	CPA_C204299	Sub-contracted operations as part of manufacturing of perfumes and toilet preparations
cpa2_1	CPA_C205	Other chemical products
cpa2_1	CPA_C2051	Explosives
cpa2_1	CPA_C20511	Prepared explosives; safety fuses; percussion or detonating gaps; igniters; electric detonators; fireworks
cpa2_1	CPA_C205111	Propellant powders and prepared explosives
cpa2_1	CPA_C205112	Safety fuses; detonating fuses; caps; igniters; electric detonators
cpa2_1	CPA_C205113	Fireworks
cpa2_1	CPA_C205114	Signalling flares, rain rockets, fog signals and other pyrotechnic articles, excluding fireworks
cpa2_1	CPA_C20512	Matches
cpa2_1	CPA_C205120	Matches
cpa2_1	CPA_C20519	Sub-contracted operations as part of manufacturing of explosives
cpa2_1	CPA_C205199	Sub-contracted operations as part of manufacturing of explosives
cpa2_1	CPA_C2052	Glues
cpa2_1	CPA_C20521	Glues
cpa2_1	CPA_C205210	Glues
cpa2_1	CPA_C20529	Sub-contracted operations as part of manufacturing of glues
cpa2_1	CPA_C205299	Sub-contracted operations as part of manufacturing of glues
cpa2_1	CPA_C2053	Essential oils
cpa2_1	CPA_C20531	Essential oils
cpa2_1	CPA_C205310	Essential oils
cpa2_1	CPA_C20539	Sub-contracted operations as part of manufacturing of essential oils
cpa2_1	CPA_C205399	Sub-contracted operations as part of manufacturing of essential oils
cpa2_1	CPA_C2059	Other chemical products n.e.c.
cpa2_1	CPA_C20591	Photographic plates and film, instant print film; chemical preparations and unmixed products for photographic uses
cpa2_1	CPA_C205911	Photographic plates and film and instant print film, sensitised, unexposed; photographic paper
cpa2_1	CPA_C205912	Sensitising emulsions for photographic uses; chemical preparations for photographic uses n.e.c.
cpa2_1	CPA_C20592	Chemically modified animal or vegetable fats and oils; inedible mixtures of animal or vegetable fats or oils
cpa2_1	CPA_C205920	Chemically modified animal or vegetable fats and oils; inedible mixtures of animal or vegetable fats or oils
cpa2_1	CPA_C20593	Writing or drawing ink and other inks
cpa2_1	CPA_C205930	Writing or drawing ink and other inks
cpa2_1	CPA_C20594	Lubricating preparations; additives; anti-freezing preparations
cpa2_1	CPA_C205941	Lubricating preparations
cpa2_1	CPA_C205942	Anti-knock preparations; additives for mineral oils and similar products
cpa2_1	CPA_C205943	Hydraulic brake fluids; anti-freezing preparations and prepared de-icing fluids
cpa2_1	CPA_C20595	Miscellaneous chemical products
cpa2_1	CPA_C205951	Peptones, other protein substances and their derivatives n.e.c.; hide powder
cpa2_1	CPA_C205952	Modelling pastes; dental wax and other preparations for use in dentistry with a basis of plaster; preparations and charges for fire extinguishers; prepared culture media for development of micro-organisms; composite diagnostic or laboratory reagents n.e.c.
cpa2_1	CPA_C205953	Chemical elements in disk form and compounds doped for use in electronics
cpa2_1	CPA_C205954	Activated carbon
cpa2_1	CPA_C205955	Finishing agents, dye carriers to accelerate the dyeing or fixing of dye-stuffs and similar products
cpa2_1	CPA_C205956	Pickling preparations; fluxes; prepared rubber accelerators; compound plasticisers and stabilisers for rubber or plastics; catalytic preparations n.e.c.; mixed alkylbenzenes and mixed alkylnaphthalenes n.e.c.
cpa2_1	CPA_C205957	Prepared binders for foundry moulds or cores; chemical products
cpa2_1	CPA_C205958	Biodiesel
cpa2_1	CPA_C205959	Miscellaneous other chemical products n.e.c.
cpa2_1	CPA_C20596	Gelatines and gelatine derivatives, including milk albumins
cpa2_1	CPA_C205960	Gelatines and gelatine derivatives, including milk albumins
cpa2_1	CPA_C20599	Sub-contracted operations as part of manufacturing of other chemical products n.e.c.
cpa2_1	CPA_C205999	Sub-contracted operations as part of manufacturing of other chemical products n.e.c.
cpa2_1	CPA_C206	Man-made fibres
cpa2_1	CPA_C2060	Man-made fibres
cpa2_1	CPA_C20601	Synthetic fibres
cpa2_1	CPA_C206011	Synthetic staple and tow, not carded or combed
cpa2_1	CPA_C206012	Polyamide and polyester high tenacity filament yarn
cpa2_1	CPA_C206013	Other synthetic filament yarn, single
cpa2_1	CPA_C206014	Synthetic monofilament; strip and the like, of synthetic textile materials
cpa2_1	CPA_C20602	Artificial fibres
cpa2_1	CPA_C206021	Artificial staple and tow, not carded or combed
cpa2_1	CPA_C206022	Viscose high tenacity filament yarn
cpa2_1	CPA_C206023	Other artificial filament yarn, single
cpa2_1	CPA_C206024	Artificial monofilament; strip and the like of artificial textile materials
cpa2_1	CPA_C20609	Sub-contracted operations as part of manufacturing of man-made fibres
cpa2_1	CPA_C206099	Sub-contracted operations as part of manufacturing of man-made fibres
