account_id	account_type	row_sum	column_sum	gap
IND_IT_TRANSPORT	industry	184042.49000000014	184042.49	1.4551915228366852e-10
IND_IT_OTHER_MANUFACTURING	industry	578227.6360999998	578227.6361000001	-3.4924596548080444e-10
IND_IT_OTHER_SERVICES	industry	1.014941549254176e6	1.0149415492541759e6	1.1641532182693481e-10
IND_IT_PUBLIC_SOCIAL	industry	383922.3770000001	383922.3770000001	0.0
FAC_IT_LAB	factor	665227.7140000002	665227.7140000002	0.0
FAC_IT_CAP	factor	827595.7330000001	827595.7330000001	0.0
INS_IT_HH	institution	1.4564564090000002e6	1.456456409e6	2.3283064365386963e-10
INS_IT_GOV	institution	325260.6951469993	325260.6951469994	-5.820766091346741e-11
INS_IT_INV	institution	557139.2253394205	557139.2253394215	-1.0477378964424133e-9
EXT_IT_EXT	external	168903.44594837254	168903.44594837268	-1.4551915228366852e-10
IND_PL_AGRI_FOOD	industry	83866.42700000007	83866.42700000008	-1.4551915228366852e-11
IND_PL_EXTRACTIVE	industry	11051.747000000007	11051.746999999998	9.094947017729282e-12
IND_PL_BASIC_METALS	industry	10395.581	10395.580999999993	7.275957614183426e-12
IND_PL_METAL_COMPONENTS	industry	24679.823	24679.82300000001	-1.0913936421275139e-11
IND_PL_NEW_ELMA	industry	9122.205399999997	9122.205400000003	-5.4569682106375694e-12
IND_PL_NEW_OFMA	industry	160.33360669337787	160.33360669337804	-1.7053025658242404e-13
IND_PL_NEW_RATV	industry	6100.716293306622	6100.716293306621	9.094947017729282e-13
IND_PL_REP_ELMA	industry	15.548787391572166	15.548787391572159	7.105427357601002e-15
IND_PL_REP_OFMA	industry	0.034259567521246224	0.034259567521246224	0.0
IND_PL_REP_RATV	industry	1.303581364437475	1.3035813644374759	-8.881784197001252e-16
IND_PL_REF_ELMA	industry	1064.543498671183	1064.5434986711834	-4.547473508864641e-13
IND_PL_REF_OFMA	industry	30.437914098252573	30.437914098252588	-1.4210854715202004e-14
IND_PL_REF_RATV	industry	1158.1669139932492	1158.1669139932494	-2.2737367544323206e-13
IND_PL_REU_ELMA	industry	346.9733080811085	346.97330808110814	3.410605131648481e-13
IND_PL_REU_OFMA	industry	6.593792735657252	6.593792735657254	-1.7763568394002505e-15
IND_PL_REU_RATV	industry	250.89474132544728	250.89474132544714	1.4210854715202004e-13
IND_PL_REC_EE	industry	17.45023008935791	17.45023008935791	0.0
IND_PL_INC_EE	industry	29.00537213023862	29.005372130238623	-3.552713678800501e-15
IND_PL_CONSTRUCTION	industry	82078.29400000001	82078.29400000001	0.0
IND_PL_UTIL_WASTE	industry	33675.1253977804	33675.1253977804	0.0
IND_PL_TRADE	industry	103238.7719508664	103238.77195086642	-1.4551915228366852e-11
IND_PL_TRANSPORT	industry	60836.997	60836.996999999996	7.275957614183426e-12
IND_PL_OTHER_MANUFACTURING	industry	162363.13269999984	162363.1327	-1.4551915228366852e-10
IND_PL_OTHER_SERVICES	industry	186324.85925190517	186324.85925190523	-5.820766091346741e-11
IND_PL_PUBLIC_SOCIAL	industry	78864.599	78864.599	0.0
FAC_PL_LAB	factor	165201.01999999996	165201.01999999996	0.0
FAC_PL_CAP	factor	212557.10499999998	212557.10499999995	2.9103830456733704e-11
INS_PL_HH	institution	370318.6769999999	370318.6769999999	0.0
INS_PL_GOV	institution	75980.6164518586	75980.6164518586	0.0
INS_PL_INV	institution	161137.48198680347	161137.48198680338	8.731149137020111e-11
EXT_PL_EXT	external	55956.63298501514	55956.63298501513	7.275957614183426e-12
IND_SK_AGRI_FOOD	industry	7302.428000000002	7302.427999999999	2.7284841053187847e-12
IND_SK_EXTRACTIVE	industry	345.16200000000015	345.16199999999986	2.8421709430404007e-13
IND_SK_BASIC_METALS	industry	3821.571999999998	3821.571999999995	2.7284841053187847e-12
IND_SK_METAL_COMPONENTS	industry	5339.9650000000065	5339.964999999998	8.185452315956354e-12
IND_SK_NEW_ELMA	industry	2446.073	2446.0730000000012	-1.3642420526593924e-12
IND_SK_NEW_OFMA	industry	0.046952278852126855	0.04695227885212687	-1.3877787807814457e-17
IND_SK_NEW_RATV	industry	3857.94284772115	3857.942847721147	3.183231456205249e-12
IND_SK_REP_ELMA	industry	0.5252863281401763	0.5252863281401762	1.1102230246251565e-16
IND_SK_REP_OFMA	industry	5.481915350017347e-6	5.4819153500173455e-6	1.6940658945086007e-21
IND_SK_REP_RATV	industry	0.4504343486911157	0.4504343486911158	-1.1102230246251565e-16
IND_SK_REF_ELMA	industry	424.68393284604025	424.68393284604025	0.0
IND_SK_REF_OFMA	industry	0.008248037768613535	0.008248037768613535	0.0
IND_SK_REF_RATV	industry	677.7191459420751	677.7191459420751	0.0
IND_SK_REU_ELMA	industry	246.5209956820601	246.5209956820601	0.0
IND_SK_REU_OFMA	industry	0.004142754761453461	0.00414275476145346	8.673617379884035e-19
IND_SK_REU_RATV	industry	340.3990497362961	340.39904973629615	-5.684341886080802e-14
IND_SK_REC_EE	industry	0.7497333842678673	0.7497333842678674	-1.1102230246251565e-16
IND_SK_INC_EE	industry	2.592019418746078	2.5920194187460774	4.440892098500626e-16
IND_SK_CONSTRUCTION	industry	12678.010999999995	12678.011000000002	-7.275957614183426e-12
IND_SK_UTIL_WASTE	industry	11171.106247196984	11171.106247196993	-9.094947017729282e-12
IND_SK_TRADE	industry	14634.130245621369	14634.130245621353	1.6370904631912708e-11
IND_SK_TRANSPORT	industry	10625.210000000012	10625.210000000003	9.094947017729282e-12
IND_SK_OTHER_MANUFACTURING	industry	48659.90619999994	48659.90619999999	-5.093170329928398e-11
IND_SK_OTHER_SERVICES	industry	44877.8775132209	44877.87751322089	7.275957614183426e-12
IND_SK_PUBLIC_SOCIAL	industry	15554.244999999997	15554.245	-3.637978807091713e-12
FAC_SK_LAB	factor	32004.449000000004	32004.448999999997	7.275957614183426e-12
FAC_SK_CAP	factor	41569.049	41569.049	0.0
INS_SK_HH	institution	70972.866	70972.86599999995	4.3655745685100555e-11
INS_SK_GOV	institution	15735.655521382409	15735.655521382403	5.4569682106375694e-12
INS_SK_INV	institution	39792.33330297452	39792.33330297453	-1.4551915228366852e-11
EXT_SK_EXT	external	18319.13672508289	18319.136725082884	7.275957614183426e-12
IND_REU_AGRI_FOOD	industry	1.2279945219999996e6	1.2279945220000003e6	-6.984919309616089e-10
IND_REU_EXTRACTIVE	industry	307189.81999999983	307189.8200000001	-2.9103830456733704e-10
IND_REU_BASIC_METALS	industry	259986.87300000002	259986.87299999996	5.820766091346741e-11
IND_REU_METAL_COMPONENTS	industry	268926.1180000002	268926.1180000001	1.1641532182693481e-10
IND_REU_NEW_ELMA	industry	105307.08462289516	105307.08462289517	-1.4551915228366852e-11
IND_REU_NEW_OFMA	industry	9940.295936314054	9940.29593631406	-5.4569682106375694e-12
IND_REU_NEW_RATV	industry	177100.86673833773	177100.86673833762	1.1641532182693481e-10
IND_REU_REP_ELMA	industry	81.37722509434474	81.37722509434478	-4.263256414560601e-14
IND_REU_REP_OFMA	industry	13.893017837211408	13.893017837211412	-3.552713678800501e-15
IND_REU_REP_RATV	industry	247.36074173481381	247.3607417348136	2.2737367544323206e-13
IND_REU_REF_ELMA	industry	14750.417879865498	14750.417879865508	-1.0913936421275139e-11
IND_REU_REF_OFMA	industry	2261.2621704125545	2261.262170412555	-4.547473508864641e-13
IND_REU_REF_RATV	industry	40261.050139297535	40261.050139297564	-2.9103830456733704e-11
IND_REU_REU_ELMA	industry	4236.459255874671	4236.459255874669	1.8189894035458565e-12
IND_REU_REU_OFMA	industry	535.3519915251422	535.3519915251424	-1.1368683772161603e-13
IND_REU_REU_RATV	industry	9531.771085629664	9531.771085629662	1.8189894035458565e-12
IND_REU_REC_EE	industry	109.56295968886205	109.56295968886201	4.263256414560601e-14
IND_REU_INC_EE	industry	368.02162961380157	368.02162961380157	0.0
IND_REU_CONSTRUCTION	industry	1.4311188160000013e6	1.4311188160000013e6	0.0
IND_REU_UTIL_WASTE	industry	764832.5924106974	764832.5924106974	0.0
IND_REU_TRADE	industry	1.9454597156588123e6	1.9454597156588128e6	-4.656612873077393e-10
IND_REU_TRANSPORT	industry	1.1799977849999995e6	1.1799977849999992e6	2.3283064365386963e-10
IND_REU_OTHER_MANUFACTURING	industry	2.593663406702451e6	2.5936634067024523e6	-1.3969838619232178e-9
IND_REU_OTHER_SERVICES	industry	6.10870015783391e6	6.108700157833911e6	-9.313225746154785e-10
IND_REU_PUBLIC_SOCIAL	industry	2.449217364999999e6	2.449217365e6	-1.3969838619232178e-9
FAC_REU_LAB	factor	4.7841582129999995e6	4.784158213000001e6	-1.862645149230957e-9
FAC_REU_CAP	factor	4.42229299e6	4.422292990000002e6	-1.862645149230957e-9
INS_REU_HH	institution	8.938634172000002e6	8.938634172000008e6	-5.587935447692871e-9
INS_REU_GOV	institution	1.9898746534485247e6	1.9898746534485242e6	4.656612873077393e-10
INS_REU_INV	institution	3.738382628052033e6	3.7383826280520316e6	1.3969838619232178e-9
EXT_REU_EXT	external	1.5307569340492678e6	1.5307569340492676e6	2.3283064365386963e-10
INV_POOL	investment_pool	149249.7616459411	149249.7616459272	1.3882527127861977e-8
