account_id	account_type	region	source_code	row_sum_meur	column_sum_meur	imbalance_meur
COM:PL:REC_EE	commodity	PL	REC_EE	16.41025508416658	16.410255084251705	-8.51265724577388e-11
COM:PL:REF_ELMA	commodity	PL	REF_ELMA	964.3727013894843	964.3727013895691	-8.481038094032556e-11
COM:PL:REF_OFMA	commodity	PL	REF_OFMA	25.731560214774998	25.73156021486013	-8.51336778850964e-11
COM:PL:REF_RATV	commodity	PL	REF_RATV	977.3307135797112	977.3307135797965	-8.526512829121202e-11
COM:PL:REP_ELMA	commodity	PL	REP_ELMA	32.61763582570187	32.61763582578702	-8.51514414534904e-11
COM:PL:REP_OFMA	commodity	PL	REP_OFMA	0.42448626577215925	0.42448626585730487	-8.514561278261112e-11
COM:PL:REP_RATV	commodity	PL	REP_RATV	2.9671314221333285	2.9671314222184706	-8.514211558008355e-11
COM:PL:REU_ELMA	commodity	PL	REU_ELMA	479.0162950709465	479.0162950710316	-8.50945980346296e-11
COM:PL:REU_OFMA	commodity	PL	REU_OFMA	8.502710501871682	8.502710501956825	-8.51425596692934e-11
COM:PL:REU_RATV	commodity	PL	REU_RATV	319.9290001316481	319.92900013173346	-8.537881512893364e-11
COM:PL:TRADE	commodity	PL	TRADE	93472.54471461734	93472.54471461741	-7.275957614183426e-11
COM:PL:TRANSPORT	commodity	PL	TRANSPORT	62449.10451165756	62449.10451165764	-8.003553375601768e-11
COM:PL:UTIL_WASTE	commodity	PL	UTIL_WASTE	32184.526911655426	32184.526911655514	-8.731149137020111e-11
COM:REU:AGRI_FOOD	commodity	REU	AGRI_FOOD	1.1933850039759106e6	1.193385003975911e6	-4.656612873077393e-10
COM:REU:BASIC_METALS	commodity	REU	BASIC_METALS	252677.15339797942	252677.1533979794	2.9103830456733704e-11
COM:REU:CONSTRUCTION	commodity	REU	CONSTRUCTION	1.4240220610656047e6	1.424022061065605e6	-2.3283064365386963e-10
COM:REU:EXTRACTIVE	commodity	REU	EXTRACTIVE	299769.74484598584	299769.74484598555	2.9103830456733704e-10
COM:REU:INC_EE	commodity	REU	INC_EE	379.27635570211925	379.2763557022043	-8.503775461576879e-11
COM:REU:METAL_COMPONENTS	commodity	REU	METAL_COMPONENTS	254545.96959939456	254545.96959939474	-1.7462298274040222e-10
COM:REU:NEW_ELMA	commodity	REU	NEW_ELMA	102345.39062330581	102345.3906233059	-8.731149137020111e-11
COM:REU:NEW_OFMA	commodity	REU	NEW_OFMA	9003.025254499484	9003.025254499567	-8.36735125631094e-11
COM:REU:NEW_RATV	commodity	REU	NEW_RATV	160394.68474834887	160394.6847483488	5.820766091346741e-11
COM:REU:OTHER_MANUFACTURING	commodity	REU	OTHER_MANUFACTURING	2.4434850230273157e6	2.4434850230273157e6	0.0
COM:REU:OTHER_SERVICES	commodity	REU	OTHER_SERVICES	6.475189781890991e6	6.475189781890996e6	-4.6566128730773926e-9
COM:REU:PUBLIC_SOCIAL	commodity	REU	PUBLIC_SOCIAL	2.337053351431854e6	2.337053351431853e6	9.313225746154785e-10
COM:REU:REC_EE	commodity	REU	REC_EE	113.2391866224641	113.23918662254925	-8.51514414534904e-11
COM:REU:REF_ELMA	commodity	REU	REF_ELMA	16021.662609656953	16021.66260965704	-8.731149137020111e-11
COM:REU:REF_OFMA	commodity	REU	REF_OFMA	2396.209352525359	2396.2093525254445	-8.549250196665525e-11
COM:REU:REF_RATV	commodity	REU	REF_RATV	42655.901646084494	42655.90164608462	-1.2369127944111824e-10
COM:REU:REP_ELMA	commodity	REU	REP_ELMA	96.65367936187081	96.65367936195602	-8.520828487235121e-11
COM:REU:REP_OFMA	commodity	REU	REP_OFMA	16.95834920664238	16.958349206727533	-8.51514414534904e-11
COM:REU:REP_RATV	commodity	REU	REP_RATV	292.77634378291856	292.7763437830037	-8.51514414534904e-11
COM:REU:REU_ELMA	commodity	REU	REU_ELMA	4378.578221571958	4378.578221572043	-8.458300726488233e-11
COM:REU:REU_OFMA	commodity	REU	REU_OFMA	676.1483755176213	676.1483755177061	-8.481038094032556e-11
COM:REU:REU_RATV	commodity	REU	REU_RATV	12030.687812158198	12030.687812158292	-9.458744898438454e-11
COM:REU:TRADE	commodity	REU	TRADE	1.953970420732267e6	1.9539704207322674e6	-4.656612873077393e-10
COM:REU:TRANSPORT	commodity	REU	TRANSPORT	1.1673415646549198e6	1.1673415646549203e6	-4.656612873077393e-10
COM:REU:UTIL_WASTE	commodity	REU	UTIL_WASTE	749590.6798194231	749590.6798194228	3.4924596548080444e-10
COM:SK:AGRI_FOOD	commodity	SK	AGRI_FOOD	7447.424955555451	7447.424955555536	-8.549250196665525e-11
COM:SK:BASIC_METALS	commodity	SK	BASIC_METALS	4162.359176222493	4162.359176222579	-8.549250196665525e-11
COM:SK:CONSTRUCTION	commodity	SK	CONSTRUCTION	13902.561600008039	13902.561600008125	-8.549250196665525e-11
COM:SK:EXTRACTIVE	commodity	SK	EXTRACTIVE	466.4862006278628	466.48620062794777	-8.498091119690798e-11
COM:SK:INC_EE	commodity	SK	INC_EE	3.6237936537812967	3.6237936538664393	-8.51425596692934e-11
COM:SK:METAL_COMPONENTS	commodity	SK	METAL_COMPONENTS	5300.294047679554	5300.2940476796375	-8.36735125631094e-11
COM:SK:NEW_ELMA	commodity	SK	NEW_ELMA	2049.363421073476	2049.3634210735613	-8.549250196665525e-11
COM:SK:NEW_OFMA	commodity	SK	NEW_OFMA	0.3351141681155885	0.3351141682007358	-8.514733362829929e-11
COM:SK:NEW_RATV	commodity	SK	NEW_RATV	4049.705426758435	4049.7054267585204	-8.549250196665525e-11
COM:SK:OTHER_MANUFACTURING	commodity	SK	OTHER_MANUFACTURING	48172.72530011849	48172.725300118575	-8.731149137020111e-11
COM:SK:OTHER_SERVICES	commodity	SK	OTHER_SERVICES	43917.21320227181	43917.21320227194	-1.3096723705530167e-10
COM:SK:PUBLIC_SOCIAL	commodity	SK	PUBLIC_SOCIAL	15078.065236511755	15078.065236511846	-9.094947017729282e-11
COM:SK:REC_EE	commodity	SK	REC_EE	1.1636314722757872	1.1636314723609251	-8.513789673258998e-11
COM:SK:REF_ELMA	commodity	SK	REF_ELMA	431.7052894274338	431.7052894275187	-8.492406777804717e-11
COM:SK:REF_OFMA	commodity	SK	REF_OFMA	0.3756005571330087	0.3756005572181529	-8.514416949267911e-11
COM:SK:REF_RATV	commodity	SK	REF_RATV	688.8011172633883	688.8011172634733	-8.503775461576879e-11
COM:SK:REP_ELMA	commodity	SK	REP_ELMA	0.7163947626080724	0.7163947626932197	-8.514722260599683e-11
COM:SK:REP_OFMA	commodity	SK	REP_OFMA	0.291969090104161	0.2919690901893083	-8.514727811714806e-11
COM:SK:REP_RATV	commodity	SK	REP_RATV	0.650959592094743	0.6509595921798869	-8.514389193692296e-11
COM:SK:REU_ELMA	commodity	SK	REU_ELMA	252.8167442560378	252.81674425612292	-8.512301974406e-11
COM:SK:REU_OFMA	commodity	SK	REU_OFMA	0.3468802469983606	0.34688024708350734	-8.514672300563575e-11
COM:SK:REU_RATV	commodity	SK	REU_RATV	343.6643268665368	343.664326866622	-8.520828487235121e-11
COM:SK:TRADE	commodity	SK	TRADE	14380.033336187278	14380.033336187367	-8.913048077374697e-11
COM:SK:TRANSPORT	commodity	SK	TRANSPORT	10700.897610366448	10700.897610366534	-8.549250196665525e-11
COM:SK:UTIL_WASTE	commodity	SK	UTIL_WASTE	11655.707665260214	11655.707665260306	-9.276845958083868e-11
FD:DE:P3_S13	final_demand	DE	P3_S13	0.0	633891.0249777479	-633891.0249777479
FD:DE:P3_S14	final_demand	DE	P3_S14	0.0	1.6517440578308583e6	-1.6517440578308583e6
FD:DE:P3_S15	final_demand	DE	P3_S15	0.0	47592.00343233181	-47592.00343233181
FD:DE:P51G	final_demand	DE	P51G	0.0	640443.0237279884	-640443.0237279884
FD:DE:P5M	final_demand	DE	P5M	0.0	-9695.030999999926	9695.030999999926
FD:FR:P3_S13	final_demand	FR	P3_S13	0.0	538314.0204507364	-538314.0204507364
FD:FR:P3_S14	final_demand	FR	P3_S14	0.0	1.1690676328572747e6	-1.1690676328572747e6
FD:FR:P3_S15	final_demand	FR	P3_S15	0.0	50142.002562657144	-50142.002562657144
FD:FR:P51G	final_demand	FR	P51G	0.0	466924.72430300526	-466924.72430300526
FD:FR:P5M	final_demand	FR	P5M	0.0	15100.490766408322	-15100.490766408322
FD:IT:P3_S13	final_demand	IT	P3_S13	0.0	326278.0116244873	-326278.0116244873
FD:IT:P3_S14	final_demand	IT	P3_S14	0.0	1.0136551631141742e6	-1.0136551631141742e6
FD:IT:P3_S15	final_demand	IT	P3_S15	0.0	8997.001459818763	-8997.001459818763
FD:IT:P51G	final_demand	IT	P51G	0.0	294828.80637165415	-294828.80637165415
FD:IT:P5M	final_demand	IT	P5M	0.0	7133.085349493213	-7133.085349493213
FD:PL:P3_S13	final_demand	PL	P3_S13	0.0	76215.38488328403	-76215.38488328403
FD:PL:P3_S14	final_demand	PL	P3_S14	0.0	249590.8972567381	-249590.8972567381
FD:PL:P3_S15	final_demand	PL	P3_S15	0.0	3344.3061706858125	-3344.3061706858125
FD:PL:P51G	final_demand	PL	P51G	0.0	78462.59684094995	-78462.59684094995
FD:PL:P5M	final_demand	PL	P5M	0.0	7442.460364851575	-7442.460364851575
FD:REU:P3_S13	final_demand	REU	P3_S13	0.0	2.0059381906993298e6	-2.0059381906993298e6
FD:REU:P3_S14	final_demand	REU	P3_S14	0.0	5.635477943574977e6	-5.635477943574977e6
FD:REU:P3_S15	final_demand	REU	P3_S15	0.0	137179.1150250068	-137179.1150250068
FD:REU:P51G	final_demand	REU	P51G	0.0	2.2315698959227502e6	-2.2315698959227502e6
FD:REU:P5M	final_demand	REU	P5M	0.0	50076.90080097078	-50076.90080097078
FD:SK:P3_S13	final_demand	SK	P3_S13	0.0	15840.676804221584	-15840.676804221584
FD:SK:P3_S14	final_demand	SK	P3_S14	0.0	43296.39193505429	-43296.39193505429
FD:SK:P3_S15	final_demand	SK	P3_S15	0.0	932.0860476371313	-932.0860476371313
FD:SK:P51G	final_demand	SK	P51G	0.0	17679.301875594207	-17679.301875594207
FD:SK:P5M	final_demand	SK	P5M	0.0	2349.999119939816	-2349.999119939816
SAT:DE:B2A3G	satellite	DE	B2A3G	1.2216645620000002e6	0.0	1.2216645620000002e6
SAT:DE:D1	satellite	DE	D1	1.657410211e6	0.0	1.657410211e6
SAT:DE:D21X31	satellite	DE	D21X31	343043.43700000003	0.0	343043.43700000003
SAT:DE:D29X39	satellite	DE	D29X39	-26014.837	0.0	-26014.837
SAT:DE:OP_NRES	satellite	DE	OP_NRES	-23325.697	0.0	-23325.697
SAT:DE:OP_RES	satellite	DE	OP_RES	54088.6	0.0	54088.6
SAT:FR:B2A3G	satellite	FR	B2A3G	767962.6	0.0	767962.6
SAT:FR:D1	satellite	FR	D1	1.164992852e6	0.0	1.164992852e6
SAT:FR:D21X31	satellite	FR	D21X31	248066.833	0.0	248066.833
SAT:FR:D29X39	satellite	FR	D29X39	50792.283999999985	0.0	50792.283999999985
SAT:FR:OP_NRES	satellite	FR	OP_NRES	-47412.313	0.0	-47412.313
SAT:FR:OP_RES	satellite	FR	OP_RES	38510.485	0.0	38510.485
SAT:IT:B2A3G	satellite	IT	B2A3G	827595.733	0.0	827595.733
SAT:IT:D1	satellite	IT	D1	665227.714	0.0	665227.714
SAT:IT:D21X31	satellite	IT	D21X31	189417.03699999998	0.0	189417.03699999998
SAT:IT:D29X39	satellite	IT	D29X39	22613.154000000002	0.0	22613.154000000002
SAT:IT:OP_NRES	satellite	IT	OP_NRES	-36367.038	0.0	-36367.038
SAT:IT:OP_RES	satellite	IT	OP_RES	17660.539	0.0	17660.539
SAT:PL:B2A3G	satellite	PL	B2A3G	212557.10499999998	0.0	212557.10499999998
SAT:PL:D1	satellite	PL	D1	165201.02	0.0	165201.02
SAT:PL:D21X31	satellite	PL	D21X31	49776.954000000005	0.0	49776.954000000005
SAT:PL:D29X39	satellite	PL	D29X39	122.43699999999944	0.0	122.43699999999944
SAT:PL:OP_NRES	satellite	PL	OP_NRES	-7439.448	0.0	-7439.448
SAT:PL:OP_RES	satellite	PL	OP_RES	5635.12	0.0	5635.12
SAT:REU:B2A3G	satellite	REU	B2A3G	4.42229299e6	0.0	4.42229299e6
SAT:REU:D1	satellite	REU	D1	4.784158213000001e6	0.0	4.784158213000001e6
SAT:REU:D21X31	satellite	REU	D21X31	1.0845724800000002e6	0.0	1.0845724800000002e6
SAT:REU:D29X39	satellite	REU	D29X39	96557.37300000004	0.0	96557.37300000004
SAT:REU:OP_NRES	satellite	REU	OP_NRES	-267817.031	0.0	-267817.031
SAT:REU:OP_RES	satellite	REU	OP_RES	211701.65199999997	0.0	211701.65199999997
SAT:SK:B2A3G	satellite	SK	B2A3G	41569.049	0.0	41569.049
SAT:SK:D1	satellite	SK	D1	32004.449	0.0	32004.449
SAT:SK:D21X31	satellite	SK	D21X31	8028.945	0.0	8028.945
SAT:SK:D29X39	satellite	SK	D29X39	19.00799999999998	0.0	19.00799999999998
SAT:SK:OP_NRES	satellite	SK	OP_NRES	-2600.632	0.0	-2600.632
SAT:SK:OP_RES	satellite	SK	OP_RES	2847.535	0.0	2847.535
EXT:DE	external	DE	EXT	298260.0896298297	436457.82858360605	-138197.73895377637
EXT:FR	external	FR	EXT	238192.12636827028	280714.51385095227	-42522.38748268198
EXT:IT	external	IT	EXT	140385.93580790362	205125.5745672622	-64739.63875935858
EXT:PL	external	PL	EXT	50322.56329321681	43350.10565795316	6972.45763526365
EXT:REU	external	REU	EXT	1.3190772730743089e6	1.6509079012488707e6	-331830.6281745618
EXT:SK	external	SK	EXT	15471.638448682956	10454.91256291435	5016.7258857686065
