recycled_origin	destination_region	destination_activity	source_use_kind	source_use_target	allocated_value_meur	primary_metal_reduction_meur	allocation_weight
IT	PL	NEW_ELMA	intermediate	REC_EE	1.8886686820939513e-8	1.8886686820939513e-8	0.018759041012890703
IT	PL	OTHER_MANUFACTURING	intermediate	REC_EE	6.873226187726544e-8	6.873226187726544e-8	0.06826773439346033
IT	PL	BASIC_METALS	intermediate	REC_EE	1.5070271639950778e-8	1.5070271639950778e-8	0.014968419101216254
IT	PL	METAL_COMPONENTS	intermediate	REC_EE	2.4708560146750988e-8	2.4708560146750988e-8	0.02454156716616331
IT	PL	OTHER_MANUFACTURING	intermediate	REC_EE	2.408161939935513e-8	2.408161939935513e-8	0.02391886360229566
IT	PL	METAL_COMPONENTS	intermediate	REC_EE	1.1387812609913067e-8	1.1387812609913067e-8	0.011310847996887918
IT	PL	AGRI_FOOD	intermediate	REF_ELMA	7.880057456239775e-8	7.880057456239775e-8	0.002083867812924948
IT	PL	BASIC_METALS	intermediate	REF_ELMA	1.4344604743511737e-6	1.4344604743511737e-6	0.037934063653894595
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	4.1443105225953713e-7	4.1443105225953713e-7	0.010959558801140652
IT	PL	EXTRACTIVE	intermediate	REF_ELMA	2.8317340244568955e-8	2.8317340244568955e-8	0.0007488472541094879
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	2.3246224035758903e-6	2.3246224035758903e-6	0.06147424471099727
IT	PL	NEW_ELMA	intermediate	REF_ELMA	5.798804242388894e-7	5.798804242388894e-7	0.01533483934764747
IT	PL	NEW_RATV	intermediate	REF_ELMA	6.226399694633126e-8	6.226399694633126e-8	0.0016465608259972173
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	2.0869276220658114e-6	2.0869276220658114e-6	0.055188446577674494
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	1.726771141248521e-7	1.726771141248521e-7	0.004566416960178545
IT	PL	PUBLIC_SOCIAL	intermediate	REF_ELMA	1.7407595415715343e-8	1.7407595415715343e-8	0.0004603409047291253
IT	PL	TRADE	intermediate	REF_ELMA	9.889862310826326e-8	9.889862310826326e-8	0.002615357293806441
IT	PL	TRANSPORT	intermediate	REF_ELMA	6.250759129928738e-8	6.250759129928738e-8	0.0016530026372956056
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	2.6838032948590686e-7	2.6838032948590686e-7	0.0070972722387324695
IT	PL	BASIC_METALS	intermediate	REF_ELMA	1.5099558391112338e-7	1.5099558391112338e-7	0.003993052575486498
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	4.073512517420218e-8	4.073512517420218e-8	0.0010772334678698532
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	2.4391194263409667e-7	2.4391194263409667e-7	0.006450209903491398
IT	PL	NEW_ELMA	intermediate	REF_ELMA	6.027429211042676e-8	6.027429211042676e-8	0.0015939434194898662
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	2.1049338916068542e-7	2.1049338916068542e-7	0.005566461931798514
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	1.6670637098788977e-8	1.6670637098788977e-8	0.00044085216718325697
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	2.7771552786999254e-8	2.7771552786999254e-8	0.0007344139974759713
IT	PL	AGRI_FOOD	intermediate	REF_ELMA	1.9069763355500825e-8	1.9069763355500825e-8	0.000504296653638697
IT	PL	BASIC_METALS	intermediate	REF_ELMA	3.2672920743848746e-7	3.2672920743848746e-7	0.008640298407778831
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	1.0076597446642006e-7	1.0076597446642006e-7	0.002664739083371989
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	5.322630712368919e-7	5.322630712368919e-7	0.014075606533564695
IT	PL	NEW_ELMA	intermediate	REF_ELMA	1.3295639646485282e-7	1.3295639646485282e-7	0.003516009326762002
IT	PL	NEW_RATV	intermediate	REF_ELMA	1.4213009339423558e-8	1.4213009339423558e-8	0.0003758606184244706
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	4.871860959693637e-7	4.871860959693637e-7	0.012883553577280287
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	4.092567568837162e-8	4.092567568837162e-8	0.0010822725438590715
IT	PL	TRADE	intermediate	REF_ELMA	2.3459887893795224e-8	2.3459887893795224e-8	0.0006203927515528
IT	PL	TRANSPORT	intermediate	REF_ELMA	1.4187104186810031e-8	1.4187104186810031e-8	0.00037517556106264274
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	6.153125564533244e-8	6.153125564533244e-8	0.0016271836067214477
IT	PL	AGRI_FOOD	intermediate	REF_ELMA	2.0694414553946102e-7	2.0694414553946102e-7	0.005472602786943649
IT	PL	BASIC_METALS	intermediate	REF_ELMA	2.067400666088233e-6	2.067400666088233e-6	0.0546720595427823
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	1.3690413769837444e-6	1.3690413769837444e-6	0.036204066733039136
IT	PL	EXTRACTIVE	intermediate	REF_ELMA	4.6138315907102196e-7	4.6138315907102196e-7	0.012201199292682903
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	3.1480654748862174e-6	3.1480654748862174e-6	0.08325005690029662
IT	PL	NEW_ELMA	intermediate	REF_ELMA	6.496120591030613e-7	6.496120591030613e-7	0.017178880590278493
IT	PL	NEW_RATV	intermediate	REF_ELMA	2.3119890541163231e-7	2.3119890541163231e-7	0.00611401579298485
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	3.84114182625385e-6	3.84114182625385e-6	0.10157834331870119
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	5.133950634412834e-7	5.133950634412834e-7	0.013576645271446593
IT	PL	PUBLIC_SOCIAL	intermediate	REF_ELMA	8.559360784283629e-8	8.559360784283629e-8	0.0022635084244794317
IT	PL	TRADE	intermediate	REF_ELMA	3.3463711519361585e-7	3.3463711519361585e-7	0.008849421685496088
IT	PL	TRANSPORT	intermediate	REF_ELMA	1.7402545875284134e-7	1.7402545875284134e-7	0.004602073704899005
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	5.290900118258218e-7	5.290900118258218e-7	0.013991695516266313
IT	PL	AGRI_FOOD	intermediate	REF_ELMA	9.82331644222315e-8	9.82331644222315e-8	0.0025977593518579996
IT	PL	BASIC_METALS	intermediate	REF_ELMA	1.7608408290678667e-6	1.7608408290678667e-6	0.046565136710685365
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	5.099562336936564e-7	5.099562336936564e-7	0.013485706002729277
IT	PL	EXTRACTIVE	intermediate	REF_ELMA	3.5104257662443e-8	3.5104257662443e-8	0.000928326132717008
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	2.8532396066759327e-6	2.8532396066759327e-6	0.07545343688079952
IT	PL	NEW_ELMA	intermediate	REF_ELMA	7.093651530518699e-7	7.093651530518699e-7	0.018759041012890703
IT	PL	NEW_RATV	intermediate	REF_ELMA	7.630393704598854e-8	7.630393704598854e-8	0.0020178446577655104
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	2.581515324970176e-6	2.581515324970176e-6	0.06826773439346033
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	2.165546040625236e-7	2.165546040625236e-7	0.005726749730603332
IT	PL	PUBLIC_SOCIAL	intermediate	REF_ELMA	2.4008105642392437e-8	2.4008105642392437e-8	0.0006348902768198436
IT	PL	TRADE	intermediate	REF_ELMA	1.251462317442256e-7	1.251462317442256e-7	0.003309470846994073
IT	PL	TRANSPORT	intermediate	REF_ELMA	7.965753277861711e-8	7.965753277861711e-8	0.0021065299274300527
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	3.305275292817292e-7	3.305275292817292e-7	0.008740744383918178
IT	PL	AGRI_FOOD	intermediate	REF_ELMA	3.874955412278947e-8	3.874955412278947e-8	0.0010247253785914167
IT	PL	BASIC_METALS	intermediate	REF_ELMA	5.660243985490703e-7	5.660243985490703e-7	0.014968419101216254
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	1.924558465934983e-7	1.924558465934983e-7	0.005089462181622058
IT	PL	EXTRACTIVE	intermediate	REF_ELMA	1.2482993331322074e-8	1.2482993331322074e-8	0.0003301106388697798
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	9.280289188021519e-7	9.280289188021519e-7	0.02454156716616331
IT	PL	NEW_ELMA	intermediate	REF_ELMA	2.370717294862687e-7	2.370717294862687e-7	0.006269321628355565
IT	PL	NEW_RATV	intermediate	REF_ELMA	3.1261891970687595e-8	3.1261891970687595e-8	0.0008267154244829466
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	9.044816485240296e-7	9.044816485240296e-7	0.02391886360229566
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	8.127955165134626e-8	8.127955165134626e-8	0.002149423941079161
IT	PL	PUBLIC_SOCIAL	intermediate	REF_ELMA	1.4846196719954145e-8	1.4846196719954145e-8	0.0003926051511790272
IT	PL	TRADE	intermediate	REF_ELMA	4.3505609075646246e-8	4.3505609075646246e-8	0.0011504984441788072
IT	PL	TRANSPORT	intermediate	REF_ELMA	2.998274333253542e-8	2.998274333253542e-8	0.0007928885559633349
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	1.068953342619102e-7	1.068953342619102e-7	0.0028268289623175303
IT	PL	AGRI_FOOD	intermediate	REF_ELMA	1.2985039402423078e-8	1.2985039402423078e-8	0.0003433871619659964
IT	PL	BASIC_METALS	intermediate	REF_ELMA	2.644934320626319e-7	2.644934320626319e-7	0.006994483896420449
IT	PL	CONSTRUCTION	intermediate	REF_ELMA	7.279077000671924e-8	7.279077000671924e-8	0.0019249395519941675
IT	PL	METAL_COMPONENTS	intermediate	REF_ELMA	4.277149037067135e-7	4.277149037067135e-7	0.011310847996887918
IT	PL	NEW_ELMA	intermediate	REF_ELMA	1.0574533107263144e-7	1.0574533107263144e-7	0.0027964173232627744
IT	PL	NEW_RATV	intermediate	REF_ELMA	1.1161444669195661e-8	1.1161444669195661e-8	0.00029516250891625285
IT	PL	OTHER_MANUFACTURING	intermediate	REF_ELMA	3.7178099372644474e-7	3.7178099372644474e-7	0.009831685245775906
IT	PL	OTHER_SERVICES	intermediate	REF_ELMA	2.9795356299091732e-8	2.9795356299091732e-8	0.000787933137684708
IT	PL	TRADE	intermediate	REF_ELMA	1.7293874018280796e-8	1.7293874018280796e-8	0.000457333561685363
IT	PL	TRANSPORT	intermediate	REF_ELMA	1.0475193825456118e-8	1.0475193825456118e-8	0.0002770147218880119
IT	PL	UTIL_WASTE	intermediate	REF_ELMA	4.894422636238304e-8	4.894422636238304e-8	0.0012943217547775612
IT	PL	BASIC_METALS	intermediate	REF_OFMA	3.536857531005638e-8	3.536857531005638e-8	0.037934063653894595
IT	PL	CONSTRUCTION	intermediate	REF_OFMA	1.0218361638230078e-8	1.0218361638230078e-8	0.010959558801140652
IT	PL	METAL_COMPONENTS	intermediate	REF_OFMA	5.731672919430337e-8	5.731672919430337e-8	0.06147424471099727
IT	PL	NEW_ELMA	intermediate	REF_OFMA	1.4297741082616692e-8	1.4297741082616692e-8	0.01533483934764747
IT	PL	OTHER_MANUFACTURING	intermediate	REF_OFMA	5.145604085121799e-8	5.145604085121799e-8	0.055188446577674494
IT	PL	METAL_COMPONENTS	intermediate	REF_OFMA	1.3123670436662884e-8	1.3123670436662884e-8	0.014075606533564695
IT	PL	OTHER_MANUFACTURING	intermediate	REF_OFMA	1.20122362612317e-8	1.20122362612317e-8	0.012883553577280287
IT	PL	BASIC_METALS	intermediate	REF_OFMA	5.097457717521011e-8	5.097457717521011e-8	0.0546720595427823
IT	PL	CONSTRUCTION	intermediate	REF_OFMA	3.375557842842227e-8	3.375557842842227e-8	0.036204066733039136
IT	PL	EXTRACTIVE	intermediate	REF_OFMA	1.1376029733950134e-8	1.1376029733950134e-8	0.012201199292682903
IT	PL	METAL_COMPONENTS	intermediate	REF_OFMA	7.761983883164393e-8	7.761983883164393e-8	0.08325005690029662
IT	PL	NEW_ELMA	intermediate	REF_OFMA	1.6017069445639283e-8	1.6017069445639283e-8	0.017178880590278493
IT	PL	OTHER_MANUFACTURING	intermediate	REF_OFMA	9.470857955839894e-8	9.470857955839894e-8	0.10157834331870119
IT	PL	OTHER_SERVICES	intermediate	REF_OFMA	1.2658454024916472e-8	1.2658454024916472e-8	0.013576645271446593
IT	PL	UTIL_WASTE	intermediate	REF_OFMA	1.3045434338317631e-8	1.3045434338317631e-8	0.013991695516266313
IT	PL	BASIC_METALS	intermediate	REF_OFMA	4.341592716249526e-8	4.341592716249526e-8	0.046565136710685365
IT	PL	CONSTRUCTION	intermediate	REF_OFMA	1.2573664997207345e-8	1.2573664997207345e-8	0.013485706002729277
IT	PL	METAL_COMPONENTS	intermediate	REF_OFMA	7.035050578998954e-8	7.035050578998954e-8	0.07545343688079952
IT	PL	NEW_ELMA	intermediate	REF_OFMA	1.7490363301500477e-8	1.7490363301500477e-8	0.018759041012890703
IT	PL	OTHER_MANUFACTURING	intermediate	REF_OFMA	6.365077380509256e-8	6.365077380509256e-8	0.06826773439346033
IT	PL	BASIC_METALS	intermediate	REF_OFMA	1.3956101911045858e-8	1.3956101911045858e-8	0.014968419101216254
IT	PL	METAL_COMPONENTS	intermediate	REF_OFMA	2.2881816049626906e-8	2.2881816049626906e-8	0.02454156716616331
IT	PL	OTHER_MANUFACTURING	intermediate	REF_OFMA	2.2301226052851483e-8	2.2301226052851483e-8	0.02391886360229566
IT	PL	METAL_COMPONENTS	intermediate	REF_OFMA	1.0545893075113738e-8	1.0545893075113738e-8	0.011310847996887918
IT	PL	AGRI_FOOD	intermediate	REF_RATV	1.0576417144730013e-7	1.0576417144730013e-7	0.002083867812924948
IT	PL	BASIC_METALS	intermediate	REF_RATV	1.9252971743691888e-6	1.9252971743691888e-6	0.037934063653894595
IT	PL	CONSTRUCTION	intermediate	REF_RATV	5.56239051652531e-7	5.56239051652531e-7	0.010959558801140652
IT	PL	EXTRACTIVE	intermediate	REF_RATV	3.800682983836091e-8	3.800682983836091e-8	0.0007488472541094879
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	3.120050377898593e-6	3.120050377898593e-6	0.06147424471099727
IT	PL	NEW_ELMA	intermediate	REF_RATV	7.783010840811926e-7	7.783010840811926e-7	0.01533483934764747
IT	PL	NEW_RATV	intermediate	REF_RATV	8.356918822731961e-8	8.356918822731961e-8	0.0016465608259972173
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	2.801022353504508e-6	2.801022353504508e-6	0.055188446577674494
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	2.3176292818606774e-7	2.3176292818606774e-7	0.004566416960178545
IT	PL	PUBLIC_SOCIAL	intermediate	REF_RATV	2.3364041648897994e-8	2.3364041648897994e-8	0.0004603409047291253
IT	PL	TRADE	intermediate	REF_RATV	1.3273927237727998e-7	1.3273927237727998e-7	0.002615357293806441
IT	PL	TRANSPORT	intermediate	REF_RATV	8.389613450978922e-8	8.389613450978922e-8	0.0016530026372956056
IT	PL	UTIL_WASTE	intermediate	REF_RATV	3.6021340375321556e-7	3.6021340375321556e-7	0.0070972722387324695
IT	PL	BASIC_METALS	intermediate	REF_RATV	2.0266251754186846e-7	2.0266251754186846e-7	0.003993052575486498
IT	PL	CONSTRUCTION	intermediate	REF_RATV	5.4673671946897246e-8	5.4673671946897246e-8	0.0010772334678698532
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	3.273725434370953e-7	3.273725434370953e-7	0.006450209903491398
IT	PL	NEW_ELMA	intermediate	REF_RATV	8.089865587951938e-8	8.089865587951938e-8	0.0015939434194898662
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	2.8251899206756984e-7	2.8251899206756984e-7	0.005566461931798514
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	2.2374914523699252e-8	2.2374914523699252e-8	0.00044085216718325697
IT	PL	TRADE	intermediate	REF_RATV	1.3074126346358011e-8	1.3074126346358011e-8	0.00025759905932667325
IT	PL	UTIL_WASTE	intermediate	REF_RATV	3.72742874862683e-8	3.72742874862683e-8	0.0007344139974759713
IT	PL	AGRI_FOOD	intermediate	REF_RATV	2.559496212040386e-8	2.559496212040386e-8	0.000504296653638697
IT	PL	BASIC_METALS	intermediate	REF_RATV	4.3852781663414807e-7	4.3852781663414807e-7	0.008640298407778831
IT	PL	CONSTRUCTION	intermediate	REF_RATV	1.3524558493011618e-7	1.3524558493011618e-7	0.002664739083371989
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	7.143902571013464e-7	7.143902571013464e-7	0.014075606533564695
IT	PL	NEW_ELMA	intermediate	REF_RATV	1.7845076877693286e-7	1.7845076877693286e-7	0.003516009326762002
IT	PL	NEW_RATV	intermediate	REF_RATV	1.907634766503574e-8	1.907634766503574e-8	0.0003758606184244706
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	6.538890619387982e-7	6.538890619387982e-7	0.012883553577280287
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	5.492942410812075e-8	5.492942410812075e-8	0.0010822725438590715
IT	PL	TRADE	intermediate	REF_RATV	3.1487278095530426e-8	3.1487278095530426e-8	0.0006203927515528
IT	PL	TRANSPORT	intermediate	REF_RATV	1.9041578413445878e-8	1.9041578413445878e-8	0.00037517556106264274
IT	PL	UTIL_WASTE	intermediate	REF_RATV	8.258572107602375e-8	8.258572107602375e-8	0.0016271836067214477
IT	PL	AGRI_FOOD	intermediate	REF_RATV	2.7775528554705243e-7	2.7775528554705243e-7	0.005472602786943649
IT	PL	BASIC_METALS	intermediate	REF_RATV	2.7748137588169004e-6	2.7748137588169004e-6	0.0546720595427823
IT	PL	CONSTRUCTION	intermediate	REF_RATV	1.83749328882242e-6	1.83749328882242e-6	0.036204066733039136
IT	PL	EXTRACTIVE	intermediate	REF_RATV	6.192570017398067e-7	6.192570017398067e-7	0.012201199292682903
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	4.225255189599484e-6	4.225255189599484e-6	0.08325005690029662
IT	PL	NEW_ELMA	intermediate	REF_RATV	8.718931502054677e-7	8.718931502054677e-7	0.017178880590278493
IT	PL	NEW_RATV	intermediate	REF_RATV	3.10309421043896e-7	3.10309421043896e-7	0.00611401579298485
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	5.155485031947541e-6	5.155485031947541e-6	0.10157834331870119
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	6.890660862758715e-7	6.890660862758715e-7	0.013576645271446593
IT	PL	PUBLIC_SOCIAL	intermediate	REF_RATV	1.1488161177701e-7	1.1488161177701e-7	0.0022635084244794317
IT	PL	REF_ELMA	intermediate	REF_RATV	1.241816733307423e-8	1.241816733307423e-8	0.0002446747215696173
IT	PL	TRADE	intermediate	REF_RATV	4.491416137574236e-7	4.491416137574236e-7	0.008849421685496088
IT	PL	TRANSPORT	intermediate	REF_RATV	2.335726428131074e-7	2.335726428131074e-7	0.004602073704899005
IT	PL	UTIL_WASTE	intermediate	REF_RATV	7.101314556721875e-7	7.101314556721875e-7	0.013991695516266313
IT	PL	AGRI_FOOD	intermediate	REF_RATV	1.3184611027850838e-7	1.3184611027850838e-7	0.0025977593518579996
IT	PL	BASIC_METALS	intermediate	REF_RATV	2.363356769555935e-6	2.363356769555935e-6	0.046565136710685365
IT	PL	CONSTRUCTION	intermediate	REF_RATV	6.844505745105595e-7	6.844505745105595e-7	0.013485706002729277
IT	PL	EXTRACTIVE	intermediate	REF_RATV	4.711606160943515e-8	4.711606160943515e-8	0.000928326132717008
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	3.829547241457553e-6	3.829547241457553e-6	0.07545343688079952
IT	PL	NEW_ELMA	intermediate	REF_RATV	9.520922668743976e-7	9.520922668743976e-7	0.018759041012890703
IT	PL	NEW_RATV	intermediate	REF_RATV	1.0241324666288534e-7	1.0241324666288534e-7	0.0020178446577655104
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	3.4648456681972514e-6	3.4648456681972514e-6	0.06826773439346033
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	2.906542039694745e-7	2.906542039694745e-7	0.005726749730603332
IT	PL	PUBLIC_SOCIAL	intermediate	REF_RATV	3.222308232380006e-8	3.222308232380006e-8	0.0006348902768198436
IT	PL	TRADE	intermediate	REF_RATV	1.6796815992374518e-7	1.6796815992374518e-7	0.003309470846994073
IT	PL	TRANSPORT	intermediate	REF_RATV	1.0691435945299325e-7	1.0691435945299325e-7	0.0021065299274300527
IT	PL	UTIL_WASTE	intermediate	REF_RATV	4.436258297498081e-7	4.436258297498081e-7	0.008740744383918178
IT	PL	AGRI_FOOD	intermediate	REF_RATV	5.2008687861836796e-8	5.2008687861836796e-8	0.0010247253785914167
IT	PL	BASIC_METALS	intermediate	REF_RATV	7.597038709926535e-7	7.597038709926535e-7	0.014968419101216254
IT	PL	CONSTRUCTION	intermediate	REF_RATV	2.5830945101843277e-7	2.5830945101843277e-7	0.005089462181622058
IT	PL	EXTRACTIVE	intermediate	REF_RATV	1.675436320358321e-8	1.675436320358321e-8	0.0003301106388697798
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	1.2455773352073994e-6	1.2455773352073994e-6	0.02454156716616331
IT	PL	NEW_ELMA	intermediate	REF_RATV	3.181917794627148e-7	3.181917794627148e-7	0.006269321628355565
IT	PL	NEW_RATV	intermediate	REF_RATV	4.195893393564833e-8	4.195893393564833e-8	0.0008267154244829466
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	1.2139727746487805e-6	1.2139727746487805e-6	0.02391886360229566
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	1.0909139284518304e-7	1.0909139284518304e-7	0.002149423941079161
IT	PL	PUBLIC_SOCIAL	intermediate	REF_RATV	1.992619602013466e-8	1.992619602013466e-8	0.0003926051511790272
IT	PL	TRADE	intermediate	REF_RATV	5.839214653888503e-8	5.839214653888503e-8	0.0011504984441788072
IT	PL	TRANSPORT	intermediate	REF_RATV	4.024209244529879e-8	4.024209244529879e-8	0.0007928885559633349
IT	PL	UTIL_WASTE	intermediate	REF_RATV	1.4347225921355153e-7	1.4347225921355153e-7	0.0028268289623175303
IT	PL	AGRI_FOOD	intermediate	REF_RATV	1.7428196954583644e-8	1.7428196954583644e-8	0.0003433871619659964
IT	PL	BASIC_METALS	intermediate	REF_RATV	3.5499650669686477e-7	3.5499650669686477e-7	0.006994483896420449
IT	PL	CONSTRUCTION	intermediate	REF_RATV	9.769796123346172e-8	9.769796123346172e-8	0.0019249395519941675
IT	PL	METAL_COMPONENTS	intermediate	REF_RATV	5.740683067022784e-7	5.740683067022784e-7	0.011310847996887918
IT	PL	NEW_ELMA	intermediate	REF_RATV	1.4192875353289802e-7	1.4192875353289802e-7	0.0027964173232627744
IT	PL	NEW_RATV	intermediate	REF_RATV	1.498061345552255e-8	1.498061345552255e-8	0.00029516250891625285
IT	PL	OTHER_MANUFACTURING	intermediate	REF_RATV	4.989952037747534e-7	4.989952037747534e-7	0.009831685245775906
IT	PL	OTHER_SERVICES	intermediate	REF_RATV	3.9990586229231214e-8	3.9990586229231214e-8	0.000787933137684708
IT	PL	TRADE	intermediate	REF_RATV	2.3211407617454864e-8	2.3211407617454864e-8	0.000457333561685363
IT	PL	TRANSPORT	intermediate	REF_RATV	1.4059544639766002e-8	1.4059544639766002e-8	0.0002770147218880119
IT	PL	UTIL_WASTE	intermediate	REF_RATV	6.569172340548774e-8	6.569172340548774e-8	0.0012943217547775612
IT	PL	AGRI_FOOD	intermediate	REU_ELMA	4.348996533026793e-8	4.348996533026793e-8	0.002083867812924948
IT	PL	BASIC_METALS	intermediate	REU_ELMA	7.916774293031753e-7	7.916774293031753e-7	0.037934063653894595
IT	PL	CONSTRUCTION	intermediate	REU_ELMA	2.2872412028267455e-7	2.2872412028267455e-7	0.010959558801140652
IT	PL	EXTRACTIVE	intermediate	REU_ELMA	1.5628314289847382e-8	1.5628314289847382e-8	0.0007488472541094879
IT	PL	METAL_COMPONENTS	intermediate	REU_ELMA	1.282956987292345e-6	1.282956987292345e-6	0.06147424471099727
IT	PL	NEW_ELMA	intermediate	REU_ELMA	3.2003547798856294e-7	3.2003547798856294e-7	0.01533483934764747
IT	PL	NEW_RATV	intermediate	REU_ELMA	3.436344320529863e-8	3.436344320529863e-8	0.0016465608259972173
IT	PL	OTHER_MANUFACTURING	intermediate	REU_ELMA	1.1517734538667932e-6	1.1517734538667932e-6	0.055188446577674494
IT	PL	OTHER_SERVICES	intermediate	REU_ELMA	9.530034201303964e-8	9.530034201303964e-8	0.004566416960178545
IT	PL	TRADE	intermediate	REU_ELMA	5.458206001764374e-8	5.458206001764374e-8	0.002615357293806441
IT	PL	TRANSPORT	intermediate	REU_ELMA	3.4497882706831985e-8	3.4497882706831985e-8	0.0016530026372956056
IT	PL	UTIL_WASTE	intermediate	REU_ELMA	1.4811885940534216e-7	1.4811885940534216e-7	0.0070972722387324695
IT	PL	BASIC_METALS	intermediate	REU_ELMA	8.33343252353883e-8	8.33343252353883e-8	0.003993052575486498
IT	PL	CONSTRUCTION	intermediate	REU_ELMA	2.2481678482526436e-8	2.2481678482526436e-8	0.0010772334678698532
IT	PL	METAL_COMPONENTS	intermediate	REU_ELMA	1.346147789873728e-7	1.346147789873728e-7	0.006450209903491398
IT	PL	NEW_ELMA	intermediate	REU_ELMA	3.3265326918564785e-8	3.3265326918564785e-8	0.0015939434194898662
IT	PL	OTHER_MANUFACTURING	intermediate	REU_ELMA	1.1617110976265775e-7	1.1617110976265775e-7	0.005566461931798514
IT	PL	UTIL_WASTE	intermediate	REU_ELMA	1.5327094689112034e-8	1.5327094689112034e-8	0.0007344139974759713
IT	PL	AGRI_FOOD	intermediate	REU_ELMA	1.0524585027364672e-8	1.0524585027364672e-8	0.000504296653638697
IT	PL	BASIC_METALS	intermediate	REU_ELMA	1.8032155200383823e-7	1.8032155200383823e-7	0.008640298407778831
IT	PL	CONSTRUCTION	intermediate	REU_ELMA	5.561264953144685e-8	5.561264953144685e-8	0.002664739083371989
IT	PL	METAL_COMPONENTS	intermediate	REU_ELMA	2.9375550423613574e-7	2.9375550423613574e-7	0.014075606533564695
IT	PL	NEW_ELMA	intermediate	REU_ELMA	7.337851411369028e-8	7.337851411369028e-8	0.003516009326762002
IT	PL	OTHER_MANUFACTURING	intermediate	REU_ELMA	2.6887756264161317e-7	2.6887756264161317e-7	0.012883553577280287
IT	PL	OTHER_SERVICES	intermediate	REU_ELMA	2.2586843137745175e-8	2.2586843137745175e-8	0.0010822725438590715
IT	PL	TRADE	intermediate	REU_ELMA	1.294749076157094e-8	1.294749076157094e-8	0.0006203927515528
IT	PL	UTIL_WASTE	intermediate	REU_ELMA	3.395904394865031e-8	3.395904394865031e-8	0.0016271836067214477
IT	PL	AGRI_FOOD	intermediate	REU_ELMA	1.1421228544071708e-7	1.1421228544071708e-7	0.005472602786943649
IT	PL	BASIC_METALS	intermediate	REU_ELMA	1.1409965446477101e-6	1.1409965446477101e-6	0.0546720595427823
IT	PL	CONSTRUCTION	intermediate	REU_ELMA	7.555726890491045e-7	7.555726890491045e-7	0.036204066733039136
IT	PL	EXTRACTIVE	intermediate	REU_ELMA	2.54636945268457e-7	2.54636945268457e-7	0.012201199292682903
IT	PL	METAL_COMPONENTS	intermediate	REU_ELMA	1.7374144683653836e-6	1.7374144683653836e-6	0.08325005690029662
IT	PL	NEW_ELMA	intermediate	REU_ELMA	3.5852030375927313e-7	3.5852030375927313e-7	0.017178880590278493
IT	PL	NEW_RATV	intermediate	REU_ELMA	1.2759846532319288e-7	1.2759846532319288e-7	0.00611401579298485
