table	row_region	row_sector	column_region	column_code	original_value_meur	constructed_value_meur	balanced_value_meur	change_from_original_meur	balancing_adjustment_meur
intermediate	REU	OTHER_SERVICES	REU	EXTRACTIVE	29085.489670129686	29085.489670129686	29085.776380838353	0.2867107086676697	0.2867107086676697
intermediate	REU	OTHER_SERVICES	REU	INC_EE	44.613639370105055	44.613639370105055	44.6250043488764	0.011364978771347012	0.011364978771347012
intermediate	REU	OTHER_SERVICES	REU	METAL_COMPONENTS	23288.900800100157	23288.900800100157	23289.53312923927	0.6323291391126986	0.6323291391126986
intermediate	REU	OTHER_SERVICES	REU	NEW_ELMA	9348.42072435699	9348.42072435699	9348.485046022035	0.06432166504419001	0.06432166504419001
intermediate	REU	OTHER_SERVICES	REU	NEW_OFMA	788.6501743556596	788.6501743556596	788.6518542470914	0.0016798914317632807	0.0016798914317632807
intermediate	REU	OTHER_SERVICES	REU	NEW_RATV	14048.447463946277	14048.447463946277	14048.494252660465	0.046788714187641745	0.046788714187641745
intermediate	REU	OTHER_SERVICES	REU	OTHER_MANUFACTURING	213746.3678313528	213746.3678313528	213751.05429445594	4.686463103134884	4.686463103134884
intermediate	REU	OTHER_SERVICES	REU	OTHER_SERVICES	1.424638337793674e6	1.424638337793674e6	1.4246564043505494e6	18.06655687536113	18.06655687536113
intermediate	REU	OTHER_SERVICES	REU	PUBLIC_SOCIAL	248480.25993678634	248480.25993678634	248487.2912333168	7.031296530447435	7.031296530447435
intermediate	REU	OTHER_SERVICES	REU	REC_EE	13.383252344010293	13.383252344010293	13.385866820257048	0.0026144762467552596	0.0026144762467552596
intermediate	REU	OTHER_SERVICES	REU	REF_ELMA	2400.2256131999206	2400.2256131999206	2400.244217345391	0.01860414547036271	0.01860414547036271
intermediate	REU	OTHER_SERVICES	REU	REF_OFMA	369.41660710689604	369.41660710689604	369.41821924975477	0.0016121428587325681	0.0016121428587325681
intermediate	REU	OTHER_SERVICES	REU	REF_RATV	6574.862521343737	6574.862521343737	6574.91489678047	0.05237543673320033	0.05237543673320033
intermediate	REU	OTHER_SERVICES	REU	REP_ELMA	13.611032320447588	13.611032320447588	13.611050047140411	1.7726692822961354e-5	1.7726692822961354e-5
intermediate	REU	OTHER_SERVICES	REU	REP_OFMA	2.4366562618463625	2.4366562618463625	2.436658778606494	2.516760131410223e-6	2.516760131410223e-6
intermediate	REU	OTHER_SERVICES	REU	REP_RATV	41.083590810070376	41.083590810070376	41.08365032944014	5.951936976344996e-5	5.951936976344996e-5
intermediate	REU	OTHER_SERVICES	REU	REU_ELMA	828.2920373901443	828.2920373901443	828.297649180093	0.00561178994871625	0.00561178994871625
intermediate	REU	OTHER_SERVICES	REU	REU_OFMA	97.48572033925203	97.48572033925203	97.48582450167348	0.00010416242145083743	0.00010416242145083743
intermediate	REU	OTHER_SERVICES	REU	REU_RATV	1733.255716034309	1733.255716034309	1733.2677682115468	0.012052177237819706	0.012052177237819706
intermediate	REU	OTHER_SERVICES	REU	TRADE	339009.7548939632	339009.7548939632	339014.65327694017	4.89838297694223	4.89838297694223
intermediate	REU	OTHER_SERVICES	REU	TRANSPORT	159792.27447405976	159792.27447405976	159793.59208222048	1.3176081607234664	1.3176081607234664
intermediate	REU	OTHER_SERVICES	REU	UTIL_WASTE	71149.27200120733	71149.27200120733	71154.56957021313	5.297569005808327	5.297569005808327
intermediate	REU	OTHER_SERVICES	ROW	AGRI_FOOD	8525.288485332421	8525.288485332421	8525.28776573113	-0.0007196012920758221	-0.0007196012920758221
intermediate	REU	OTHER_SERVICES	ROW	BASIC_METALS	2576.8623117518455	2576.8623117518455	2576.862246007835	-6.574401049874723e-5	-6.574401049874723e-5
intermediate	REU	OTHER_SERVICES	ROW	CONSTRUCTION	13961.414497838294	13961.414497838294	13961.41256794806	-0.001929890233441256	-0.001929890233441256
intermediate	REU	OTHER_SERVICES	ROW	EXTRACTIVE	5723.895361399117	5723.895361399117	5723.895037016825	-0.0003243822920921957	-0.0003243822920921957
intermediate	REU	OTHER_SERVICES	ROW	METAL_COMPONENTS	2283.5785900701817	2283.5785900701817	2283.5785384397577	-5.1630423968163086e-5	-5.1630423968163086e-5
intermediate	REU	OTHER_SERVICES	ROW	NEW_ELMA	1282.0364697635882	1282.0364697635882	1282.0364534903297	-1.627325855224626e-5	-1.627325855224626e-5
intermediate	REU	OTHER_SERVICES	ROW	NEW_OFMA	1074.9255606800248	1074.9255606800248	1074.9255492399056	-1.1440119124017656e-5	-1.1440119124017656e-5
intermediate	REU	OTHER_SERVICES	ROW	NEW_RATV	3872.894388658224	3872.894388658224	3872.894240151857	-0.0001485063671680109	-0.0001485063671680109
intermediate	REU	OTHER_SERVICES	ROW	OTHER_MANUFACTURING	29967.695328253598	29967.695328253598	29967.686436642573	-0.008891611025319435	-0.008891611025319435
intermediate	REU	OTHER_SERVICES	ROW	OTHER_SERVICES	105591.04835504592	105591.04835504592	105590.93796549419	-0.11038955172989517	-0.11038955172989517
intermediate	REU	OTHER_SERVICES	ROW	PUBLIC_SOCIAL	25469.812292347466	25469.812292347466	25469.805869534805	-0.006422812661185162	-0.006422812661185162
intermediate	REU	OTHER_SERVICES	ROW	REF_ELMA	227.7662892332129	227.7662892332129	227.7662887195802	-5.136326990395901e-7	-5.136326990395901e-7
intermediate	REU	OTHER_SERVICES	ROW	REF_OFMA	80.28727013024174	80.28727013024174	80.28727006642022	-6.382151696016081e-8	-6.382151696016081e-8
intermediate	REU	OTHER_SERVICES	ROW	REF_RATV	289.3439995884246	289.3439995884246	289.34399875952346	-8.28901136173954e-7	-8.28901136173954e-7
intermediate	REU	OTHER_SERVICES	ROW	REU_ELMA	47.49762466539227	47.49762466539227	47.49762464305565	-2.233662144135451e-8	-2.233662144135451e-8
intermediate	REU	OTHER_SERVICES	ROW	REU_RATV	95.0322256266741	95.0322256266741	95.03222553725804	-8.941606211010367e-8	-8.941606211010367e-8
intermediate	REU	OTHER_SERVICES	ROW	TRADE	22418.344556801676	22418.344556801676	22418.339580796244	-0.0049760054316720925	-0.0049760054316720925
intermediate	REU	OTHER_SERVICES	ROW	TRANSPORT	12977.165488452954	12977.165488452954	12977.163821077314	-0.0016673756399541162	-0.0016673756399541162
intermediate	REU	OTHER_SERVICES	ROW	UTIL_WASTE	4066.7116266871426	4066.7116266871426	4066.71146294498	-0.0001637421623854607	-0.0001637421623854607
intermediate	REU	OTHER_SERVICES	SK	AGRI_FOOD	66.54850769863117	66.54850769863117	66.54851907955626	1.1380925087678406e-5	1.1380925087678406e-5
intermediate	REU	OTHER_SERVICES	SK	BASIC_METALS	26.3256129620784	26.3256129620784	26.325629662425417	1.670034701817258e-5	1.670034701817258e-5
intermediate	REU	OTHER_SERVICES	SK	CONSTRUCTION	50.72669261942118	50.72669261942118	50.7266938133503	1.193929122678128e-6	1.193929122678128e-6
intermediate	REU	OTHER_SERVICES	SK	EXTRACTIVE	5.1233886922324405	5.1233886922324405	5.123389586548428	8.943159874874596e-7	8.943159874874596e-7
intermediate	REU	OTHER_SERVICES	SK	INC_EE	0.1732118490023619	0.1732118490023619	0.17321193142934588	8.242698398830406e-8	8.242698398830406e-8
intermediate	REU	OTHER_SERVICES	SK	METAL_COMPONENTS	36.11107765353148	36.11107765353148	36.111089476541025	1.1823009543832086e-5	1.1823009543832086e-5
intermediate	REU	OTHER_SERVICES	SK	NEW_ELMA	21.0987316129206	21.0987316129206	21.098735136397757	3.5234771580405777e-6	3.5234771580405777e-6
intermediate	REU	OTHER_SERVICES	SK	NEW_OFMA	0.0379724016711283	0.0379724016711283	0.03797242490263507	2.3231506766918653e-8	2.3231506766918653e-8
intermediate	REU	OTHER_SERVICES	SK	NEW_RATV	20.162444467188365	20.162444467188365	20.162444690686506	2.2349814088329367e-7	2.2349814088329367e-7
intermediate	REU	OTHER_SERVICES	SK	OTHER_MANUFACTURING	449.5829542841752	449.5829542841752	449.58311257901187	0.00015829483669449473	0.00015829483669449473
intermediate	REU	OTHER_SERVICES	SK	OTHER_SERVICES	949.597836586669	949.597836586669	949.5984973125651	0.0006607258960684703	0.0006607258960684703
intermediate	REU	OTHER_SERVICES	SK	PUBLIC_SOCIAL	155.71447575871534	155.71447575871534	155.71523087124513	0.0007551125297879935	0.0007551125297879935
intermediate	REU	OTHER_SERVICES	SK	REC_EE	0.12666648734577132	0.12666648734577132	0.12666657491510708	8.756933575493342e-8	8.756933575493342e-8
intermediate	REU	OTHER_SERVICES	SK	REF_ELMA	5.543402403127085	5.543402403127085	5.543402861394967	4.582678823084052e-7	4.582678823084052e-7
intermediate	REU	OTHER_SERVICES	SK	REF_RATV	8.761187964099792	8.761187964099792	8.761188695464753	7.313649614815176e-7	7.313649614815176e-7
intermediate	REU	OTHER_SERVICES	SK	REP_ELMA	0.10452772201755563	0.10452772201755563	0.1045278035895146	8.157195897917635e-8	8.157195897917635e-8
intermediate	REU	OTHER_SERVICES	SK	REP_RATV	0.09610449119714781	0.09610449119714781	0.09610456697830165	7.578115383821693e-8	7.578115383821693e-8
intermediate	REU	OTHER_SERVICES	SK	REU_ELMA	2.359907724565634	2.359907724565634	2.3599078267251685	1.0215953460956939e-7	1.0215953460956939e-7
intermediate	REU	OTHER_SERVICES	SK	REU_RATV	3.0943925307512803	3.0943925307512803	3.094392652562315	1.2181103459241172e-7	1.2181103459241172e-7
intermediate	REU	OTHER_SERVICES	SK	TRADE	166.6885984367198	166.6885984367198	166.68866459937402	6.616265423531331e-5	6.616265423531331e-5
intermediate	REU	OTHER_SERVICES	SK	TRANSPORT	65.52653525310083	65.52653525310083	65.52654055250703	5.299406197423195e-6	5.299406197423195e-6
intermediate	REU	OTHER_SERVICES	SK	UTIL_WASTE	100.17734111057675	100.17734111057675	100.1774140649888	7.295441204746567e-5	7.295441204746567e-5
intermediate	REU	PUBLIC_SOCIAL	DE	AGRI_FOOD	52.63441300320551	52.63441300320551	52.634421815980694	8.812775185162991e-6	8.812775185162991e-6
intermediate	REU	PUBLIC_SOCIAL	DE	BASIC_METALS	28.62083498511061	28.62083498511061	28.62089035100845	5.53658978397209e-5	5.53658978397209e-5
intermediate	REU	PUBLIC_SOCIAL	DE	CONSTRUCTION	42.7497492591301	42.7497492591301	42.749750518942044	1.2598119454310108e-6	1.2598119454310108e-6
intermediate	REU	PUBLIC_SOCIAL	DE	EXTRACTIVE	4.21433319564292	4.21433319564292	4.214335708825816	2.5131828955693436e-6	2.5131828955693436e-6
intermediate	REU	PUBLIC_SOCIAL	DE	INC_EE	0.0485345370598657	0.0485345370598657	0.04853465568510421	1.1862523851408069e-7	1.1862523851408069e-7
intermediate	REU	PUBLIC_SOCIAL	DE	METAL_COMPONENTS	32.015648670366964	32.015648670366964	32.01565795175505	9.28138808831136e-6	9.28138808831136e-6
intermediate	REU	PUBLIC_SOCIAL	DE	NEW_ELMA	21.221596843365504	21.221596843365504	21.221598316689033	1.4733235289554614e-6	1.4733235289554614e-6
intermediate	REU	PUBLIC_SOCIAL	DE	NEW_RATV	13.591383707814478	13.591383707814478	13.591384372601143	6.647866648279432e-7	6.647866648279432e-7
intermediate	REU	PUBLIC_SOCIAL	DE	OTHER_MANUFACTURING	323.61700740578124	323.61700740578124	323.6170912747283	8.386894705836312e-5	8.386894705836312e-5
intermediate	REU	PUBLIC_SOCIAL	DE	OTHER_SERVICES	528.8970769225953	528.8970769225953	528.8971539351079	7.701251263370068e-5	7.701251263370068e-5
intermediate	REU	PUBLIC_SOCIAL	DE	PUBLIC_SOCIAL	212.3326489589062	212.3326489589062	212.33274434322917	9.538432297517829e-5	9.538432297517829e-5
intermediate	REU	PUBLIC_SOCIAL	DE	REC_EE	0.10480876164409429	0.10480876164409429	0.10480910346013543	3.418160411383653e-7	3.418160411383653e-7
intermediate	REU	PUBLIC_SOCIAL	DE	REU_RATV	0.49352424683371215	0.49352424683371215	0.49352426164198093	1.4808268777866118e-8	1.4808268777866118e-8
intermediate	REU	PUBLIC_SOCIAL	DE	TRADE	47.209241176239644	47.209241176239644	47.209243438808215	2.2625685716093358e-6	2.2625685716093358e-6
intermediate	REU	PUBLIC_SOCIAL	DE	TRANSPORT	180.2672279451042	180.2672279451042	180.26725318700704	2.524190284702854e-5	2.524190284702854e-5
intermediate	REU	PUBLIC_SOCIAL	DE	UTIL_WASTE	98.98706791684488	98.98706791684488	98.98720652232664	0.00013860548176580778	0.00013860548176580778
intermediate	REU	PUBLIC_SOCIAL	FR	AGRI_FOOD	62.15565054789294	62.15565054789294	62.15565333199614	2.7841032022024592e-6	2.7841032022024592e-6
intermediate	REU	PUBLIC_SOCIAL	FR	BASIC_METALS	15.71020171025892	15.71020171025892	15.710263547337968	6.183707904838798e-5	6.183707904838798e-5
intermediate	REU	PUBLIC_SOCIAL	FR	CONSTRUCTION	55.88958562530851	55.88958562530851	55.889589041055245	3.4157467325712787e-6	3.4157467325712787e-6
intermediate	REU	PUBLIC_SOCIAL	FR	EXTRACTIVE	5.662532194802551	5.662532194802551	5.662534323372442	2.1285698910133988e-6	2.1285698910133988e-6
intermediate	REU	PUBLIC_SOCIAL	FR	INC_EE	0.058605710774386414	0.058605710774386414	0.05860597751470493	2.667403185135919e-7	2.667403185135919e-7
intermediate	REU	PUBLIC_SOCIAL	FR	METAL_COMPONENTS	18.471760491175054	18.471760491175054	18.47176581133375	5.320158695809596e-6	5.320158695809596e-6
intermediate	REU	PUBLIC_SOCIAL	FR	NEW_ELMA	9.504714352948927	9.504714352948927	9.504717046674928	2.6937260013681907e-6	2.6937260013681907e-6
intermediate	REU	PUBLIC_SOCIAL	FR	NEW_RATV	9.844536040012393	9.844536040012393	9.844538707653843	2.667641449960456e-6	2.667641449960456e-6
intermediate	REU	PUBLIC_SOCIAL	FR	OTHER_MANUFACTURING	206.65086727037368	206.65086727037368	206.65092877408117	6.150370748514433e-5	6.150370748514433e-5
intermediate	REU	PUBLIC_SOCIAL	FR	OTHER_SERVICES	503.7991822267011	503.7991822267011	503.7992522974001	7.007069899600538e-5	7.007069899600538e-5
intermediate	REU	PUBLIC_SOCIAL	FR	PUBLIC_SOCIAL	94.82134113101736	94.82134113101736	94.82136996394809	2.8832930723865502e-5	2.8832930723865502e-5
intermediate	REU	PUBLIC_SOCIAL	FR	REC_EE	0.06700411262730491	0.06700411262730491	0.0670044198431066	3.072158016870219e-7	3.072158016870219e-7
intermediate	REU	PUBLIC_SOCIAL	FR	REF_ELMA	0.7497317060399207	0.7497317060399207	0.7497317164860025	1.044608177735995e-8	1.044608177735995e-8
intermediate	REU	PUBLIC_SOCIAL	FR	REF_RATV	0.8026348847284568	0.8026348847284568	0.8026348973462291	1.2617772271461547e-8	1.2617772271461547e-8
intermediate	REU	PUBLIC_SOCIAL	FR	TRADE	116.2048331138332	116.2048331138332	116.2048423799108	9.266077597658295e-6	9.266077597658295e-6
intermediate	REU	PUBLIC_SOCIAL	FR	TRANSPORT	97.44265169545797	97.44265169545797	97.44266103194433	9.336486357369722e-6	9.336486357369722e-6
intermediate	REU	PUBLIC_SOCIAL	FR	UTIL_WASTE	47.0891566291005	47.0891566291005	47.08919646241927	3.9833318766113734e-5	3.9833318766113734e-5
intermediate	REU	PUBLIC_SOCIAL	IT	AGRI_FOOD	46.501410057271016	46.501410057271016	46.50142072155619	1.0664285170491894e-5	1.0664285170491894e-5
intermediate	REU	PUBLIC_SOCIAL	IT	BASIC_METALS	22.055425035044234	22.055425035044234	22.055546781978546	0.00012174693431177275	0.00012174693431177275
intermediate	REU	PUBLIC_SOCIAL	IT	CONSTRUCTION	45.17516958435324	45.17516958435324	45.17517872431383	9.139960589266138e-6	9.139960589266138e-6
intermediate	REU	PUBLIC_SOCIAL	IT	EXTRACTIVE	2.057519764375783	2.057519764375783	2.0575213110951522	1.546719369027727e-6	1.546719369027727e-6
intermediate	REU	PUBLIC_SOCIAL	IT	INC_EE	0.052067203634671655	0.052067203634671655	0.05206751157069727	3.07936025616129e-7	3.07936025616129e-7
intermediate	REU	PUBLIC_SOCIAL	IT	METAL_COMPONENTS	18.87715332583844	18.87715332583844	18.87716340485212	1.0079013680552862e-5	1.0079013680552862e-5
intermediate	REU	PUBLIC_SOCIAL	IT	NEW_ELMA	9.547595347000867	9.547595347000867	9.54759902660855	3.67960768343778e-6	3.67960768343778e-6
intermediate	REU	PUBLIC_SOCIAL	IT	NEW_OFMA	1.538557322150671	1.538557322150671	1.538558049880482	7.277298110786035e-7	7.277298110786035e-7
intermediate	REU	PUBLIC_SOCIAL	IT	NEW_RATV	5.3047226820572675	5.3047226820572675	5.304725303282983	2.6212257155933116e-6	2.6212257155933116e-6
intermediate	REU	PUBLIC_SOCIAL	IT	OTHER_MANUFACTURING	216.6622858708379	216.6622858708379	216.6624507600096	0.00016488917168544504	0.00016488917168544504
intermediate	REU	PUBLIC_SOCIAL	IT	OTHER_SERVICES	224.53536391403676	224.53536391403676	224.5354301727722	6.625873544408023e-5	6.625873544408023e-5
intermediate	REU	PUBLIC_SOCIAL	IT	PUBLIC_SOCIAL	84.2134138147519	84.2134138147519	84.21357741923809	0.00016360448618968348	0.00016360448618968348
intermediate	REU	PUBLIC_SOCIAL	IT	REC_EE	0.09499164134894558	0.09499164134894558	0.09499213494869736	4.935997517802049e-7	4.935997517802049e-7
intermediate	REU	PUBLIC_SOCIAL	IT	REF_ELMA	0.7129328532937071	0.7129328532937071	0.7129329422375106	8.89438034334944e-8	8.89438034334944e-8
intermediate	REU	PUBLIC_SOCIAL	IT	REF_RATV	0.29138165644194014	0.29138165644194014	0.2913816854324109	2.8990470746226293e-8	2.8990470746226293e-8
intermediate	REU	PUBLIC_SOCIAL	IT	REU_ELMA	0.21036919305221502	0.21036919305221502	0.21036921129873332	1.8246518296294312e-8	1.8246518296294312e-8
intermediate	REU	PUBLIC_SOCIAL	IT	TRADE	60.447282156531934	60.447282156531934	60.44729266553033	1.0508998393277125e-5	1.0508998393277125e-5
intermediate	REU	PUBLIC_SOCIAL	IT	TRANSPORT	66.41806109838784	66.41806109838784	66.41808139093109	2.0292543254640805e-5	2.0292543254640805e-5
intermediate	REU	PUBLIC_SOCIAL	IT	UTIL_WASTE	42.01936098013166	42.01936098013166	42.019451667501606	9.068736994777282e-5	9.068736994777282e-5
intermediate	REU	PUBLIC_SOCIAL	PL	AGRI_FOOD	11.595208071337035	11.595208071337035	11.595208216572752	1.4523571678637381e-7	1.4523571678637381e-7
intermediate	REU	PUBLIC_SOCIAL	PL	BASIC_METALS	3.197052019031152	3.197052019031152	3.1970536501963345	1.6311651824807427e-6	1.6311651824807427e-6
intermediate	REU	PUBLIC_SOCIAL	PL	CONSTRUCTION	8.528079008141102	8.528079008141102	8.528079226777688	2.18636586168941e-7	2.18636586168941e-7
intermediate	REU	PUBLIC_SOCIAL	PL	EXTRACTIVE	1.8627248253629534	1.8627248253629534	1.8627251517533439	3.2639039049264795e-7	3.2639039049264795e-7
intermediate	REU	PUBLIC_SOCIAL	PL	INC_EE	0.03331292940581272	0.03331292940581272	0.033312940999466724	1.1593654002106657e-8	1.1593654002106657e-8
intermediate	REU	PUBLIC_SOCIAL	PL	METAL_COMPONENTS	3.928190181202457	3.928190181202457	3.928190811531735	6.303292781062453e-7	6.303292781062453e-7
intermediate	REU	PUBLIC_SOCIAL	PL	NEW_ELMA	2.1304804968583055	2.1304804968583055	2.1304805922370766	9.537877110332715e-8	9.537877110332715e-8
intermediate	REU	PUBLIC_SOCIAL	PL	NEW_RATV	1.2863320363183675	1.2863320363183675	1.2863320492327504	1.291438289641178e-8	1.291438289641178e-8
intermediate	REU	PUBLIC_SOCIAL	PL	OTHER_MANUFACTURING	37.747835185431896	37.747835185431896	37.74783909331959	3.9078876952203245e-6	3.9078876952203245e-6
intermediate	REU	PUBLIC_SOCIAL	PL	OTHER_SERVICES	63.53322879878184	63.53322879878184	63.533243011875015	1.4213093173509606e-5	1.4213093173509606e-5
intermediate	REU	PUBLIC_SOCIAL	PL	PUBLIC_SOCIAL	9.406448332898748	9.406448332898748	9.406449055646814	7.227480658400509e-7	7.227480658400509e-7
intermediate	REU	PUBLIC_SOCIAL	PL	REC_EE	0.02539426301647776	0.02539426301647776	0.025394274091454408	1.107497664756818e-8	1.107497664756818e-8
intermediate	REU	PUBLIC_SOCIAL	PL	TRADE	13.573655077624085	13.573655077624085	13.573655775501797	6.978777111754653e-7	6.978777111754653e-7
intermediate	REU	PUBLIC_SOCIAL	PL	TRANSPORT	18.55021174420931	18.55021174420931	18.550213439299842	1.6950905319390586e-6	1.6950905319390586e-6
intermediate	REU	PUBLIC_SOCIAL	PL	UTIL_WASTE	8.366379196280482	8.366379196280482	8.366384705718092	5.509437610129453e-6	5.509437610129453e-6
intermediate	REU	PUBLIC_SOCIAL	REU	AGRI_FOOD	5435.352647767572	5435.352647767572	5435.353553059538	0.0009052919658643077	0.0009052919658643077
intermediate	REU	PUBLIC_SOCIAL	REU	BASIC_METALS	1517.221268726228	1517.221268726228	1517.2465010729845	0.025232346756638435	0.025232346756638435
intermediate	REU	PUBLIC_SOCIAL	REU	CONSTRUCTION	10193.531968683963	10193.531968683963	10193.537332092237	0.005363408274206449	0.005363408274206449
intermediate	REU	PUBLIC_SOCIAL	REU	EXTRACTIVE	3595.4445094928706	3595.4445094928706	3595.449013317286	0.004503824415223789	0.004503824415223789
intermediate	REU	PUBLIC_SOCIAL	REU	INC_EE	4.895138237624905	4.895138237624905	4.895275062155459	0.00013682453055441357	0.00013682453055441357
intermediate	REU	PUBLIC_SOCIAL	REU	METAL_COMPONENTS	1657.7602555255496	1657.7602555255496	1657.763485558633	0.0032300330833550106	0.0032300330833550106
intermediate	REU	PUBLIC_SOCIAL	REU	NEW_ELMA	612.1111558432643	612.1111558432643	612.1114351628463	0.00027931958197768836	0.00027931958197768836
intermediate	REU	PUBLIC_SOCIAL	REU	NEW_OFMA	54.40273523229735	54.40273523229735	54.40274325417546	8.021878109332192e-6	8.021878109332192e-6
intermediate	REU	PUBLIC_SOCIAL	REU	NEW_RATV	968.9055800969072	968.9055800969072	968.9058115596645	0.00023146275725594023	0.00023146275725594023
intermediate	REU	PUBLIC_SOCIAL	REU	OTHER_MANUFACTURING	14434.083731683493	14434.083731683493	14434.107078506453	0.023346822959865676	0.023346822959865676
intermediate	REU	PUBLIC_SOCIAL	REU	OTHER_SERVICES	74101.46050652392	74101.46050652392	74101.56145778812	0.10095126420492306	0.10095126420492306
intermediate	REU	PUBLIC_SOCIAL	REU	PUBLIC_SOCIAL	91855.29152630933	91855.29152630933	91856.33239962117	1.040873311838368	1.040873311838368
intermediate	REU	PUBLIC_SOCIAL	REU	REC_EE	1.468835195245623	1.468835195245623	1.4688666877928749	3.14925472519878e-5	3.14925472519878e-5
intermediate	REU	PUBLIC_SOCIAL	REU	REF_ELMA	136.27642957897328	136.27642957897328	136.27648972688908	6.01479158035545e-5	6.01479158035545e-5
intermediate	REU	PUBLIC_SOCIAL	REU	REF_OFMA	21.04808514870325	21.04808514870325	21.048090386448493	5.237745241970515e-6	5.237745241970515e-6
intermediate	REU	PUBLIC_SOCIAL	REU	REF_RATV	374.4150160915633	374.4150160915633	374.4151872691324	0.00017117756908646697	0.00017117756908646697
intermediate	REU	PUBLIC_SOCIAL	REU	REP_ELMA	0.6511337976050303	0.6511337976050303	0.6511338381772814	4.057225111431251e-8	4.057225111431251e-8
intermediate	REU	PUBLIC_SOCIAL	REU	REP_RATV	1.9459815533805185	1.9459815533805185	1.9459816869526172	1.3357209871500686e-7	1.3357209871500686e-7
intermediate	REU	PUBLIC_SOCIAL	REU	REU_ELMA	37.33728557427641	37.33728557427641	37.33729699051751	1.1416241100903335e-5	1.1416241100903335e-5
intermediate	REU	PUBLIC_SOCIAL	REU	REU_OFMA	4.518196598807454	4.518196598807454	4.518196822749119	2.239416652116688e-7	2.239416652116688e-7
intermediate	REU	PUBLIC_SOCIAL	REU	REU_RATV	80.13282695365481	80.13282695365481	80.13285277545643	2.58218016142564e-5	2.58218016142564e-5
intermediate	REU	PUBLIC_SOCIAL	REU	TRADE	17370.309518014972	17370.309518014972	17370.32523943571	0.01572142073928262	0.01572142073928262
intermediate	REU	PUBLIC_SOCIAL	REU	TRANSPORT	14912.086354355586	14912.086354355586	14912.09993810967	0.013583754083811073	0.013583754083811073
intermediate	REU	PUBLIC_SOCIAL	REU	UTIL_WASTE	8248.398543324867	8248.398543324867	8248.470387702531	0.07184437766409246	0.07184437766409246
intermediate	REU	PUBLIC_SOCIAL	ROW	AGRI_FOOD	378.6688740987325	378.6688740987325	378.66887403884294	-5.9889543990721e-8	-5.9889543990721e-8
intermediate	REU	PUBLIC_SOCIAL	ROW	CONSTRUCTION	414.32001214269474	414.32001214269474	414.32001207099734	-7.16974000170012e-8	-7.16974000170012e-8
intermediate	REU	PUBLIC_SOCIAL	ROW	EXTRACTIVE	162.09723885744793	162.09723885744793	162.0972388464735	-1.0974446240652469e-8	-1.0974446240652469e-8
intermediate	REU	PUBLIC_SOCIAL	ROW	OTHER_MANUFACTURING	1450.6813061562407	1450.6813061562407	1450.6813052772673	-8.789734238234814e-7	-8.789734238234814e-7
intermediate	REU	PUBLIC_SOCIAL	ROW	OTHER_SERVICES	2879.069785338396	2879.069785338396	2879.0697818763233	-3.462072527327109e-6	-3.462072527327109e-6
intermediate	REU	PUBLIC_SOCIAL	ROW	PUBLIC_SOCIAL	1541.8698728836368	1541.8698728836368	1541.8698718906874	-9.929494808602612e-7	-9.929494808602612e-7
intermediate	REU	PUBLIC_SOCIAL	ROW	TRADE	647.0540379751509	647.0540379751509	647.0540378002819	-1.748690010572318e-7	-1.748690010572318e-7
intermediate	REU	PUBLIC_SOCIAL	ROW	TRANSPORT	814.526569755566	814.526569755566	814.5265694784623	-2.7710370886779856e-7	-2.7710370886779856e-7
intermediate	REU	PUBLIC_SOCIAL	ROW	UTIL_WASTE	356.46427136260615	356.46427136260615	356.46427130953435	-5.307180117597454e-8	-5.307180117597454e-8
intermediate	REU	PUBLIC_SOCIAL	SK	AGRI_FOOD	2.1591713842305293	2.1591713842305293	2.159171396255246	1.2024716777858657e-8	1.2024716777858657e-8
intermediate	REU	PUBLIC_SOCIAL	SK	BASIC_METALS	1.3806845680332893	1.3806845680332893	1.3806846139878195	4.5954530181191444e-8	4.5954530181191444e-8
intermediate	REU	PUBLIC_SOCIAL	SK	METAL_COMPONENTS	1.255908056723375	1.255908056723375	1.2559080710392152	1.4315840290990423e-8	1.4315840290990423e-8
intermediate	REU	PUBLIC_SOCIAL	SK	OTHER_MANUFACTURING	15.374994187002834	15.374994187002834	15.374994374374657	1.873718229461474e-7	1.873718229461474e-7
intermediate	REU	PUBLIC_SOCIAL	SK	OTHER_SERVICES	23.119514006469416	23.119514006469416	23.119514403189356	3.9671994045420433e-7	3.9671994045420433e-7
intermediate	REU	PUBLIC_SOCIAL	SK	PUBLIC_SOCIAL	20.95921629911777	20.95921629911777	20.95922998384064	1.3684722869555799e-5	1.3684722869555799e-5
intermediate	REU	PUBLIC_SOCIAL	SK	TRADE	4.372707961593137	4.372707961593137	4.372708007304925	4.5711788132507536e-8	4.5711788132507536e-8
intermediate	REU	PUBLIC_SOCIAL	SK	TRANSPORT	3.4303185838019363	3.4303185838019363	3.4303185984367057	1.4634769396337788e-8	1.4634769396337788e-8
intermediate	REU	PUBLIC_SOCIAL	SK	UTIL_WASTE	4.594210337123307	4.594210337123307	4.594210490761955	1.5363864758199952e-7	1.5363864758199952e-7
intermediate	REU	REC_EE	DE	AGRI_FOOD	0.01087649080767253	0.008074136514450856	0.008074136514450856	-0.0028023542932216743	0.0
intermediate	REU	REC_EE	DE	BASIC_METALS	0.20758165642864934	0.722127774149766	0.722127774149766	0.5145461177211167	0.0
